25364	19056
25363	19175
25362	19187
25361	19228
25360	19270
25358	19282
25357	19340
25355	19412
25353	19423
25352	19446
25351	19450
25350	19466
25349	19469
25348	19493
25347	19526
25346	19533
25344	19558
25343	19578
25342	19586
25341	19597
25340	19614
25339	19629
25338	19640
25337	19661
25336	19662
25335	19674
25334	19684
25333	19693
25332	19715
25331	19737
25329	19739
25328	19745
25327	19763
25326	19782
25325	19783
25324	19799
25323	19805
25322	19831
25320	19832
25319	19846
25318	19847
25317	19858
25316	19879
25315	19880
25314	19884
25313	19904
25312	19910
25311	19913
25310	19921
25309	19955
25307	19956
25306	19965
25305	19968
25304	19985
25303	20000
25301	20008
25299	20014
25298	20032
25296	20040
25295	20057
25294	20060
25293	20066
25292	20075
25290	20085
25289	20089
25288	20100
25287	20113
25285	20120
25284	20124
25283	20129
25282	20141
25281	20161
25278	20168
25277	20178
25275	20198
25273	20201
25272	20205
25271	20209
25270	20231
25269	20234
25266	20247
25264	20250
25263	20261
25262	20280
25260	20281
25259	20295
25256	20298
25255	20306
25254	20310
25253	20318
25252	20323
25251	20327
25250	20343
25248	20351
25246	20354
25245	20356
25244	20365
25243	20373
25242	20377
25241	20381
25240	20387
25239	20391
25238	20400
25236	20409
25235	20413
25234	20428
25232	20432
25231	20433
25230	20437
25229	20443
25228	20450
25227	20458
25226	20461
25225	20474
25224	20477
25223	20485
25221	20487
25220	20490
25219	20499
25218	20501
25217	20504
25216	20508
25215	20514
25214	20518
25213	20522
25212	20542
25209	20547
25208	20554
25207	20557
25206	20562
25205	20563
25204	20567
25203	20569
25202	20579
25201	20587
25199	20595
25197	20598
25196	20610
25195	20611
25194	20616
25192	20625
25191	20628
25190	20643
25188	20647
25186	20654
25184	20661
25183	20670
25181	20672
25180	20680
25179	20683
25178	20687
25177	20699
25176	20700
25174	20705
25173	20708
25172	20719
25170	20720
25169	20733
25167	20738
25165	20746
25163	20754
25162	20759
25160	20765
25159	20768
25158	20773
25157	20777
25156	20783
25155	20784
25154	20793
25153	20795
25151	20802
25150	20805
25149	20814
25148	20816
25147	20818
25146	20825
25145	20831
25144	20832
25143	20833
25142	20840
25141	20842
25140	20849
25139	20852
25138	20855
25137	20862
25136	20865
25135	20866
25134	20874
25132	20883
25130	20884
25129	20892
25128	20896
25127	20902
25126	20909
25124	20913
25123	20918
25122	20922
25120	20926
25119	20930
25118	20942
25115	20947
25114	20948
25113	20956
25112	20960
25111	20964
25110	20968
25109	20971
25108	20978
25106	20982
25104	20989
25103	20991
25102	20993
25101	21001
25099	21006
25098	21010
25097	21016
25096	21024
25093	21032
25092	21033
25091	21035
25090	21041
25089	21043
25088	21051
25087	21055
25086	21059
25085	21063
25083	21071
25082	21073
25081	21076
25080	21078
25079	21084
25078	21087
25076	21091
25075	21096
25074	21100
25073	21103
25072	21108
25071	21119
25069	21120
25068	21123
25067	21124
25066	21130
25065	21131
25064	21142
25061	21147
25060	21157
25058	21160
25057	21163
25056	21171
25055	21173
25053	21175
25052	21182
25051	21186
25049	21193
25048	21194
25047	21195
25046	21201
25045	21209
25043	21213
25041	21219
25040	21221
25039	21224
25038	21228
25037	21234
25036	21235
25035	21242
25034	21244
25033	21249
25032	21254
25030	21256
25028	21263
25027	21271
25025	21272
25024	21276
25023	21282
25022	21283
25021	21290
25019	21297
25016	21302
25015	21309
25014	21314
25011	21318
25010	21320
25009	21325
25008	21327
25007	21330
25006	21339
25005	21341
25003	21342
25002	21344
25001	21348
25000	21352
24999	21358
24998	21362
24997	21364
24996	21374
24993	21377
24991	21381
24990	21386
24989	21391
24987	21392
24986	21395
24985	21396
24984	21401
24983	21408
24982	21410
24980	21411
24979	21416
24978	21419
24977	21423
24976	21425
24974	21428
24973	21433
24972	21434
24971	21444
24969	21445
24968	21455
24963	21457
24962	21463
24961	21464
24960	21467
24959	21470
24958	21473
24957	21474
24956	21479
24955	21486
24954	21489
24953	21491
24951	21500
24948	21501
24947	21504
24945	21518
24941	21521
24939	21523
24938	21527
24936	21529
24935	21533
24934	21538
24933	21540
24932	21543
24930	21556
24925	21557
24924	21558
24923	21565
24921	21569
24919	21573
24918	21574
24917	21577
24916	21581
24915	21583
24913	21586
24912	21596
24908	21599
24907	21603
24906	21606
24905	21607
24904	21611
24902	21613
24901	21617
24900	21618
24899	21622
24897	21627
24895	21629
24894	21632
24893	21641
24890	21643
24889	21648
24888	21650
24887	21656
24884	21660
24882	21661
24881	21665
24879	21667
24878	21670
24877	21673
24876	21675
24874	21679
24873	21681
24872	21683
24871	21685
24870	21686
24869	21693
24867	21695
24866	21700
24865	21701
24864	21705
24862	21707
24861	21712
24858	21720
24856	21721
24854	21725
24853	21726
24851	21728
24850	21734
24848	21735
24847	21737
24846	21742
24844	21745
24843	21747
24842	21749
24841	21754
24839	21756
24838	21757
24837	21762
24835	21765
24834	21772
24831	21774
24830	21776
24829	21777
24828	21779
24827	21784
24825	21785
24824	21787
24823	21791
24822	21792
24821	21793
24820	21798
24819	21799
24817	21802
24816	21807
24814	21809
24813	21811
24812	21813
24811	21817
24808	21822
24806	21827
24805	21831
24804	21832
24802	21834
24800	21839
24799	21840
24798	21843
24796	21846
24795	21853
24793	21854
24792	21857
24791	21859
24789	21863
24787	21868
24785	21869
24784	21875
24781	21879
24779	21880
24778	21884
24777	21891
24773	21895
24772	21897
24771	21900
24769	21901
24768	21902
24767	21908
24764	21909
24763	21915
24760	21918
24759	21919
24758	21926
24755	21928
24753	21932
24752	21933
24751	21935
24750	21938
24748	21941
24747	21942
24746	21946
24745	21947
24743	21950
24742	21953
24741	21955
24740	21956
24739	21959
24738	21965
24737	21966
24734	21967
24733	21972
24732	21973
24731	21976
24729	21978
24728	21980
24727	21982
24725	21984
24724	21986
24723	21994
24719	21995
24718	21997
24717	21999
24716	22000
24715	22004
24714	22006
24713	22007
24712	22008
24711	22009
24710	22012
24709	22015
24708	22018
24707	22019
24706	22021
24705	22022
24703	22023
24702	22028
24700	22031
24699	22032
24698	22036
24697	22038
24695	22040
24694	22043
24692	22048
24690	22049
24689	22050
24688	22052
24686	22055
24685	22057
24684	22058
24683	22062
24682	22063
24681	22066
24679	22067
24678	22072
24676	22073
24675	22075
24674	22076
24673	22079
24672	22081
24671	22082
24670	22085
24669	22088
24668	22091
24665	22092
24664	22094
24663	22097
24662	22099
24661	22103
24658	22104
24657	22108
24656	22109
24655	22112
24653	22115
24652	22118
24651	22119
24649	22122
24648	22124
24647	22125
24646	22127
24645	22128
24644	22131
24643	22134
24641	22136
24639	22140
24638	22142
24636	22145
24635	22146
24634	22150
24632	22152
24630	22155
24628	22158
24627	22161
24626	22162
24625	22163
24624	22164
24623	22167
24622	22168
24621	22170
24620	22171
24619	22173
24618	22177
24615	22182
24614	22183
24612	22185
24611	22187
24610	22190
24609	22191
24608	22193
