29956	23270
29953	23322
29952	23381
29950	23415
29949	23438
29948	23493
29947	23517
29945	23537
29944	23554
29943	23566
29942	23584
29941	23605
29940	23614
29939	23630
29938	23650
29937	23681
29936	23686
29935	23698
29934	23703
29933	23704
29932	23757
29930	23762
29929	23764
29928	23768
29927	23787
29926	23808
29925	23809
29924	23817
29923	23832
29922	23837
29921	23862
29920	23875
29919	23893
29918	23895
29917	23900
29916	23930
29913	23937
29912	23961
29910	23981
29908	23997
29907	23998
29906	24010
29905	24022
29904	24024
29903	24040
29902	24049
29901	24055
29900	24066
29899	24067
29898	24086
29897	24094
29896	24097
29895	24114
29894	24126
29892	24136
29891	24147
29890	24155
29889	24160
29888	24178
29887	24180
29886	24192
29884	24214
29882	24226
29880	24243
29878	24255
29877	24257
29876	24266
29875	24270
29874	24287
29872	24299
29871	24328
29868	24340
29865	24358
29864	24365
29863	24368
29862	24378
29861	24381
29860	24393
29859	24398
29858	24400
29857	24424
29855	24426
29854	24435
29853	24437
29852	24442
29851	24449
29850	24459
29849	24473
29847	24479
29846	24486
29845	24491
29844	24498
29843	24506
29842	24512
29841	24521
29840	24524
29839	24540
29837	24548
29836	24554
29835	24559
29834	24563
29833	24570
29832	24573
29831	24589
29830	24597
29828	24610
29826	24618
29825	24625
29823	24632
29822	24644
29821	24649
29820	24653
29819	24662
29818	24667
29817	24672
29816	24676
29815	24686
29813	24695
29812	24696
29811	24707
29810	24711
29809	24718
29808	24721
29807	24728
29806	24741
29804	24743
29803	24753
29802	24755
29801	24762
29800	24768
29799	24773
29798	24785
29797	24794
29796	24795
29795	24796
29794	24801
29793	24813
29792	24815
29791	24821
29790	24825
29789	24833
29788	24841
29787	24846
29786	24855
29784	24860
29783	24866
29781	24875
29780	24881
29779	24882
29778	24893
29777	24903
29775	24908
29774	24917
29773	24918
29772	24926
29771	24929
29770	24935
29769	24939
29768	24945
29767	24958
29765	24962
29764	24964
29763	24970
29762	24974
29761	24984
29760	24985
29759	25000
29757	25001
29756	25006
29755	25011
29754	25016
29753	25023
29752	25024
29751	25042
29748	25045
29747	25048
29746	25054
29745	25060
29744	25063
29743	25068
29742	25075
