25587	18585
25586	18671
25585	18692
25584	18715
25583	18746
25581	18775
25580	18796
25579	18825
25578	18833
25577	18868
25576	18883
25575	18908
25574	18929
25573	18954
25572	18961
25571	18963
25570	18986
25568	18995
25567	19021
25566	19031
25565	19047
25564	19068
25563	19072
25562	19093
25560	19105
25559	19126
25558	19134
25557	19136
25556	19155
25555	19164
25554	19181
25553	19199
25552	19201
25551	19212
25550	19229
25549	19239
25548	19251
25547	19253
25546	19272
25545	19281
25544	19297
25542	19299
25541	19322
25539	19335
25537	19352
25536	19359
25535	19365
25534	19379
25533	19397
25532	19399
25531	19408
25529	19409
25528	19428
25526	19440
25525	19444
25524	19460
25523	19465
25522	19468
25521	19489
25519	19508
25517	19515
25515	19521
25514	19530
25513	19540
25512	19545
25511	19554
25510	19560
25508	19573
25507	19582
25506	19597
25504	19598
25503	19606
25502	19615
25501	19624
25500	19625
25498	19640
25496	19651
25495	19661
25494	19663
25493	19670
25492	19672
25491	19681
25490	19682
25489	19692
25488	19694
25487	19696
25486	19718
25485	19720
25483	19729
25482	19732
25481	19742
25480	19743
25479	19747
25478	19758
25477	19760
25476	19765
25475	19773
25474	19778
25473	19790
25471	19794
25470	19800
25469	19811
25468	19820
25467	19823
25465	19828
25464	19835
25463	19840
25462	19852
25460	19860
25459	19861
25458	19866
25457	19871
25456	19874
25455	19880
25454	19895
25452	19900
25451	19907
25450	19910
25449	19913
25448	19917
25447	19929
25446	19933
25445	19935
25444	19938
25443	19947
25442	19948
25441	19954
25440	19960
25439	19962
25438	19971
25437	19974
25436	19978
25435	19985
25434	19989
25433	19999
25431	20003
25430	20009
25429	20014
25428	20018
25427	20024
25426	20032
25425	20035
25424	20041
25423	20045
25422	20050
25421	20051
25420	20058
25419	20063
25418	20065
25417	20071
25416	20075
25415	20082
25414	20084
25413	20091
25412	20094
25411	20105
25409	20114
25407	20120
25406	20124
25405	20127
25404	20129
25403	20136
25402	20142
25401	20147
25400	20152
25399	20158
25397	20164
25396	20169
25395	20172
25394	20181
25392	20185
25391	20193
25389	20203
25388	20207
25387	20211
25385	20217
25384	20222
25383	20226
25382	20233
25381	20235
25380	20237
25379	20248
25378	20251
25377	20253
25376	20256
25375	20263
25374	20265
25373	20272
25372	20273
25371	20279
25370	20282
25369	20288
25368	20291
25367	20298
25366	20304
25365	20306
25364	20312
25363	20313
25362	20317
25361	20325
25360	20329
25359	20333
25358	20341
25355	20348
25354	20355
25353	20360
25351	20365
25350	20370
25349	20372
25348	20381
25346	20386
25345	20391
25344	20394
25343	20400
25342	20406
25341	20408
25340	20410
25339	20415
25338	20423
25337	20424
25336	20431
25335	20433
25334	20437
25333	20442
25332	20445
25331	20450
25330	20456
25329	20457
25328	20459
25327	20467
25326	20474
25325	20477
25324	20479
25323	20480
25322	20492
25320	20496
25319	20498
25318	20503
25317	20510
25315	20517
25314	20520
25313	20525
25311	20533
25310	20534
25309	20539
25308	20543
25307	20548
25306	20552
25305	20557
25304	20560
25303	20565
25302	20571
25300	20575
25299	20579
25298	20582
25297	20589
25296	20592
25295	20596
25294	20599
25293	20602
25292	20610
25291	20614
25289	20623
25287	20627
25286	20632
25285	20639
25284	20641
25282	20647
25281	20650
25280	20658
25279	20661
25277	20664
25276	20669
25275	20674
25274	20679
25273	20680
25272	20685
25271	20692
25270	20694
25269	20697
25268	20702
25267	20704
25266	20709
25265	20712
25264	20716
25263	20718
25262	20723
25261	20731
25259	20736
25258	20742
25256	20744
25255	20749
25254	20753
25253	20757
25252	20762
25251	20768
25249	20772
25248	20775
25247	20779
25246	20784
25245	20788
25243	20798
25242	20804
25240	20806
25239	20811
25238	20813
25237	20815
25236	20821
25235	20827
25234	20828
25233	20831
25232	20837
25231	20839
25230	20841
25229	20848
25228	20851
25227	20854
25226	20862
25225	20863
25224	20866
25223	20870
25222	20874
25221	20877
25220	20878
25219	20888
25216	20903
25212	20908
25211	20912
25210	20915
25209	20918
25208	20923
25207	20928
25205	20934
25204	20935
25203	20943
25201	20947
25200	20950
25199	20954
25198	20957
25197	20963
25196	20969
25194	20970
25193	20975
25192	20986
25189	20990
25188	20994
25187	20995
25186	20999
25185	21004
25184	21006
25183	21010
25182	21014
25181	21015
25180	21020
25179	21024
25178	21026
25177	21029
25176	21036
25174	21039
25173	21042
25172	21048
25171	21053
25170	21054
25169	21057
25168	21062
25167	21066
25166	21068
25165	21073
25164	21076
25162	21081
25161	21084
25160	21089
25159	21091
25158	21093
25157	21100
25155	21103
25154	21111
25152	21114
25151	21121
25150	21125
25149	21126
25148	21130
25147	21131
25146	21137
25145	21139
25144	21144
25143	21148
25142	21151
25141	21155
25139	21157
25138	21167
25137	21168
25135	21171
25134	21174
25133	21175
25132	21182
25131	21184
25130	21188
25129	21189
25128	21193
25127	21197
25126	21200
25125	21205
25123	21208
25122	21213
25121	21216
25120	21217
25119	21221
25118	21225
25117	21227
25115	21237
25113	21240
25111	21246
25109	21250
25108	21253
25107	21255
25106	21257
25105	21259
25104	21268
25103	21274
25102	21277
25099	21281
25098	21282
25097	21289
25096	21293
25095	21301
25091	21306
25089	21312
25088	21313
25086	21317
25085	21322
25084	21323
25083	21326
25082	21330
25081	21337
25079	21349
25075	21350
25074	21351
25073	21355
25072	21360
25070	21367
25068	21373
25067	21374
25066	21377
25065	21382
25063	21388
25061	21393
25060	21394
25059	21400
25057	21402
25056	21407
25054	21409
25053	21418
25051	21420
25050	21426
25048	21430
25047	21431
25046	21440
25043	21443
25041	21446
25039	21450
25038	21455
25037	21458
25035	21465
25033	21467
25032	21474
25030	21479
25029	21482
25028	21483
25027	21487
25026	21488
25025	21491
25024	21499
25020	21504
25019	21509
25018	21510
25016	21513
25015	21516
25014	21521
25011	21526
25010	21527
25009	21529
25008	21539
25007	21540
25005	21544
25003	21551
25001	21552
25000	21558
24998	21561
24997	21563
24996	21565
24995	21566
24994	21570
24993	21573
24992	21576
24991	21577
24990	21581
24989	21590
24987	21591
24985	21598
24982	21603
24980	21612
24977	21617
24975	21624
24973	21629
24970	21630
24969	21634
24968	21638
24966	21645
24963	21649
24961	21655
24959	21660
24958	21663
24956	21664
24955	21665
24954	21670
24953	21673
24951	21677
24950	21682
24948	21683
24947	21687
24946	21690
24945	21693
24944	21694
24943	21700
24941	21701
24939	21704
24938	21706
24937	21711
24936	21716
24934	21718
24933	21722
24931	21724
24930	21726
24928	21728
24927	21733
24926	21734
24925	21739
24924	21743
24922	21746
24920	21751
24919	21754
24917	21755
24916	21758
24915	21762
24912	21771
24909	21774
24908	21776
24907	21778
24906	21779
24905	21780
24904	21787
24903	21788
24902	21790
24901	21798
24897	21799
24896	21802
24895	21805
24894	21809
24893	21818
24886	21826
24883	21834
24882	21838
24878	21840
24877	21843
24875	21847
24874	21850
24873	21851
24872	21853
24871	21856
24869	21865
24866	21869
24863	21872
24862	21873
24860	21878
24859	21879
24858	21881
24857	21884
24856	21885
24855	21895
24853	21896
24852	21898
24848	21903
24847	21905
24845	21912
24842	21917
24841	21919
24839	21920
24838	21925
24837	21927
24835	21928
24834	21932
24832	21937
24831	21940
24830	21945
24827	21953
24823	21954
24821	21963
24817	21966
24816	21970
24814	21974
24813	21976
24812	21981
24810	21982
24807	21985
24806	21991
24804	21993
24802	21999
24801	22000
24800	22001
24798	22005
24796	22009
24794	22012
24793	22018
24790	22020
24789	22021
24788	22026
24786	22027
24785	22028
24784	22029
24783	22032
24782	22038
24779	22043
24777	22047
24776	22049
24774	22051
24772	22053
24771	22055
24769	22059
24768	22061
24767	22063
24766	22064
24765	22071
24761	22072
24760	22077
24758	22079
24757	22088
24752	22093
24751	22097
24748	22098
24747	22100
24745	22104
24744	22106
24743	22108
24742	22109
24741	22112
24740	22117
24736	22123
24734	22124
24733	22125
24732	22129
24731	22132
24728	22133
24727	22136
24726	22140
24724	22145
24723	22148
24721	22152
24717	22154
24716	22158
24715	22161
24714	22163
24713	22165
24711	22168
24710	22170
24709	22174
24707	22176
24706	22181
24703	22183
24702	22186
24699	22188
24698	22196
24694	22199
24692	22202
24691	22207
24687	22213
24684	22216
24682	22219
24680	22227
24677	22228
24676	22229
24675	22231
24674	22233
24673	22235
24671	22238
24670	22239
24669	22240
24668	22243
24667	22244
24666	22250
24665	22251
24663	22252
24662	22255
24660	22258
24659	22259
24658	22261
24656	22267
24654	22268
24653	22269
24651	22272
24650	22276
24649	22277
24647	22279
24646	22285
24642	22290
24640	22294
24639	22297
24635	22302
24633	22304
24631	22305
24630	22314
24626	22320
24623	22322
24620	22324
24619	22328
24618	22329
24617	22330
24616	22335
24615	22337
24613	22340
24609	22341
24608	22344
24607	22345
24606	22350
24603	22353
24602	22354
24601	22359
24599	22361
24598	22364
24595	22369
24594	22371
24593	22374
24591	22376
24589	22382
24584	22383
24583	22388
24581	22389
24580	22390
24579	22392
24578	22393
24577	22395
24576	22397
24574	22401
24572	22404
24571	22407
24568	22411
24567	22414
24565	22415
24564	22417
24562	22419
24561	22424
24559	22427
24558	22429
24557	22432
24554	22433
24553	22437
24550	22439
24549	22441
24548	22442
24547	22444
24546	22446
24545	22447
24544	22449
24543	22454
24541	22456
24539	22458
24538	22459
24537	22461
24535	22464
24533	22470
24529	22473
24527	22478
24524	22481
24522	22487
24520	22492
24517	22494
24515	22497
24513	22498
24512	22499
24511	22503
24509	22506
24507	22508
24504	22509
24503	22514
24502	22517
24499	22518
24498	22519
24497	22520
24496	22526
24492	22530
24491	22533
24489	22534
24488	22538
24485	22539
24484	22541
24483	22544
24481	22547
24480	22548
24479	22552
24476	22555
24474	22557
24473	22558
24472	22560
24471	22562
24470	22565
24469	22567
24467	22568
24466	22569
24465	22571
24463	22576
24460	22577
24459	22579
24458	22582
24457	22583
24454	22590
24452	22592
24450	22594
24449	22596
24446	22600
24444	22604
24440	22606
24439	22610
24436	22614
24435	22615
24434	22618
24433	22619
24431	22623
24430	22624
24429	22625
24428	22627
24427	22628
24426	22629
24425	22630
24424	22631
24423	22633
24422	22635
24420	22637
24419	22638
24418	22639
24417	22641
24416	22643
24414	22647
24411	22650
24410	22652
24408	22656
24406	22658
24405	22659
24403	22662
24402	22663
24401	22667
24400	22668
24397	22670
24396	22673
24395	22676
24392	22678
24391	22680
24390	22681
24389	22682
24388	22685
24387	22691
24381	22693
24380	22695
24378	22698
24377	22701
24376	22702
24374	22704
24373	22706
24371	22709
24368	22710
24367	22714
24365	22716
24364	22718
24363	22719
24362	22720
24360	22724
24358	22727
24356	22731
24353	22732
24352	22737
24349	22740
24347	22742
24346	22745
24342	22749
24341	22753
24338	22758
24335	22759
24334	22762
24333	22763
24331	22764
24330	22768
24328	22772
24324	22775
24321	22779
24320	22780
24319	22782
24318	22783
24316	22784
24315	22785
24314	22789
24312	22793
24310	22794
24307	22801
24304	22802
24302	22804
24301	22805
24300	22807
24299	22810
24297	22815
24293	22816
24292	22818
24291	22819
24289	22822
24288	22825
24286	22827
