3
90
45
[[17, 46, 43, 30, 6, 61, 32, 26, 74, 22, 33, 1, 0, -68, 23, 22, 50, 19, -81, 56, 25, 79, 61, 24, 13, 41, 99, 72, -64, 77, 38, -99, -34, 81, -31, 11, -47, -48, 96, 48, 24, -45, 32, 22, 32, -72, 98, 59, 50, 50, 77, 14, 51, 44, 45, -46, 81, 93, 38, 82, 14, 41, 41, 76, -61, 10, 87, 46, 92, -17, 82, 5, 49, -25, -87, 57, 69, -62, 99, 0, 40, 55, 36, 64, 91, 65, 86, 35, 69, 21],
[-32, 9, 77, 46, 62, 13, 58, 28, -32, -79, 39, -70, 56, 60, 76, -94, 59, 81, 63, 10, 74, 27, 91, 25, 47, 17, -68, 11, -88, 14, -49, 32, 36, 45, -60, 25, 79, 46, 9, 28, 18, 43, 94, 41, 24, 95, 77, 86, 40, 12, -15, 96, 92, 34, 14, 57, 7, -16, 53, 7, 81, 53, 28, 70, 68, -51, 21, 18, 89, 12, 14, 35, 69, 22, 46, 100, 31, 84, 91, 29, 37, 12, 25, 70, 83, -85, -49, 18, 72, 44],
[71, 44, 97, 63, -19, -55, 71, 76, -12, 8, 28, 69, -25, -99, 28, 64, -12, 2, -65, 72, 57, 36, 75, 23, 58, 35, -45, 67, 92, 77, 13, 20, 48, 88, -12, 0, 76, 73, 49, -86, 27, 94, -46, 12, 29, -34, 29, -56, 10, 60, -9, 44, 99, 18, 12, 55, 84, 21, 9, 85, 21, 81, 39, 27, 58, -52, 49, -84, 8, 95, 68, 60, 98, -10, 14, 45, 27, 87, 52, 16, 1, 59, 56, 98, 9, -15, 40, 28, 26, 45]]
[[7, -77, 84, 13, 24, 22, 33, 71, 89, 13, 83, 3, 83, 4, 56, 16, 69, 41, 76, 84, 51, -80, 68, 61, 66, 35, 1, 90, 11, 39, 52, 28, 93, 73, 22, 68, 61, 56, 80, 0, 45, 19, 91, 81, 66, 12, 26, 59, 58, 19, 48, 94, 35, 76, 61, 47, -19, 98, 21, 45, 53, 19, 21, 25, 4, 4, 18, 72, 79, 15, 40, 45, 26, 94, 21, 34, 94, 51, 0, 75, 32, 0, 83, 93, 86, 1, -91, 61, 62, 97],
[17, 67, 87, 0, 2, 14, 78, 90, 65, 13, 54, 0, 64, 12, 0, 0, 15, 32, 63, 20, 17, 51, 72, 41, -67, -35, 0, 0, 0, 27, 34, 78, 95, 66, 8, 27, -85, 23, 26, 45, 27, 4, 12, 0, 27, 67, 23, 71, 42, 40, -47, 33, 51, -19, 34, 68, -7, 0, -80, 27, 52, 0, 45, 72, 0, 0, 0, 51, 0, 0, 51, 37, 56, 92, 28, 17, 1, 66, 97, 0, 23, 81, 76, 8, 43, 50, 77, 66, 79, 26],
[20, 0, 21, 59, 53, 91, 37, 70, 0, 77, 7, -3, 79, 100, 0, 25, 100, 58, 0, 79, 30, 26, -84, 41, 69, 51, 100, 48, 92, 17, 39, 0, 0, 16, 34, 64, 0, -8, 32, 55, 38, 100, 93, 90, 93, 40, 0, -69, 19, 33, 41, 67, -23, 96, 0, -7, 36, 13, 22, -20, 0, 74, 94, 1, 48, 0, 80, 12, 20, 0, 93, 0, 97, -92, 35, 68, 26, 67, 22, 73, 0, 98, 84, 40, 81, 57, 8, 7, 47, 0],
[46, 47, -99, 69, 16, 54, 98, 88, 20, 19, -88, 96, 25, -34, 13, 50, 98, 61, 90, 81, -39, 33, 85, 0, 5, 60, -41, 1, 60, -54, 16, 79, 65, 35, 64, 45, 26, 1, 64, 27, 68, 73, 22, 7, 76, 11, 21, 66, 64, 50, 64, 95, 73, 74, 16, 4, 86, 11, -52, 0, 24, 98, 0, 87, 77, 81, 77, 21, 33, 68, -72, 6, 67, 7, 98, 96, 80, 82, 58, 76, 18, 60, 1, 66, 73, 39, -85, 32, 35, 61],
[56, 0, 22, 69, 65, 13, 100, 77, -48, 34, 75, 27, 16, 73, 97, 82, 89, 65, 0, 33, 60, 3, 77, 19, 28, 10, 36, 80, 98, 99, 35, 30, 21, 90, 22, 20, 99, 24, 97, 52, 3, 78, 43, 64, 95, 89, 95, 0, 15, 44, 68, 64, 66, 72, 82, 0, 6, 0, 84, 96, 18, 35, 25, 76, 17, 88, 35, 27, 4, 83, 32, 90, 70, -25, 59, 93, 7, 58, 91, 74, -79, 68, 17, 54, 0, 37, 19, -16, 71, 18],
[89, 0, 95, 83, 34, 0, 41, 60, -8, 3, 96, 84, 7, 76, 55, 66, 15, 95, 49, 23, 71, 73, 0, 33, 0, 8, 14, -90, 95, 0, 71, 36, 32, 0, 86, -11, 45, 0, -85, 81, 23, 0, 89, 68, -77, 98, 0, 79, 62, 0, 93, 74, 34, 13, 74, 94, 2, 0, 15, 33, 34, 59, 0, 78, -90, 68, 90, 51, 39, 26, 62, 72, 22, 75, 88, 99, 74, 81, 66, 92, 24, 1, 0, 0, 77, 35, -92, 2, 51, 54],
[41, 89, 40, 43, 88, -85, 24, 64, 94, 0, 0, 49, 0, 45, 0, 95, 94, 31, 87, 0, 26, 39, 29, 67, 63, 55, 36, 13, 17, 47, 44, 56, 80, 15, 0, 34, -12, 48, 3, 6, 50, 49, 82, 0, 69, 89, 0, 33, -51, 0, 26, 95, 64, -25, 51, 0, 37, 0, 86, 82, 49, 97, 0, 86, 26, 0, 76, 15, -36, -12, 13, 67, 79, -1, 41, 65, 21, 0, 17, 53, -40, 19, 54, 8, 18, 0, 47, 6, 0, 85],
[83, 77, 83, 60, -88, 57, 0, 35, 42, 87, 43, -34, 51, 91, 87, 83, 58, 54, -75, 64, 63, 86, 1, 10, 10, 92, 100, 37, 53, 13, 2, 17, 39, 64, 19, 95, 79, 57, 1, 22, 0, 13, 61, 99, -78, 23, 28, 0, 87, 47, 21, 78, 0, 57, 4, 96, 57, -70, 68, 39, 2, 92, 22, 0, 99, -3, 55, 0, 0, 33, 88, 61, 23, 80, 61, 97, 87, 54, 55, 69, 19, 79, 0, 0, 34, 65, 81, 93, 76, 0],
