5
20
10
[[77, 44, 78, -72, 79, -5, -28, 3, 62, 74, 66, 97, 58, 18, 70, 85, 23, 70, 11, -43],
[-18, 77, 85, -68, 3, 59, 82, 77, 0, -48, 63, 17, -34, -13, 87, 68, 99, 25, -75, 30],
[64, -3, 44, 87, 70, 15, 77, 18, 20, 21, 51, -24, 33, 32, 59, 88, 51, -31, -41, 39],
[96, 62, 88, -85, 87, 15, 24, -15, 92, 16, 80, 73, 90, 26, 99, 79, -80, 65, 20, -85],
[16, 44, 22, 99, 47, 64, 20, 59, 79, -41, 50, 70, 79, 79, -85, -94, 25, 72, 80, 61]]
[[14, 46, 39, 84, 3, 83, 85, 0, 7, 4, -38, -100, 84, 60, 71, 76, 2, 89, 91, 79],
[2, 30, 46, 0, 24, 0, 87, 99, 0, -52, 44, 0, 20, 69, 52, 61, 42, 0, -58, 35],
[46, 14, 20, 84, 0, 0, 68, 33, 62, 48, 23, 93, 26, 94, 77, 66, -73, 0, 41, 46],
[65, 44, 54, 18, 0, 66, 52, 38, 90, 29, 48, 86, 93, 80, 68, 74, 90, 65, 84, 38],
[3, 21, 81, 58, 84, 100, 64, 42, 32, 27, 48, 46, 13, 63, 5, 24, -97, 75, 100, 36],
[-66, 73, 74, 19, 59, 96, -80, 19, 37, 91, 96, 1, 73, 40, -81, 13, 53, 41, 17, 74],
[70, 54, 100, 81, 31, 67, 78, -100, 46, -18, 17, 21, -24, 19, 20, 69, 75, 34, 62, 0],
[91, 0, 69, 0, 31, 26, 0, 43, 52, 26, 62, 18, 29, -71, 41, -89, 48, -57, 25, 0],
[44, 72, 75, 0, -74, 31, 20, 43, 21, 4, 91, -18, 54, 89, 0, 0, -7, 44, 28, 12],
[-62, 35, 19, 6, 46, 97, 0, 3, 91, 85, 71, 79, 52, 100, 21, 0, 25, 21, 12, 86]]
[440, 215, 367, 1166, 699, 512, 372, 293, 278, 216]
