3
100
50
[[7, 17, 94, -53, -28, 15, 100, 71, 75, 94, 22, 61, -98, 46, 55, 76, 4, -88, -24, 91, 33, 24, 17, -55, -27, 0, -62, 76, 81, 52, 78, 98, -80, 82, -31, 45, 78, 35, -36, -12, 18, -67, 51, 99, 31, 67, 78, 92, -26, 95, 45, 47, 10, -82, 62, 11, -5, 38, 53, 78, -13, 94, 10, -37, -42, 29, 99, 26, 58, 83, 52, -1, 38, 95, -26, 77, 17, 26, 55, -88, 48, 16, 18, 55, 88, 95, 31, -13, 31, -39, 54, 67, 7, -2, 83, 77, 53, -24, 36, 46],
[68, 64, -66, 68, 34, 72, -33, 59, 32, 38, 69, 44, 7, 93, 52, 69, 80, 18, 85, -19, 15, 6, -8, 58, 24, -62, -91, -85, 3, 62, 47, 75, 64, -59, 80, 68, -25, 78, 40, 93, 31, 58, 14, 59, 81, 74, 51, 54, 41, -37, 18, 15, -95, -38, 29, 10, 86, 0, -59, 18, 80, -50, 40, 47, -100, 1, 41, 12, 10, 92, 29, 100, 72, 14, 60, 36, 24, -29, 93, 45, -72, 11, 64, 16, 98, 14, 10, 42, -85, 96, 90, 15, 18, -23, 5, 3, 70, 3, 38, 8],
[27, 63, 38, 20, 61, 28, 47, 64, 31, 77, 65, -30, 96, 69, 95, 69, 0, 60, 36, -9, -5, 46, 64, 7, -49, -69, 65, 51, 77, 94, 97, 93, -7, 35, 33, 26, 47, 71, 83, 5, 63, 50, 39, 88, 20, -14, 43, 12, 32, 67, 75, -7, 65, 33, 43, 81, 76, 34, 31, 30, 3, 67, 96, 84, 28, 93, 42, -75, 50, 53, -3, 99, 64, 88, -45, 46, 35, 4, 93, -42, 38, 23, 37, 86, -94, 80, 73, 77, 11, 31, 83, 25, 90, 48, -83, 2, 56, 35, -27, 80]]
[[0, 41, 0, 62, 31, 76, 84, 23, 76, 29, 52, 0, 50, 67, 21, 51, 94, 39, 87, -4, 37, 2, 30, 59, 70, 17, 44, 20, 83, 17, -41, 2, 39, 87, 47, 52, 30, 19, 47, 47, 0, 64, 0, 0, 34, -27, 0, 76, 90, 32, 18, 0, 65, -95, 31, 66, 5, 36, 13, 36, 90, 31, 89, 39, 43, 0, 72, 19, 99, 0, 46, 88, 0, 93, 75, 0, 75, 93, 19, 28, -25, 76, 0, 76, 18, 15, 0, 0, 61, 32, 3, 27, 39, 52, 85, 0, -93, 16, 10, 2],
[92, -41, -75, 50, 36, 58, 7, 15, 77, 34, 82, 70, 57, 35, 55, 14, 37, 51, 46, 48, 82, -81, 90, 33, 1, 28, 7, 7, 50, 11, -33, 49, -4, 66, 99, 0, 81, 0, 68, -24, 75, 66, -42, 100, 35, 7, 53, 69, -22, 1, 7, 59, 80, 72, 86, 47, 25, 0, 84, 63, 19, 0, 64, 31, 66, -5, 54, -35, 0, 46, 3, 75, 39, 76, 98, 34, 9, 71, 15, 95, 100, -59, 58, 32, 75, 59, 69, 29, -32, -44, 64, 26, 42, 36, 31, 2, 33, 97, 88, 59],
[-83, 73, 68, 19, 36, 35, 11, -34, -60, 38, 24, 3, 66, 55, 51, 0, 68, 70, 0, 48, 94, 22, 9, 34, 39, 97, 44, 0, 46, 10, 43, -13, 100, 14, 73, 17, -71, 31, 8, 90, 100, 78, 7, 21, 86, 90, 32, 86, 32, 100, -65, 0, 0, 15, 22, 5, 0, -97, 82, 82, 100, 65, 24, 62, -22, 33, 92, 13, -52, 22, 98, 96, -53, 84, 80, 9, 100, 9, 66, 25, 62, 22, 93, 61, 11, 33, -75, 18, 28, -99, -34, 0, 67, 94, 50, 15, 26, 16, 64, 39],
[21, 69, 66, 18, 88, 0, 55, 86, 14, 11, 43, 57, 97, 47, 21, 65, 6, -52, 67, 70, 22, 59, 19, 96, 24, -7, 33, 35, 22, 88, 67, 22, 53, 24, 0, -8, 26, 38, -1, 97, 6, -76, 36, 7, 97, 52, 55, -40, 57, 51, 35, 54, 25, 60, 73, 56, 60, 49, 55, 59, 43, -11, 14, 24, 81, 45, 0, 0, 75, 89, 67, 91, 38, 2, 45, 42, -93, 13, 82, 47, -6, 81, 41, 38, 0, 26, 7, 39, 24, 31, 0, 87, 35, 38, 91, 0, 37, 68, 6, -97],
[19, 70, 50, 7, 80, 10, 28, 43, 91, 10, 99, 18, 50, 29, 85, 1, -26, 72, 25, 3, -27, 0, 2, -64, 100, 0, 81, 0, 99, 7, 67, 64, 64, 73, 40, 58, 0, 62, 12, 94, 0, 58, 0, -68, 22, 98, 96, 26, 41, 23, -5, 48, 13, 91, 58, -71, 22, 10, 29, 41, 30, 9, 15, 85, 57, -38, 62, -58, 76, 48, 35, 84, 99, 97, 34, 76, 75, 90, 18, 44, 80, -76, 17, 14, 100, 25, 39, -11, 1, 63, 24, 98, 23, 88, 61, 13, 39, 81, 4, 47],
[71, 94, 26, 79, 0, 13, 31, 0, 53, 23, 58, 6, 93, 77, 46, 94, 26, 86, 0, 12, 22, 41, 60, 45, 24, 17, 0, 71, 96, 64, 11, -57, -43, 69, 89, 0, 38, 77, 68, 49, 0, 72, 47, 53, 0, -53, 72, 91, 65, 38, 64, 23, 34, 9, 0, 76, 86, 78, 41, 45, 42, 41, 24, 13, -75, -59, 72, 81, 56, 55, 77, 14, 18, 19, 16, 50, 16, 79, 52, 43, 99, 36, 6, 0, 0, 56, 28, 2, 95, 0, 14, 48, 27, -9, 0, 31, 73, 45, 57, 42],
[58, 52, 52, 31, 79, 25, 26, 68, 76, 69, 90, 31, 81, -82, 44, 56, -95, -71, 91, 50, 10, 61, 46, 88, 88, 79, 92, -63, 12, 33, 38, 56, 94, 100, 46, 53, 24, 0, 70, 79, 29, 70, -75, 43, 91, 30, 37, 0, -20, 0, 81, 31, 48, 54, 77, 2, 14, 89, 36, 0, 78, 0, 78, 98, 0, 98, 69, 75, 14, -90, 57, 77, 74, 93, -80, 39, 38, 0, 91, 87, 8, 85, -87, 76, 81, 88, 37, 57, 0, 89, -64, -16, 43, 92, 12, 75, 93, 0, 95, 52],
