5
30
15
[[85, 5, 61, 31, 97, 87, 1, 70, -8, 63, 0, 13, 100, 39, 10, -11, -37, -28, 29, 82, 35, 45, 13, 27, 16, -93, 4, 51, 50, -68],
[84, 56, 16, 73, 31, 72, 23, 3, 31, 42, 21, 64, 71, 30, 4, 83, -16, 35, 66, 47, -38, 65, -66, 22, 99, 12, 14, 45, -10, 7],
[-63, -18, 27, 23, -74, 92, -12, 75, 24, -13, 61, 43, 77, -39, 64, 63, 58, 24, -36, 79, -82, 80, 26, 29, 51, 74, 17, 88, -96, 62],
[17, 70, 70, -41, 42, 25, 8, 66, 59, -15, 11, 21, 76, 22, -43, -52, 8, 50, 12, 13, 47, 14, 43, -11, 75, 10, -67, 15, 41, 90],
[-79, 74, 56, 9, 32, 23, 61, 35, 17, 5, -1, 79, 48, -58, -70, 87, 70, 83, 84, -6, 14, 96, 54, 79, 56, -38, 100, 89, 34, 36]]
[[37, 82, 17, 42, 7, 17, 30, 17, 91, 4, 54, 80, 100, 7, 60, 100, 47, 64, 81, -5, 52, 0, 81, 97, 23, 59, 89, 37, 99, 49],
[19, 83, 46, 29, 51, 14, -65, 82, 89, 91, 96, 12, 85, 94, 0, -43, 22, 82, 67, 16, 78, 6, 75, 62, 87, 34, -7, 22, 66, 82],
[40, 100, 57, 27, 2, 0, 41, 42, 0, 3, 9, -9, 0, 73, 82, 15, 16, 3, 92, 49, 90, 80, -7, 33, 37, 38, 65, 86, 32, 23],
[38, 13, 80, -79, 53, 32, 80, 79, 74, 0, 29, 30, 90, 0, 21, 99, 70, 13, 66, 87, 35, 87, 23, 8, -35, 16, -91, 32, -45, 79],
[0, 11, 13, 73, 16, 66, 97, 17, 0, 0, 21, 5, 85, 0, -85, 0, 62, 34, 71, 72, 68, 63, 3, 33, 80, 19, 72, 82, 75, 90],
[6, 43, 68, 71, 0, 55, 41, 0, 43, 93, 24, 60, 14, 3, 74, 79, 50, 84, 84, 18, 63, 0, -60, 24, -4, 95, 92, 98, 0, 96],
[70, 17, 0, 1, -76, 55, 38, 0, 46, 10, 59, -63, 45, 89, 41, 38, 76, -61, 27, 93, 97, 84, 15, -6, 58, -71, 0, -34, 55, 57],
[94, 92, 41, 61, 4, 97, -71, 39, 81, 4, 37, 54, 100, 1, 78, 31, 31, 40, 54, -62, 54, 57, 16, 26, 29, 33, 62, 12, 8, 0],
[10, 56, 8, 13, 97, 18, 86, 32, -30, 97, 87, 65, 16, 10, 89, 8, 51, 39, 59, 20, 2, 5, 13, 89, 94, 83, 15, 29, 24, 53],
[-41, 0, 23, 13, 1, 37, -31, 91, 77, 65, 65, 50, 94, 9, 0, 0, 29, 0, 40, 43, 86, 90, 0, 92, 2, 68, 61, 49, 79, 4],
[13, 92, 19, 0, 58, 37, 70, 37, 23, 73, 10, 2, 73, 96, 48, 25, 12, 0, 0, 32, 79, 11, 0, 80, 73, 98, -62, 11, 24, 52],
[4, 76, 45, 41, 72, 87, 63, 65, 77, 72, 39, 82, 83, 84, 13, 40, 0, 15, 24, -16, 73, 70, 20, 86, 0, 26, 87, 61, 24, 29],
[-59, 46, 43, 1, 62, 49, 42, 0, 61, 41, 29, 68, 0, 28, 54, 12, 78, 25, 11, 84, 0, 45, 81, 39, 34, 85, 78, 0, 45, 71],
[0, 44, 84, 77, -57, 74, 99, -28, 86, 34, 85, 69, 10, 98, 10, 28, 92, 45, 92, 84, 10, 64, -38, 3, 87, 32, 69, 29, 81, 34],
[61, 0, 32, 62, 79, 59, 2, 96, 58, 12, 35, 14, -57, 82, 69, 0, 0, 76, 49, -18, -70, 55, 49, 11, 20, 43, 12, 75, 81, 0]]
[1008, 1088, 241, 773, 901, 284, 735, 656, 238, 823, 826, 191, 865, 1274, 694]
