3
100
50
[[30, 93, 19, 74, 49, 40, 4, -34, 95, 96, 47, 25, 49, 70, 80, 91, 28, -78, 3, -50, 10, -75, 82, -8, 19, -3, 41, 95, -100, 5, 88, -11, 79, 65, -93, 35, 6, 32, -48, 64, 12, 39, 85, 43, -2, 65, -57, 2, 66, 5, 84, 91, -100, 78, 46, 26, 3, 11, -1, 73, -98, 84, 91, -31, 54, 29, 15, 27, 42, 70, -54, -53, 61, 37, 13, 57, 46, 62, 27, 94, -94, 18, 42, 37, -51, 73, -98, 45, 79, -78, -9, 7, 20, 76, 0, 28, 91, 28, 92, 17],
[73, -64, 9, -62, -37, 80, 40, -6, 57, 8, 38, 65, 83, -39, 60, 15, 69, 8, 33, 66, -93, 53, 33, 8, -84, 48, 53, 84, 6, 10, 24, 99, -23, 71, 53, 7, 83, 8, 7, 6, 33, 79, -33, 22, 7, 40, 58, 24, 45, -54, -68, 59, 14, 32, 84, 47, 94, 3, 87, 35, -42, 25, 12, 52, 46, -44, 52, 95, 82, 90, 67, 83, 61, -80, 12, 42, 30, 87, 18, 0, 37, 43, -29, 57, 65, 18, 82, 92, 88, 92, -33, 71, -99, 40, 97, 84, 98, 23, 65, 21],
[25, 61, 41, 51, 65, 29, 77, -70, 57, 99, 11, -14, 9, 77, 90, -97, 37, 23, 16, 8, -84, 13, -64, 72, -87, 46, 53, 34, 43, 36, 8, 48, 4, 24, 44, 1, 70, 54, 58, 0, 96, 98, 80, 11, 41, 56, 88, 96, -26, 13, 53, 80, 29, 30, -41, 60, 77, 3, 88, 80, 62, 79, 39, 42, 95, 32, 70, 71, -55, 87, 30, 60, 2, 63, -23, 20, 77, -11, 74, 28, 87, 15, 72, -46, 86, 21, 88, -79, -56, -20, 26, 62, 100, 18, 84, 41, 7, 25, 41, -4]]
[[79, 58, 1, 2, 52, 34, 20, 24, 20, -53, 58, -34, 51, 71, -40, 83, 58, 31, 77, 15, 53, 54, 20, 93, 82, 76, 46, 90, 84, 5, 36, 84, 27, 0, 3, 65, 98, 0, 70, 62, 72, 2, 83, 89, 43, 33, 16, 34, 60, 13, 0, 58, 94, 88, 25, 0, 87, 83, 37, 35, 38, 97, 25, 0, 58, 0, 19, 7, 80, 75, 69, 59, 93, 78, 34, 0, 69, 78, 37, 70, 85, 59, 46, 88, 61, 2, 38, 54, 48, 3, 33, 0, 1, 42, 93, 15, 74, 100, 88, 42],
[11, 0, 49, 89, 20, 77, 20, 8, 0, 49, 44, 80, 12, 84, 11, 8, 4, 0, 39, 14, 40, 14, 0, 34, -17, 60, 18, -30, 88, 20, 48, 35, 55, 73, 76, 11, -22, 17, 22, 4, -99, 38, 0, 9, 0, 91, 24, 66, 93, 95, 18, 3, 74, 73, 75, 39, 99, 41, 59, -56, 59, 12, 74, 40, 97, 30, 0, -69, 79, 0, 0, 88, -95, 7, 6, 5, 0, 80, 23, 54, 67, 62, 28, 78, 23, 0, 0, 35, 23, 86, 49, 94, 35, -21, 0, 2, -70, 72, 60, 52],
[0, 73, 97, -34, 30, -39, 0, 93, 0, 27, 0, 41, 31, 25, 17, 88, 99, 65, 10, 81, 0, 57, 73, 0, 31, 0, 81, 93, -22, 40, 11, 40, 56, 57, 55, 3, 21, 0, 0, 66, 96, 19, -96, 43, 8, 84, 44, 15, 52, 75, -38, 49, 81, 83, 47, 84, 78, -54, 1, 80, -91, 55, 57, 38, -62, 0, 0, -60, 66, 34, 18, 97, -79, 4, 56, -43, 13, 99, 21, 37, 63, 69, 76, -57, 31, 90, 57, 49, 60, 46, 0, 3, 69, 49, 90, -28, 66, 17, 23, 88],
[64, 6, 39, 98, 6, 14, 46, 31, 0, 0, 6, 0, 53, 85, 25, -5, 0, 53, 25, 96, 12, 62, 0, 75, 83, 9, 51, 3, 13, 47, 25, 6, 84, 73, 2, 55, 42, 27, 86, -63, 39, 66, 21, 55, 24, -70, 72, 69, 13, 14, 0, 69, 14, 0, -28, -95, -30, 56, 33, 5, 9, 87, 78, 74, 13, 88, 100, 95, 74, 0, 46, 0, 55, 34, -79, 86, 53, 55, 33, 98, -22, -9, 37, 27, 70, 43, 45, 43, 42, 9, 42, 90, 89, 32, 76, 27, 40, 0, 76, 0],
[-20, 50, 91, -24, 49, 99, 0, 93, -15, 45, 0, -80, 28, 86, 95, 57, 68, 87, 0, 77, 46, 72, 65, 90, 84, 38, 94, 49, 66, 26, 0, 0, 68, 55, -56, 74, 95, 0, 66, 0, 49, -91, 82, 60, 85, -85, 31, 62, 28, 6, 34, 54, -28, 26, 13, 14, 49, 94, 70, 6, 61, 6, 62, 40, 97, 71, 96, 37, 72, 29, 4, 46, 65, 82, 92, 89, 8, 44, 62, 58, 28, 88, 53, 92, 86, 0, -12, 54, 26, 23, 84, -52, 17, 80, 4, 44, 90, 49, 0, 73],
[58, 58, 85, 0, 11, -91, 86, 0, 0, 36, 100, 66, 64, 52, 76, 61, 69, -95, 67, 77, 39, 80, 57, 66, 86, -63, 22, -54, 30, 21, -38, 52, 91, 23, 9, 34, 86, 0, 43, 61, 0, 62, 48, 59, 68, 94, 93, 70, 87, 2, -84, 0, -50, 93, 52, 41, 0, 3, 10, 56, 45, 57, 12, 94, 94, 42, 90, 6, 8, 91, 14, 11, 79, 0, 88, 55, 9, 12, 91, 41, 54, 13, 11, 55, -23, 0, 48, 24, 57, -29, 90, 10, 45, 56, 78, 0, 49, 52, 19, 32],
[9, 69, 21, 15, 95, 31, 23, 28, 28, 57, -2, 54, 40, 0, 2, 60, 55, 42, 0, 34, 46, 13, 11, 17, 1, 22, 50, 0, 4, 85, 0, 87, 35, 19, 1, 54, 56, 62, 76, 3, 12, -64, 61, 53, -12, 92, -85, 72, 37, 34, 20, 71, 87, 43, 5, 55, 0, 92, 9, 1, 0, 41, -28, 84, 6, 0, 40, 54, 28, 13, 71, 65, 0, 81, 21, 71, 30, 64, 92, 26, 81, 95, 0, 52, 97, 97, -62, 85, -19, 0, 45, 12, 0, 41, -4, 0, 33, 68, 0, 63],
