3
20
10
[[-18, 39, 3, 100, 93, 24, -61, 46, 40, 80, 86, 17, 29, -75, -58, 88, 96, 95, -44, -58],
[61, 44, 26, -41, 1, 34, -1, 24, 33, 20, 11, 1, 34, -94, -11, 40, 16, -49, 75, 8],
[51, 63, 95, -21, 37, 3, 8, 55, 0, 33, -90, 41, 57, -32, 3, 7, 20, 5, 57, -58]]
[[-85, 58, -51, -36, 41, 59, 58, 0, -100, 36, 21, 62, 39, 62, 35, 81, 92, 98, 84, -37],
[95, 72, 8, 54, 11, 53, 84, 0, -26, 31, -43, 0, 50, 47, 30, 12, 88, -49, 60, 34],
[45, 44, 0, 0, 20, 44, 1, -40, 50, -4, 36, 10, 32, 0, 91, 8, 88, 69, 43, 40],
[-69, 50, 50, 0, 100, 0, 98, 24, -53, 24, 46, 3, 87, -61, -57, 48, 21, 98, 11, 81],
[97, 44, 96, 96, 74, 96, 94, 58, 6, 39, 13, 47, 85, 0, -69, 95, 94, 22, 62, 37],
[28, -84, 74, 17, 41, 5, 42, 45, 69, 59, 42, 60, -42, -31, 38, 75, 89, 86, 67, -60],
[46, 99, 5, 65, 84, 93, 0, 100, 91, 8, 51, 93, 74, 1, 81, 47, 87, -65, 12, 48],
[79, 64, 55, 60, 50, 74, 80, 0, -42, 0, 39, 93, 40, 11, 12, 70, 15, 29, 17, 21],
[-31, 81, -57, 7, -95, 41, 46, 0, 45, 21, 99, 30, 0, 59, 55, 12, 49, 95, 83, 22],
[28, 81, 87, 85, 23, -13, 96, 0, 34, 27, 18, 20, 20, 0, 2, 17, 92, 32, 30, 0]]
[234, 162, 125, 473, 214, 135, 676, 608, 511, 493]
