4
40
20
[[-38, 60, 56, 99, 33, 29, 14, 88, 39, 91, -18, 56, 52, 11, 46, 11, 99, 36, 38, 96, 77, 76, -6, 0, 13, -76, -7, -36, 59, 75, 3, -88, 59, 56, -16, 69, 77, 52, 7, 3],
[42, 17, 8, -20, 58, 72, 42, -38, 34, 99, 69, 79, 11, 16, 84, 39, 47, 62, 38, 23, -3, -43, 80, 41, 37, 32, 6, 52, 42, 36, 88, 52, 31, 90, 55, 67, 8, 93, -57, 2],
[-28, 88, 45, 96, -93, 13, -94, 29, 78, 8, 32, 86, 99, 30, 10, 23, -34, 61, 50, 99, 90, 53, -24, -66, 1, 87, 18, 75, 50, 60, 37, -57, 94, 15, 62, 1, 25, 47, 36, -45],
[25, 72, 14, 60, 51, 25, -98, 92, -27, 40, 20, 87, 96, 47, 15, 70, 46, 84, 88, 25, 63, 26, 18, 61, -76, 26, 42, 90, 46, 70, 40, 2, -20, -54, 29, 6, -79, 57, 51, 31]]
[[82, 81, 30, 3, 54, 22, 0, 20, 14, 80, 6, -62, 0, 6, 47, 40, 0, 21, 60, 89, 63, 5, 94, 0, 13, 2, 24, 52, 87, 18, 23, 47, 81, 83, 86, 28, 6, 41, -8, 90],
[-9, 25, 3, 25, 75, 0, 39, 52, 0, 34, 74, 85, -19, 51, 76, -30, 9, 32, 1, 90, 3, 42, 3, -57, 93, 80, 54, 76, 48, 16, 34, 5, 49, 77, 71, 75, 31, 0, 34, 0],
[12, 35, 40, 54, 47, 90, 14, 74, 26, -68, 81, 50, 30, 19, 84, 17, 15, 74, 50, 28, 7, 0, 21, 39, 19, 9, 29, -58, 37, -100, 91, 16, 44, 60, 16, 25, 0, 43, 14, 16],
[64, 48, 5, 75, 98, 40, 5, 76, 21, 45, 22, 48, 0, 0, 28, 39, 0, -98, 0, 95, 0, 69, 39, 100, 48, 3, 75, 41, 0, 11, 73, 82, 70, 0, 0, 22, 22, 0, 62, 8],
[7, 77, 29, 35, 12, 24, 3, 45, 96, 0, -90, 26, 7, 89, 28, 68, 4, 32, 23, -2, 16, 12, 46, -19, 3, 34, 0, 60, 87, -58, 30, 22, 42, 0, 0, -62, 4, 36, 39, 93],
[23, 50, 63, 17, 0, 0, 0, 72, 98, 33, 10, 46, 70, 76, -4, 0, 89, 33, 0, -18, 73, 0, 89, 5, 1, 46, 84, 4, 30, 3, 27, -26, 85, 1, 0, 11, 45, 12, 72, 34],
[86, 35, 49, 3, 90, -43, 0, 0, 56, 96, 13, 67, 0, 0, 23, 22, 80, 4, 5, 35, 77, 32, 42, 82, 21, 49, 0, 61, 61, 4, 0, 49, 57, 72, 94, 99, 29, 65, 40, -52],
[69, 7, 53, 73, 0, 76, 34, 55, 53, 51, 2, 73, 24, 91, 44, 85, -93, 9, 95, 64, -85, 32, 63, 40, 0, 0, 61, 0, 34, 63, 35, 15, 11, 0, 54, 73, 1, 57, 0, 88],
[74, -48, 95, 0, 35, 45, 18, 23, 52, 48, 88, 5, 72, 93, 16, 53, 54, 7, 52, 0, 86, 84, 84, 6, 0, 0, 62, 27, 51, 6, 55, 7, 46, 88, -35, 54, 67, 51, 22, 12],
[27, 10, 93, 24, 49, 0, -60, 44, 81, 88, 59, 32, 81, 74, -84, 30, 13, 75, 88, 0, -58, 23, 7, 95, 25, 80, 84, 2, -98, 82, -1, 34, 80, 38, 18, 73, 21, 11, 40, -82],
[99, 16, 0, 23, 19, -74, 0, 61, 52, 19, 0, -27, 66, 86, 21, 83, 89, 0, 23, 57, 52, 76, 5, 29, 74, 54, 98, 67, 27, 72, -19, 86, 85, 57, -72, 0, 81, 39, 96, 66],
[-55, 0, 43, 66, 2, 1, -93, 91, 82, 85, 18, 53, 89, 35, 23, 46, 46, 27, 35, 18, 18, 0, 25, 0, 53, 20, 86, 34, 36, 30, 8, 70, 80, 0, 0, -97, 98, 82, 0, 22],
[51, 54, 29, 8, 78, 86, -88, 59, 46, 98, 44, -96, 22, 56, 8, 18, 87, 29, 0, -64, 87, 63, 92, 52, 1, 72, 34, 63, 95, 31, 57, 74, 0, 0, 43, 54, 5, 59, 33, 22],
[22, 96, 7, 43, 63, 12, 0, 37, 62, 36, -24, 84, 29, 47, 92, 46, 0, 19, 0, 26, 12, -59, -83, 51, 52, 0, -14, 0, 76, -41, -58, -36, 74, -51, 29, 33, 42, 61, 48, 44],
[95, 0, 82, 14, 31, 60, 80, 7, 35, 17, 19, 18, 94, 43, 57, 40, 81, 25, 81, 19, 0, 0, 84, 3, 44, 47, 100, 9, 0, 2, 66, 53, 83, 32, 67, 15, -89, 17, 8, -9],
[28, 10, 8, 0, 32, 0, 98, 92, 45, 81, 99, 93, -15, 0, 0, 25, 67, 77, 66, 22, 5, 6, 5, -14, 52, 29, 10, 7, -70, 20, 69, 78, 67, 30, 41, 6, 18, 0, 22, 0],
