5
30
15
[[-32, 3, 82, 42, 0, 46, 53, 12, 75, 60, 4, 87, 80, 50, 62, 1, 14, 70, -52, 27, 55, 10, 48, 82, 2, 1, 52, -23, 33, 51],
[-19, 24, -43, -8, 6, 56, 93, 70, 90, 62, -8, 99, 52, 77, -97, 79, -20, 80, 99, 45, 93, 67, -33, 24, 89, -52, -50, 26, 22, 88],
[31, 10, 70, -51, 63, -27, 96, 39, 78, 19, 51, 48, 15, 4, 77, -37, 59, 18, 64, 98, 63, 81, 11, 21, -16, 55, 9, 37, 77, 63],
[33, 61, -100, 20, 48, 91, 89, 70, -9, -12, 32, 11, 46, 66, 90, 76, 54, 15, 16, 18, 54, 76, 81, 42, 36, 48, 74, 9, 8, 43],
[-98, 22, 56, 11, 74, 37, 39, 70, 58, 91, -58, 63, 100, 37, 47, 6, 100, 6, 66, 28, 48, 66, -24, 5, 48, -72, -64, -94, 64, 43]]
[[78, 41, 23, 23, 16, 18, 31, 81, 16, 19, 78, 79, 99, 7, 29, 25, -87, 84, 98, -7, 0, -89, 32, 61, 79, 4, 13, 25, 92, 61],
[24, 31, 15, 0, 13, 67, 23, 6, 41, 39, 0, -59, 14, 91, 27, 29, 12, 4, 90, 0, 63, 78, 57, 7, 53, 29, 67, 33, 44, 23],
[9, 48, 92, 63, 70, 0, 1, 74, 95, 21, 28, 39, 80, 26, 40, 35, 57, 83, 67, 40, 3, 92, -47, 62, 45, 96, 31, 67, 0, -9],
[41, 79, 44, 74, 0, 14, 98, 50, -77, 0, 72, 44, 32, 1, 85, -11, 0, 30, 28, 31, 1, 83, 0, 81, 49, 9, 43, 23, 47, 61],
[46, 41, 2, 51, 97, 18, 22, -90, 81, 69, 4, 4, 54, 30, -49, 58, 29, 61, 69, 0, 66, 76, 15, 74, 57, 4, 0, 35, 55, 12],
[63, 53, 89, 21, 0, 0, 77, 25, 47, 29, 0, 85, 78, -41, 0, 14, 35, 94, 57, 57, 97, 64, 0, -61, 34, 46, 21, 47, -47, 8],
[31, 34, 23, 64, 73, 25, 98, 84, -73, 39, 29, 0, 95, 46, 82, 60, 0, 86, 51, -23, 0, 51, 11, 0, 99, -64, 87, 47, 0, 88],
[34, 26, 17, 72, -9, 9, 36, 20, 6, 1, -58, 32, 14, 45, -35, 46, 11, 87, 14, 28, -21, 75, 0, 95, 37, 86, 77, 73, -63, 50],
[0, -17, 0, 0, 3, 68, 68, 40, -53, 35, 40, 75, 14, 49, 56, 38, -77, 8, -30, 62, 61, 34, 2, 31, 29, 91, 38, 94, 16, 37],
[74, 53, 85, 99, -79, 66, 6, 52, 24, -92, 91, 27, 71, 72, 0, 0, 43, 20, 14, -45, 0, -24, 75, 89, 79, 92, 77, 71, 7, 24],
[37, 40, 82, 75, 62, 7, 6, 45, 79, 0, 0, 3, 23, 61, 90, 99, 83, 69, 15, 80, 46, 19, 12, 42, 57, 0, 68, 72, 89, 19],
[5, 18, 98, 9, 0, 89, -18, 20, 42, 77, 1, 67, 63, 27, 93, 15, 50, 55, 75, 45, 79, 88, 63, -4, -50, 4, 71, 21, 9, 85],
[100, 41, 94, 51, 21, 14, 25, 17, 73, 82, 24, 17, 54, 2, 36, -9, 42, 12, 9, 69, 100, 83, 58, 55, 20, 76, 70, 37, 44, 23],
[14, 0, 46, 17, 89, 84, 68, 12, 65, 55, 2, 27, 23, 94, 1, 0, 42, 60, 75, 41, 74, 12, 93, 73, 0, 38, 26, 2, 11, 14],
[15, 0, 57, 95, 23, 22, 55, 63, 0, 40, 56, 26, 7, 28, 77, 72, 42, 100, 44, 72, 72, 46, 7, 85, 31, 10, 7, 13, 0, -61]]
[343, 196, 505, 537, 846, 209, 197, 366, 608, 908, 913, 110, 1080, 142, 805]
