3
20
10
[[-52, 83, 54, 48, 62, -40, 84, 17, 83, 17, 25, -2, 16, 35, 10, -74, 13, 87, 28, 82],
[-67, 57, 54, 79, 89, -38, 84, 16, 4, 33, 39, 74, 69, 20, -5, 88, 44, 46, -82, 35],
[21, -80, 59, 5, 90, 78, 98, 82, 11, 64, 3, 36, 96, -56, 6, 20, 78, 33, 79, 100]]
[[25, 5, 72, 60, 22, 53, 0, 17, 50, 27, 29, 16, -31, 68, 97, 34, 55, 33, 29, 40],
[36, 96, 58, 29, 93, 21, 80, 9, 90, 51, 0, 80, 33, 0, 61, 93, 46, 89, 8, 8],
[1, 60, 80, 49, 70, 85, 66, 62, 77, 0, 45, -95, 37, 31, 40, 80, 38, 38, 59, 0],
[88, 0, 77, 40, 78, 0, 35, 62, 51, 35, 42, 19, 53, 100, 34, 8, 51, 75, 72, 66],
[82, 68, 25, -8, 42, 64, 0, 85, 49, 59, 42, 42, 63, 0, 0, 71, 44, -34, -31, -69],
[-47, 0, 18, 68, -96, 0, 63, 28, 41, 0, 57, 26, 22, 31, 77, -5, -23, 62, 73, 33],
[37, 67, 57, 29, 13, 54, 46, 72, 0, 0, 92, 0, 100, 52, 89, 41, 65, 58, 88, 78],
[75, 6, 44, 11, 0, 23, 58, 28, 27, 19, 0, -41, 69, 93, 69, 69, 35, 44, 72, 92],
[-43, -26, 0, 2, 67, 91, 86, 17, 31, -56, 58, 0, 93, 93, 28, 24, -21, 14, 97, 56],
[38, 2, 10, 0, 40, 22, 85, 88, 91, 9, 0, 33, 39, 0, 93, 0, 49, 16, 39, 0]]
[628, 415, 284, 188, 482, 232, 862, 667, 451, 142]
