3
60
30
[[30, 36, 63, 27, 55, 43, 31, 83, -81, 24, 69, -46, 57, 14, 10, 4, 63, 43, 91, 43, 97, -23, 90, 25, 20, 80, -56, 18, 46, 3, 53, 98, 47, 42, 10, -17, 73, 34, 21, 71, 8, 31, 85, 55, 83, 88, 67, -49, 26, -49, 79, 44, 97, 13, 38, -41, 33, -100, 41, 49],
[14, 59, -78, 95, 3, 86, -19, 33, 7, 95, 29, 93, 45, -20, -51, 9, 67, 45, -23, 38, -14, 63, 53, -56, 41, 6, 94, -67, 93, 25, 44, 6, 3, 100, -8, 62, 61, 47, 20, -27, 31, 31, 79, 65, 79, -87, 25, 33, 73, 10, 70, 44, 98, -56, 82, 79, 98, 38, 74, 48],
[94, 75, 83, 48, 40, 19, 31, 42, 54, -54, 3, 49, 34, -23, 92, 61, -13, 3, 43, 24, -89, 95, 7, 71, 22, 98, 42, 27, 35, 84, 30, 10, 81, 88, 67, 8, 56, 20, 39, -76, 8, 88, 69, 26, 19, 29, 55, 68, 54, 59, 68, 98, 70, 87, 9, 70, 32, 68, 72, -97]]
[[-4, 58, 28, 7, 34, 53, 81, 43, 0, 57, -73, 32, -87, 42, 0, -53, -90, 76, 86, -43, 76, 39, 58, 0, 1, 21, 31, 3, 58, 0, 99, 39, 36, 91, 0, 0, 14, 67, 67, -82, 23, -76, 22, 83, 83, 27, 82, 26, 72, 70, 73, 37, 62, -25, 8, 53, 96, 83, 0, 65],
[10, 0, 92, 64, 0, -76, 71, 69, -17, 10, 59, 0, 11, 48, 31, 45, 51, 5, 23, 100, 8, -90, 78, -42, 91, 95, 48, 0, -42, 49, 90, 0, 85, 75, 26, 85, 83, 32, 82, -100, 95, 29, 39, 100, 34, 89, 48, -31, 65, 21, 42, -86, 97, 18, 56, 0, 0, 8, 39, 21],
[55, 76, 45, 4, 42, 97, 90, -55, 0, 92, 76, 48, 98, 39, 2, 74, 15, 63, 14, 52, 81, 87, 0, 88, 3, 50, 62, 82, 96, 94, 39, 5, 68, 89, 0, 28, 78, -33, 21, 51, 60, 29, 97, 75, 22, 0, 53, 98, 76, 31, 81, 0, 48, 100, 0, 21, 9, 31, 29, 42],
[93, 10, 30, 35, 34, 16, 80, 89, 29, 42, 10, 0, 9, 39, 66, 93, 73, 73, -3, 45, 65, 100, 24, 52, 62, 93, 49, -59, 48, 95, 0, 87, 32, 49, 53, 85, 45, 37, -48, 59, -70, 95, 47, 19, -54, 99, 59, 36, 40, 31, 64, 0, 9, 66, 0, 35, 99, 71, 43, 0],
[21, 61, 0, -82, -65, -57, 39, 84, 66, 98, 7, 67, 93, 51, 74, 80, 89, 96, -80, 0, 0, 22, 77, 92, 14, 52, 0, 59, -45, 98, 88, 61, 64, 44, 92, 5, -38, 27, 0, 87, -3, 68, 11, 8, 0, 0, 13, 33, 61, 61, 31, 49, 49, 45, -21, 48, 72, 66, 94, 97],
[10, 5, -23, -31, 61, 96, -27, 55, 23, 7, 12, 57, 39, 49, 0, 50, -98, 11, 0, 11, 37, 6, 78, 11, 7, 96, 0, 0, -15, 62, 70, 0, 63, 45, 54, 76, 66, 62, 61, 15, 5, 47, 41, 54, 45, 9, 97, 0, -42, 53, 32, -3, 73, 18, 0, 0, 0, 54, 0, 1],
[0, 7, 5, 66, 31, 82, 63, 11, 42, -51, 0, 68, 76, 49, 96, 0, 49, 89, 86, 90, 66, 0, 48, -2, 19, 23, 42, 90, -39, 89, 0, 84, 23, 57, 0, 43, -24, 70, 30, 0, -73, 23, 0, 51, 59, 71, 4, 31, 42, 21, 16, 61, 36, 52, -68, 24, 9, 60, 44, -11],
[60, 53, 0, 51, 12, 34, 3, 85, 32, 44, 18, 2, 89, 55, 71, 35, 0, -44, 21, -79, 22, 14, 95, -68, 40, 77, -14, 6, 0, 66, 64, 11, 56, 0, 28, 65, 14, 42, 35, 35, 69, 37, 78, 88, 38, 0, 5, 85, 0, 40, 37, 63, -84, 88, 4, 94, 90, 12, 7, 51],
[88, 0, 92, 5, -23, 37, 0, 0, 17, 76, -15, 27, 16, 0, 28, 47, 0, 41, 80, 10, 50, 0, 28, 16, 70, 0, 98, 63, 68, 62, 5, -89, 49, 41, 17, 42, 92, 40, 19, 87, 68, -82, 90, 49, 70, -60, 12, 22, 80, 49, 83, 23, 83, 45, -41, 62, 32, 93, 61, 79],
[20, -38, 27, 52, 72, 71, 71, 45, 90, 92, 7, 0, 86, 0, 47, 52, 2, 81, 43, -14, 96, 42, 20, 0, 0, 44, 9, 20, 0, 72, -37, 47, 0, 23, 0, 4, 9, 0, 3, -76, 72, 56, 8, 82, 0, 1, 85, 30, 17, 63, 0, 80, 3, 88, 0, 91, 0, 34, 96, 73],
[54, 0, 54, 6, 79, 43, 16, 54, 34, 56, 70, 12, 35, 79, 35, 34, 4, 43, 1, 84, 1, 33, 0, 87, 0, 0, 68, 12, 46, 86, 78, 0, 29, 48, 2, 89, -64, 80, 98, 0, 78, 66, 42, 26, 84, 53, 63, 85, 58, 35, 35, 79, 60, 17, 48, 51, 29, 0, 0, 49],
[33, 0, 1, 5, 63, 19, 52, 21, 91, 81, -24, 37, 53, 43, 35, 12, 24, 31, 1, 10, 97, 60, 83, 79, 60, 80, 86, 0, 39, 6, -85, 20, 22, 3, 45, 56, -66, 67, 67, 61, 6, 0, 0, 5, 5, 17, 0, 32, -29, -72, 0, -26, 44, 68, 15, 60, 81, 21, 40, 27],
[31, 92, 40, 49, 0, 77, 34, 88, 82, 55, 90, 0, 71, 97, 75, 82, 0, 0, 0, -98, 45, 1, 53, 84, 30, 64, 0, 18, -84, 83, 68, 42, 15, 60, 36, 28, 11, 89, 7, 50, 96, 56, -54, 13, 6, 49, 75, 15, 14, 16, 40, 38, 97, 16, -7, 95, 85, 96, 23, -6],
[-58, -22, 15, 48, 84, 28, 35, 23, 93, 54, 20, 43, 38, 92, 68, 0, 11, 29, 35, 92, 80, 51, -78, 30, 20, 38, 74, 19, 18, 35, 60, 13, 75, 15, -63, -68, 0, 83, 17, 0, 100, 7, 7, 16, 24, 18, 97, 13, -53, 51, 96, 68, 5, 11, 77, 82, 51, 13, 69, 83],
[100, 59, 63, 25, 19, 45, -48, 11, 0, 40, 5, 67, 9, 14, 9, 70, 96, 0, 73, 97, 31, 0, 76, 36, 33, 32, 40, 92, -9, -15, -22, 1, 64, 68, 69, 90, 80, -53, 27, 4, 32, 31, 71, 77, 23, 67, -44, 49, 63, 0, 0, 65, -4, 9, 100, 27, -7, 38, 29, -55],
[69, 37, 25, -83, 66, 59, 99, 93, 70, 43, -38, 98, 84, 49, 67, 62, 22, 5, 2, 92, 56, 64, 11, 97, 93, 84, 86, 76, 2, 60, 78, 4, 19, -55, 0, 37, 87, 50, 97, -63, 99, 61, 63, 30, 44, 91, 0, 11, 0, 30, 77, 55, 0, 41, 86, 97, 19, 91, 35, 58],
[89, 28, 33, 90, 90, 0, 66, 26, 5, 79, 48, 82, 48, 62, 17, 0, 91, -22, 0, 12, 77, 66, 32, 65, 10, 24, 59, 63, 37, 0, 0, 93, 18, 19, 30, 13, 13, 1, 86, 9, 89, 0, 0, 0, -23, 69, 0, 0, 31, 0, 59, 21, 62, 14, 92, 64, 3, 23, 0, 12],
[0, 36, 7, -87, 82, 45, 3, 73, 43, 94, 0, 0, 0, 6, 30, 34, 40, 47, 99, 70, -45, 84, 41, 3, 9, 63, 77, 47, 60, 19, 80, 18, 0, 0, 83, 0, -48, 0, 49, -39, 36, 11, 47, 77, 53, 19, 0, 38, -46, 20, 6, 58, 0, 10, 53, 36, 0, 72, 58, 0],
[93, 84, 0, 96, 4, 46, 18, 0, 2, 19, 86, 45, 90, 92, 37, 77, 80, 9, 85, 59, 79, 21, 74, 72, 17, 67, -57, 0, 33, 38, 8, 70, 67, 78, 25, 88, 31, 20, -84, 75, 76, 58, 8, 25, 40, 33, 49, -86, 0, 92, 67, 33, 75, 86, 94, 53, 21, 0, 98, 12],
[51, 96, 33, 13, 41, -8, -53, 73, 2, 1, 3, 80, 69, 21, 34, 55, 26, 82, 50, 6, 99, 98, 24, 69, 29, 21, 22, 54, 23, 83, 16, 41, 88, 100, 17, -73, 0, -75, 27, 30, 24, 72, 22, 8, 0, 81, 50, 31, 38, 0, 0, 56, 42, 44, 9, -30, -66, 28, 95, 56],
[67, 71, 9, 92, 4, 0, -60, 39, 49, 26, 88, 62, 20, 57, 0, 12, 62, 38, 39, 99, 44, -61, 44, -9, 55, 51, 0, 47, 84, 62, 80, 51, 95, 96, 67, 26, 85, 37, 71, 30, 97, -55, -36, 82, 59, 88, 77, 97, 67, 97, 33, 30, 0, 67, 21, -17, 0, -13, 14, 54],
[-88, 89, 14, 48, 94, 81, 72, -45, 52, 44, 31, 88, 15, 49, 3, 69, 0, 57, 95, 14, 77, 59, -76, 59, 0, 0, 57, 11, 72, 99, 0, 67, 37, 38, 0, 5, 0, 18, 50, 50, 94, 0, 0, -78, 64, -99, 78, 47, 41, 0, 78, 59, 38, 7, 0, 98, 50, 14, 58, 51],
