4
20
10
[[-59, -85, 93, -17, 64, 27, 29, 84, 71, 100, 84, 78, 88, 56, 47, 40, -100, 68, -59, 49],
[79, 5, 32, -40, 18, 42, 62, 9, 28, 91, 83, 65, -15, 76, 84, 32, 1, 71, 28, 36],
[91, 48, 99, 1, 23, -97, 22, 89, 0, 35, -11, 46, -95, 25, 48, 80, 39, 91, 86, -35],
[84, 14, 36, 13, 67, 20, 16, 48, 84, 56, 34, 70, 64, 11, 51, 57, 46, 40, -26, 19]]
[[99, 3, 95, 61, 0, 5, 48, 11, 6, 62, 100, 100, 38, 26, 54, 37, 0, 98, 0, 92],
[0, -50, 0, 98, 92, 93, 33, 42, 0, 7, 77, 11, 5, 44, 45, 30, 29, 38, 62, 0],
[11, 43, 81, 94, 41, -48, 0, 64, 37, 0, 12, 52, 90, 84, 59, 47, 96, 82, 10, 29],
[70, -89, 37, 36, 85, 85, 80, 30, 9, 18, 4, 50, 33, 71, 16, 53, 78, 72, 0, 8],
[36, 63, 0, 92, 4, 91, 51, 9, 0, 95, 69, 0, 22, 33, 67, 24, 34, 9, -92, 100],
[4, 87, 99, 70, -97, 92, 75, 93, 79, 37, 1, 0, 48, 0, 57, 64, 40, 4, 29, -45],
[0, 63, -71, 50, 8, 100, 55, -46, 0, 75, 5, 0, 61, 8, 83, 68, 34, 97, 83, 35],
[42, 48, 16, 40, 97, 0, -99, 48, 88, 27, 91, 8, 73, -80, 30, 89, 97, 26, 65, 22],
[36, -29, 48, 54, -41, 94, 32, 0, 36, 82, 94, 43, 19, 72, 42, 76, 0, 76, 97, 18],
[78, 20, 6, 56, 76, 5, 6, 60, 16, 6, 25, 70, 58, 52, 72, -93, 76, 80, 65, 22]]
[678, 523, 129, 659, 707, 726, 297, 687, 477, 366]
