3
60
30
[[4, -74, 45, -66, 36, -22, 97, 1, 39, -42, 7, 62, 21, 98, -51, 69, 1, -74, 87, 88, 42, 25, 32, 82, 24, 88, 42, 2, 66, 55, 18, 70, 19, -34, 57, 27, -81, 37, 79, 23, 59, 34, 61, 64, 37, 43, 42, 76, 8, 66, 96, -36, 46, 67, 20, -73, 2, 80, 100, 91],
[61, 93, 45, 64, 10, 19, 23, -80, 85, -6, 79, 83, -16, 44, -95, 20, 68, 70, 82, 67, -37, -4, -32, 56, 5, 57, -28, 66, 3, 41, 44, 76, 75, 25, 80, -53, 78, 30, 62, -1, 36, 52, 98, 66, 28, 9, 69, -16, 30, 100, 0, 52, 91, -76, 68, 20, 81, 13, 91, 79],
[86, -9, 72, 98, 86, -90, -57, 64, 44, -14, 12, 16, -20, 71, 8, 91, -64, -51, 58, 10, 43, 29, -17, -80, 83, 40, -86, 88, -14, 67, -92, 91, 39, 54, -15, 40, 85, 15, 64, 97, 43, 41, 95, 53, -14, 77, -24, 40, 6, -88, -43, 21, 23, 11, -29, 33, 46, 73, 1, 21]]
[[0, 3, 0, 36, 62, 83, 38, 96, 0, 73, 70, 9, 54, 16, 20, 79, 55, 48, 7, 94, 86, 66, 61, 31, 73, -43, 90, 4, 59, 0, 79, 2, 50, 20, -2, 100, 30, 48, 83, 94, 11, 17, 87, 57, 41, 54, 0, 56, 20, 11, 47, 27, 84, 76, 32, 0, 92, 39, -22, 90],
[31, 0, -50, 65, 1, 0, 28, 8, 86, 3, 38, 77, 26, -84, 80, 24, 0, 55, 7, -95, 47, -19, 34, 6, 26, 90, 34, 64, 0, 65, 84, 72, -42, 61, 76, 89, 11, 28, -73, 16, 0, 12, -21, 28, 58, 8, 61, 59, 12, 28, 3, 84, 3, 75, 0, -59, 19, 39, 14, 51],
[29, 29, 18, 56, 14, 23, 0, 7, 78, 38, 89, 17, -87, 30, 39, 85, 9, 8, 67, 53, 7, 18, 11, 85, 8, 77, 2, 3, 0, 33, 86, 0, 66, 76, 19, 67, 38, 8, 96, 0, 81, -14, -19, 5, 85, 0, 18, 8, 89, 52, 46, 8, 0, 45, 50, -20, 80, 72, 64, 49],
[33, 50, 50, 81, 30, 3, 3, 0, 45, 73, 56, 61, 14, 1, 85, 44, 0, 31, 33, 20, 0, 0, 45, 24, 31, 0, 86, 85, 36, 76, 77, 25, 25, 75, -2, 39, 56, 96, -5, 0, 43, 40, 33, 19, 58, 49, -61, 32, -52, 76, 99, 0, 77, 45, 72, 88, 83, 39, 0, 61],
[19, 88, 37, 0, 39, 56, 0, 0, 27, -70, 54, -36, 90, 76, 3, 91, 25, 82, 18, -42, 62, 90, 0, 0, -29, 15, -70, 4, 62, 60, 18, 29, -76, 39, -26, 12, 86, 30, 91, 81, 77, 64, -38, 2, 60, 62, 23, 85, 44, 52, 0, 63, 64, 82, 27, 19, 98, 0, 5, 19],
[78, 62, 91, 39, 96, 89, 0, 52, 4, 48, 14, 61, -34, 54, 50, 78, 50, 11, -65, 43, 58, -40, 44, 0, 48, 86, 14, 51, 0, 0, 70, 75, 69, 91, 0, 95, 97, 23, 41, 27, 96, 33, 51, 9, -28, 24, 94, 0, 35, 95, 98, 20, 25, 69, 98, 6, 48, 15, 21, 52],
[-25, 7, 63, 5, 73, 44, -51, 26, -41, -97, 0, -14, 79, -100, 38, 24, 29, 54, 35, 3, 3, 24, -18, 0, 89, 32, 84, 80, 20, 44, 0, 0, 43, 24, 0, 0, 48, 26, 51, 51, 41, 83, 38, 0, 21, 2, 75, 7, 100, -65, 26, 82, 97, 73, 80, 76, 72, 16, -24, 24],
[25, 60, -34, 6, 90, 94, 51, 36, 14, 60, 36, 16, 10, 0, 40, 50, 66, -16, 77, 78, 28, 39, 99, 3, 94, 38, 97, 55, 42, 24, 12, 6, 83, 49, 30, 4, 73, 24, 23, 50, 0, 88, 85, 0, -44, 80, 42, 52, 68, 38, 0, 67, 97, 14, 48, 61, 34, 61, 32, 40],
[-1, 0, 42, 0, 89, 67, 93, 93, 57, 0, 95, 32, 37, 33, 86, 42, 4, 26, 24, 33, 55, -78, 2, 74, 38, 82, 54, 0, 91, 22, 64, 30, 89, 15, 0, 81, 53, 54, 16, 57, 91, 80, 28, 85, 0, 63, 11, 22, 15, -89, 22, -90, 60, 19, 62, 91, 65, 30, 13, 22],
[84, 96, -15, 24, 47, 17, 64, 15, -100, 70, 40, 0, 25, 77, 12, 65, 82, 92, 15, 15, 0, 68, 28, 10, 40, -10, -16, 29, 56, 2, 90, 57, 82, 78, 1, -14, 0, 55, 5, 48, 25, 38, 42, 63, 23, 69, 0, 69, 17, 58, 22, 98, -32, 63, -21, 55, 73, 0, 7, 32],
[0, 11, 70, 56, 58, -2, 27, 50, 26, 98, 5, 87, 19, 96, 51, 96, 83, -43, 48, 0, 6, 0, 58, 49, -20, 32, 7, 25, 68, 91, 69, 91, 12, 71, 25, 0, 18, 1, -19, 59, 27, 19, -62, 31, 23, 23, 43, 76, -26, 78, 73, 25, 20, 1, -30, 89, 92, -97, 63, 62],
[-17, 50, 46, 21, 34, 67, 88, 50, 0, 51, 16, 82, -54, 37, -83, 94, 81, 74, 10, 49, -38, 0, 93, 26, 12, 92, 97, 77, -24, 40, 79, 79, -83, 76, 52, -8, 68, -77, 4, 2, 0, 93, 0, 23, 32, 48, 85, 7, 28, 6, -32, 9, 13, 67, 37, 86, 85, 0, 95, 54],
[53, 47, 54, 100, 78, -15, 63, 9, 72, 11, -57, 47, 14, 24, 31, -66, 33, 20, 34, 0, 12, 53, 89, 67, 18, 74, 85, 73, 0, 49, 42, 41, 63, 56, 60, 2, 1, 80, 16, 26, 45, 52, 51, 43, 6, 100, 71, 22, 13, 15, 67, 0, 68, 79, 59, -49, 51, 0, 21, 11],
[16, 31, 26, 84, 83, 74, 27, 53, 35, 22, 38, 30, 91, 0, -42, 72, 45, 21, -48, 90, 0, 50, 27, 77, 72, 0, 0, 4, 66, 35, 52, 14, 16, -76, 24, 96, 0, 7, 70, 12, 69, 18, 2, -18, 75, 0, 31, 27, 47, 48, 85, 2, 86, 87, 92, 84, 48, 56, 76, 9],
[24, -30, 35, 0, 77, 8, 35, -60, 0, 28, 23, -26, 54, 16, 24, 88, 21, 0, 92, -11, -62, 69, 28, -44, 24, 95, 0, 0, -12, 55, 87, 61, 22, -13, 63, 35, 86, 19, 20, 58, 14, 63, -5, 10, 44, 21, 97, 97, 0, 85, 52, 86, -52, 23, -23, 61, 82, 16, 36, 99],
[62, 63, 21, 77, -57, 61, -88, 56, 87, 48, 19, -65, 17, 96, -78, 0, 85, 1, 75, 19, 4, 45, 0, 9, 30, 26, 49, 78, 3, 9, 100, 13, 15, 38, 42, 77, 2, 70, 0, 79, 11, 4, 22, 65, -50, 14, 58, 61, 59, 33, 0, 31, 95, 15, 44, 43, 6, 0, 94, 73],
[23, 0, 71, 99, 70, 59, -27, 33, 22, 81, 8, 28, 83, 54, 79, 33, 49, 76, 0, 74, 93, 9, 5, 27, 58, 51, 98, 71, 10, 0, 85, 7, 0, 0, 67, 75, 63, 82, 34, 99, 3, 28, 20, 91, 42, 0, 55, 41, 4, 61, 25, 33, 0, 0, 96, -9, 3, 74, 89, 91],
[37, -28, 55, 34, -28, 63, 18, 0, 32, 22, 26, 0, 28, 73, 63, 89, 96, 22, 19, 38, 79, 0, 42, 62, 5, 75, 21, -60, 0, 15, 27, 32, 0, 27, 22, 60, 33, 0, 43, 19, 19, 89, 0, 16, 47, 53, 71, 2, 76, 0, 3, 69, 17, 31, 44, 85, 57, -67, 16, 61],
[17, 1, 45, -66, 19, 24, 50, 93, 0, 22, 24, -78, 10, 27, 36, 73, 4, 63, 17, 24, 83, -41, 55, 52, 32, 32, 79, 37, 10, 13, 50, 7, 57, 42, 33, 10, 0, 70, 26, 26, 83, 28, 77, 75, 91, 77, 86, 42, 18, -20, 43, 100, 16, 33, 20, 38, -44, 40, 47, 0],
[51, 73, 36, 0, 53, 55, 66, -58, 16, 0, 57, 14, 33, 60, 3, -15, 43, 74, 0, 10, 47, 52, -96, 0, -54, 17, 97, 89, 0, 22, 27, 83, 79, 74, 0, 89, 65, 0, 27, 33, 87, 77, 51, 25, 24, 91, 15, 0, 97, 17, 23, 35, 0, 0, 28, 26, 82, 83, 0, 10],
[34, 91, 81, 83, 73, 46, 57, 20, 78, 91, -15, 0, -34, 84, 6, 49, 26, 64, 19, 76, 0, 55, 60, 0, 79, -95, 0, 11, 10, 0, 83, 50, 88, 61, 0, 24, -46, 84, 93, 30, 49, 30, 63, 45, 45, 85, 0, 81, 25, 59, 82, 10, 49, 73, 0, 11, 75, 3, -90, 49],
[93, 0, 4, 3, 72, 23, 52, 0, 42, 98, 0, 21, 28, 83, 100, 95, 50, 42, 56, 7, 9, 29, 35, 47, -79, 0, 35, 20, 20, 0, 50, 0, 45, 85, 4, 33, 50, 58, 19, 62, 35, 21, 62, 39, 15, 97, 8, 0, 52, 76, 77, 0, 25, 51, 96, 70, 69, -80, 51, 45],
[59, 60, 0, 70, -96, 81, 19, 94, 68, 26, 14, 20, 100, 72, 23, 0, 86, 86, 90, 15, 45, 76, 76, 72, 0, 17, 5, 40, 13, 66, 91, 100, 73, 16, 0, 56, 58, 90, 78, 7, 85, 66, 54, 69, 8, -57, 99, 91, 4, 44, 27, 54, 99, 16, 8, 25, 72, 21, 86, 4],
[48, 96, 75, 82, 67, -36, 57, 64, 65, 7, 64, 59, 20, 40, -13, 6, 17, -87, 25, 30, 98, 57, 43, 53, -41, 95, 58, 78, 37, 0, 25, 91, 67, 73, 17, 87, -36, 65, 0, 85, 32, 31, 67, 79, 66, 0, 51, 11, 100, 33, 34, 40, 57, -99, 23, 5, 57, 26, 16, 0],
[79, 21, 16, 70, 0, -98, 42, 26, 8, 63, 53, 33, 45, 72, 96, 87, 64, 76, 78, -39, 15, 79, 15, -84, 34, 50, 68, 33, 0, 5, 58, 26, 0, 88, 46, 96, -44, -29, 65, 39, 9, 61, 58, 40, 41, -6, 60, 5, 37, 62, 57, 89, 0, 60, 31, 87, 0, 59, 13, 0],
[7, 54, -81, 0, 24, 22, 0, 4, 6, 86, 52, 3, 20, 0, 79, 65, 87, 0, -73, 4, 83, 71, 10, 18, 0, 23, -57, 57, 97, 98, 0, -25, 71, 85, 73, 0, 77, 38, 29, -26, 0, 87, 48, 18, 48, 39, -9, 8, 48, 39, 64, 0, 19, 3, 53, 64, 47, 14, 37, -63],
[33, 0, 24, 63, 15, 30, 4, 92, 29, 79, 26, 8, 32, 93, 27, 46, 63, 34, 29, 78, 36, -11, 49, 62, 75, 59, -18, 74, 0, 67, 15, 27, 59, 28, 18, 23, 60, 50, 78, 60, 6, 13, -19, 80, 67, 77, 42, -26, -9, -55, -75, 69, 97, 0, 74, 43, 55, 40, 24, 0],
[0, 86, 65, 98, 29, 41, 98, 42, 50, 85, 12, 75, 89, 0, 50, 98, 59, 76, 46, -49, 32, 25, -63, 47, -61, 89, 97, 47, 11, 15, 3, 0, 62, 26, 0, 29, 24, 7, 65, 39, 0, 79, 37, 93, 98, 70, 44, 64, 80, 49, -61, 34, -89, 12, 58, 99, 4, 66, 28, 100],
[70, 29, 50, 79, 33, 14, 0, 0, 0, 11, 91, 87, 37, 65, -70, 60, 19, 100, -27, 55, 78, 90, 43, -22, 40, 93, 57, 18, 69, 96, 75, 29, 100, 98, 27, 31, -21, 0, 23, 45, 68, 77, 91, 15, 23, 80, 72, 51, 35, 62, -95, 0, 11, 57, 16, 22, 53, 76, 45, 63],
[60, -26, 43, 96, 5, 85, 0, 22, 64, 98, 64, 0, 17, 54, 19, 28, 37, 56, 0, 0, 37, 0, 41, 60, 41, 72, -41, 82, 88, 40, 14, -22, 33, 34, 0, 45, 80, 51, 21, 14, 62, 42, 55, 0, 78, 6, 0, 20, 37, 0, 64, 75, 94, 0, 75, 79, 85, 66, 87, -91]]
[964, 865, 1381, 833, 217, 687, 1543, 1051, 695, 1451, 1720, 1644, 1425, 607, 429, 1118, 1567, 934, 1880, 1349, 1300, 1967, 2559, 1404, 103, 1305, 914, 687, 789, 979]
