5
20
10
[[72, 59, -28, 43, 84, 40, 42, 95, 88, 3, 71, 93, 48, -17, 54, 52, 57, 16, 55, 35],
[76, 67, 80, 71, 3, 16, 29, 32, 93, 29, 29, -28, -9, -83, 49, 86, 27, 42, 13, 75],
[88, -10, 0, 95, -62, 39, 3, 55, -100, 41, 24, 75, 79, 58, -71, 8, 24, -67, 22, 17],
[51, 28, 68, -52, 55, -82, 16, -70, -91, -13, 21, -45, 96, -29, 17, -23, 45, 22, 89, 83],
[61, 22, 94, 74, 40, 42, 58, -92, 88, 71, 68, 73, 54, -74, 67, 85, 10, 6, 59, -93]]
[[-42, 39, -47, 49, 51, 62, 30, 70, 93, 35, 34, 97, 43, 19, 10, 0, 69, 22, 16, 18],
[-5, 86, 32, 2, 99, 50, 85, 55, 36, 10, 85, 15, 15, 63, 2, 70, 88, 22, 0, 0],
[9, 92, 43, 95, 74, 80, 0, 73, 99, 18, 54, 0, -78, 0, 78, 12, 58, 98, 0, 38],
[33, 58, -94, 53, 11, 67, 12, 46, 0, 61, -80, 22, -47, 7, 23, 27, -24, 65, 61, 30],
[80, -21, 27, 9, 86, 0, 81, 100, 16, -97, 50, 45, 85, -98, 52, 85, -89, 83, -83, -88],
[31, 74, 77, -14, 12, 32, 70, 27, 62, 31, 57, 5, 16, -35, 22, 17, 30, 23, -2, -12],
[21, 4, 80, 40, 14, 9, 38, 63, 22, 68, 3, 0, -7, 11, 51, 3, 20, 89, 36, 38],
[70, 32, -49, 54, 81, 48, 40, 77, 63, 32, 72, 0, 28, -21, 76, 0, 61, 46, 94, 88],
[68, 18, 7, 28, 33, 19, 69, 76, 40, 60, 0, 10, 57, 69, 52, 98, 24, 39, 72, -98],
[100, 35, 13, -36, 64, 67, 35, 92, 12, 41, 40, 91, -1, 76, -33, 47, 12, 36, 91, -26]]
[566, 257, 530, 192, 294, 145, 537, 471, 476, 455]
