4
50
25
[[74, 62, 29, 31, 31, 11, 97, 0, 38, -5, 50, 100, 5, -99, 5, 76, 7, 88, 86, 8, 75, 87, 59, -63, -25, 29, 81, 83, -80, -42, 29, 5, 72, -27, 11, -25, -98, 57, 49, -40, 26, -50, 17, 95, 17, 65, 88, 83, 63, 17],
[38, -40, 55, 3, 11, 29, 53, 45, 13, 9, 92, 76, 45, 39, 14, 84, 49, 94, 61, -91, 61, 9, 19, 85, 93, -39, -31, 64, 96, 23, 59, 63, 50, 13, 54, 83, 62, -71, -55, 12, 9, 22, 11, -7, 89, 18, 23, -45, 37, 85],
[-9, 5, 58, 33, 49, 41, 19, 36, 49, 39, 46, 86, 37, 43, 9, 65, 94, 53, 5, -46, 32, -87, 58, 83, 80, 45, 79, 96, 71, 91, -35, 81, 26, 10, 20, 88, 60, 3, 51, -76, 7, 57, -100, 2, 90, -49, 49, 13, 67, 7],
[-12, -60, 97, 65, 30, -22, 60, 24, 88, 31, 19, -68, 16, 43, -31, 72, 46, 5, 56, 91, -39, 25, 5, 81, -24, 70, -5, 64, 48, 95, 59, 77, 78, -52, 53, 21, 8, 35, 96, 6, 29, 68, 78, 36, 39, 44, -4, 2, 2, 8]]
[[11, 30, -76, 89, 79, 58, 7, 26, 59, 2, 0, 58, 63, 20, 35, 80, 80, 9, 75, -31, -19, 62, 58, 56, 10, 88, 4, 52, 82, 54, 0, 33, 21, 3, -44, -28, 87, 21, 0, 73, 69, 17, 13, 1, 86, 36, 99, 71, 98, 96],
[-99, 69, 97, 5, 62, 48, 94, -45, 0, -81, 87, 39, 32, -21, 62, 29, 77, -62, 99, 69, 89, 25, 40, 89, 32, -48, 0, 91, -5, 83, 62, 53, 34, 70, 53, 67, 86, 0, 18, 82, -96, 0, 0, 31, 48, 75, 17, 9, 51, 9],
[-94, 6, 87, 85, 9, 22, 0, 35, 97, 10, 100, 93, 0, 1, 34, 100, 51, -5, 79, 47, 23, 99, 71, 79, -66, 11, 43, 71, 77, 50, 0, 0, 49, 55, 19, 26, 96, 20, 92, 33, 92, 13, -54, 97, 0, 0, 89, 84, -88, 65],
[84, -100, 96, 68, 40, 23, -52, 23, 37, 48, 92, 43, 6, 69, 9, 13, 36, 0, 32, 7, 2, 45, 0, 0, 33, 72, 0, 0, 3, 67, 38, 0, 75, 0, 88, 0, 2, 29, 57, 65, 96, 34, 8, 2, 0, -75, 40, 79, 3, -49],
[40, 64, 83, 4, 43, 61, 43, 69, 91, 68, 95, 38, 66, 0, 71, 12, 6, 100, 27, 50, 34, 0, 72, 21, 10, 0, -24, -96, 47, 31, 81, -74, 37, 35, 78, 27, 28, 44, 33, -26, 12, 82, 96, 54, 77, 3, 84, 48, 0, 83],
[44, 66, 44, -75, 12, -53, 87, 12, 14, 25, 49, 46, 57, 53, 0, 8, 21, 22, 34, 17, -60, 0, 64, -16, 86, 41, 0, 90, 33, 94, 75, 0, -19, 23, 89, 0, -82, 15, 49, 24, 55, 39, 41, 39, 86, 52, 98, 91, -93, 23],
