5
20
10
[[6, 88, 7, -12, 49, 59, 86, 64, 29, -74, 52, 61, 18, 45, 76, 46, -21, 17, -77, 93],
[78, 36, 82, 41, 87, 30, 46, -4, 11, 35, -94, -31, -86, -28, 93, 10, 16, 33, -54, 8],
[42, 72, -72, 51, 8, -74, 68, -99, -17, 20, 39, 46, 77, 52, 54, 56, -3, 84, 96, 65],
[21, -81, -13, 72, 95, -54, 21, -13, -28, 21, 100, 22, -95, 23, 41, -95, 80, 52, 45, 38],
[15, -27, 78, 35, 0, 77, -67, -3, 5, 40, 8, 9, -30, 55, 86, -45, 78, 38, 90, 4]]
[[-30, 0, -64, 0, 0, 15, 57, 85, 0, 97, 97, 26, 0, 70, -29, 71, 0, 97, 0, 68],
[5, 85, -35, 59, 62, 92, 12, 1, 98, 7, -80, 77, 100, 49, 42, 33, 31, 0, 96, 6],
[76, 15, 8, 0, 6, 31, 0, 79, 21, 63, 39, -52, 50, 88, 74, 2, -64, 23, 64, 66],
[30, 0, 14, 39, 74, -98, 0, -50, 54, 72, 3, 52, -12, 29, 93, 6, 97, 97, 49, 84],
[85, 79, 36, 43, 34, 68, 45, 75, 2, 0, 62, 45, 56, 3, -67, 87, -30, 80, 8, 3],
[95, 61, 13, 12, 0, 77, 71, 34, 62, 31, 23, 0, 94, 75, 96, 0, 68, 50, -49, 21],
[35, 76, 0, -5, 34, 82, 53, -20, 98, 22, 66, 5, 29, 41, 42, 68, 96, -84, -88, 0],
[70, 11, 36, 70, 61, 83, 29, 59, 42, 37, 59, -76, 9, 60, 55, 0, 24, 78, 79, 16],
[7, 55, 82, 0, 23, 0, 6, 34, 23, 72, 64, 93, 49, 9, 14, 11, 6, 0, 0, 53],
[45, 83, 28, 8, 74, 29, 14, 48, 3, 53, 97, 8, 36, 41, 78, 68, 63, 96, 2, -52]]
[242, 284, 527, 540, 542, 741, 329, 179, 100, 641]
