5
20
10
[[100, -24, -75, -65, 82, 17, 57, 100, 50, 89, 68, 44, -72, 25, 87, 43, -61, 68, 7, 70],
[-72, -80, -94, 1, 77, -15, 30, 27, 69, 65, 94, 42, 27, 97, 14, 24, 55, 29, 65, 17],
[20, 87, 32, 9, 67, 57, 82, -9, 9, -56, 56, 66, 14, -28, 26, -79, 92, 98, 22, 25],
[-20, -52, 82, 72, -71, 13, -15, 97, -25, 80, 58, 48, 9, 74, 52, -80, 81, 95, 10, 52],
[84, 25, 46, 70, 91, 22, 50, 99, 15, 92, 71, 100, 82, -88, -39, 31, 31, 15, 79, -2]]
[[67, 82, 0, -18, 95, 0, 27, 55, 90, 33, 82, 12, 26, 94, 0, -86, 4, 93, 27, -8],
[87, 35, 0, 90, 51, 74, 44, 39, 69, 0, 80, 2, -76, 98, -27, -100, 76, 5, 0, -35],
[16, 15, 6, 81, 27, 86, -82, 12, 35, -50, -84, 92, 38, 3, 62, -21, 64, 20, 53, -33],
[54, 18, 97, 75, -89, 23, 74, 0, -31, 0, 32, 0, 0, -18, 0, 51, 28, 0, 26, 31],
[0, 4, 34, 0, 56, 43, 78, 0, 17, 8, 51, 50, 41, 0, -42, 32, 92, 42, 0, 28],
[97, -29, 79, 51, 67, 75, -56, 52, 6, 28, 28, 95, 0, 37, 12, 90, -40, 76, 77, 50],
[44, 0, 88, 45, 0, 11, 52, 98, 57, 83, 43, 83, 7, 23, -44, 55, 39, 18, 86, -24],
[88, 40, 32, 82, 69, 4, 0, 51, 38, 27, 22, 94, 80, 0, 66, 0, 61, -44, 41, 27],
[89, 39, 10, 44, 35, 0, 29, 40, 100, 0, 92, 46, 45, 18, 88, 66, 0, 54, -100, 19],
[49, 6, -41, 46, 44, 15, 48, 96, 8, 0, 95, 0, 9, 51, 0, 96, 73, 84, -10, 63]]
[156, 510, 291, 217, 326, 402, 737, 280, 696, 317]
