3
20
10
[[45, 63, 5, -6, 71, -84, 13, 30, 60, 28, 44, 40, 24, 61, 10, 42, 63, 7, 91, 44],
[97, 91, 82, 28, 45, 86, -24, 37, 52, -94, 11, 18, 54, 44, 28, -95, 49, -67, 17, 71],
[17, 51, -18, -7, 86, 98, -51, 72, 42, 49, 3, 95, 51, 83, 89, 31, 10, -100, -30, -73]]
[[6, 47, 59, 52, 0, 3, 55, 52, -4, 20, 36, 97, 57, 0, 64, 36, 87, 11, 96, 7],
[65, 31, 0, 83, 95, -59, 43, -82, 65, 1, 75, 64, 76, 94, 44, 18, 65, 59, 65, 6],
[47, 90, 100, 19, 62, 7, 10, 73, 62, 28, 62, 26, 14, -7, 16, 2, 34, 16, 51, 65],
[72, -11, 83, 1, 1, 88, 88, 0, 97, 0, 13, 26, 96, 0, 29, 23, 79, -36, 92, -31],
[-5, 67, 22, 1, 51, 0, 0, 73, 37, 56, 97, 48, 1, 55, 41, 58, -37, 71, 37, 84],
[34, 99, 21, 33, 95, 85, 0, -27, 0, 29, -5, 63, -50, 0, 80, 63, 91, 97, 45, 58],
[46, 82, 96, 4, 0, 32, 0, 19, 36, 96, -52, 69, 0, 15, -24, 100, 42, 80, 6, -85],
[0, 33, 45, 63, 4, 20, -21, 79, 8, 98, 52, 17, 22, 14, 6, 19, 0, 51, 100, 0],
[22, 44, 37, 0, 0, 20, -75, -47, 20, 45, 0, 72, 89, 39, 40, -57, 26, 81, 11, 0],
[23, 43, 72, 80, 64, 39, 86, -1, 100, 18, 38, 98, 29, 47, 91, 63, 0, 0, -63, 49]]
[418, 516, 182, 493, 344, 693, 524, 229, 151, 232]
