3
50
25
[[35, 100, -44, -18, 39, 25, 64, 59, 55, 27, 67, 80, 83, 88, 65, 86, -58, -2, -26, -54, 28, 47, -68, 96, -45, 53, 26, 99, 41, -46, 91, 5, 25, 32, -17, 12, 49, 4, -34, -32, 22, 45, 54, 56, -71, 0, 50, 54, 8, -25],
[-37, -96, 48, 94, 9, 37, 85, -21, 25, 32, 46, 76, -63, 72, 15, 39, 35, 91, -46, -4, 48, 96, 15, 70, 10, 96, 35, 53, 1, 19, 73, 95, 2, -10, 71, -80, 21, 50, 91, 78, 22, 58, 45, 29, 37, 63, 7, 18, 44, 67],
[97, -68, 3, -46, -98, 96, 5, 82, 66, 98, 59, 14, 18, 77, 42, 76, 31, 57, 92, 29, -57, 18, 79, -100, 10, -53, 58, 36, 95, 38, 56, 75, -78, 22, 43, 7, -25, 36, 25, 99, 35, 4, -93, 70, 53, 38, 22, 97, 44, 60]]
[[0, 33, 57, -11, -19, 5, 17, 42, 51, -47, 49, 11, 23, 44, 54, 17, 58, 92, 0, 81, 0, 33, 83, 80, 73, 26, 79, 71, 14, 87, 69, 83, 6, 35, 53, 77, 27, -11, -43, 33, 99, 55, 32, 66, 17, 3, 93, 71, 25, -6],
[71, 21, 36, 38, -38, 3, 22, 53, 45, 63, 100, 91, 20, 10, 83, 20, 34, 33, 70, 74, 37, 53, 55, -97, 3, 97, -86, 88, 75, 59, 85, 10, 0, 0, 87, 12, 20, 36, 6, 78, -12, 76, 83, 72, 25, 67, 3, 62, 0, 80],
[67, 16, 14, 60, 0, 38, 30, 0, -86, -6, 71, 0, 38, -66, 64, 57, 1, 0, -34, 97, 80, 100, 94, 51, 0, 65, 0, 52, 47, 19, 18, -88, 64, 64, 66, 5, 11, 19, 0, -88, 56, 72, 36, 72, 0, 55, 94, 43, -65, -39],
[28, 88, 41, 9, 77, 90, 45, 52, 60, 97, -23, 98, 75, -16, 66, 63, 13, 82, 22, 4, 11, 31, 54, 35, 0, -69, 0, 63, 0, 37, 0, 0, 0, 99, 76, 0, 58, 53, 68, 58, 82, 0, 0, 48, 69, 46, 41, 82, 78, 95],
[75, 7, -6, 58, 39, -2, 90, 0, 0, 59, 21, 88, 78, 54, 25, 51, 45, 24, 31, 0, 89, 60, 59, 86, 73, 29, 0, 65, -70, 49, 98, 34, 60, 74, 29, -100, 93, 10, 19, 75, 41, 0, 0, 72, 57, -77, -14, 79, 0, 38],
[21, 48, 77, 82, 28, -47, -12, 15, -51, 85, -12, -90, 29, 95, 27, 41, 19, 69, 28, 82, 51, 58, 30, 43, 58, 85, 35, 22, 83, 0, 10, -99, 28, 25, 17, 5, 26, 29, 70, -94, 59, 33, -32, 27, 11, 93, 0, 94, 80, 100],
[75, -29, 49, -37, 0, -30, 59, -1, 72, 91, -64, 95, 86, 32, 73, 69, 6, 44, -76, 69, 45, 9, -58, -33, 0, 59, 0, 93, 0, 78, -42, 73, 12, 95, 89, 12, 69, 78, -38, 50, 49, 5, -21, 100, 4, 92, 20, 51, 10, 19],
[31, 12, 8, 0, 90, 18, 31, 45, 0, 44, -99, 93, 41, 13, 67, 91, 1, 95, 0, -98, 53, 99, 30, 93, 41, 18, 93, 35, 79, 69, 58, 41, 27, 16, 68, 0, 21, -32, 39, 83, 0, 74, 80, 69, 0, 47, -12, 63, 0, 85],
[100, 68, 0, 88, 16, 66, 0, 78, 34, -70, 77, 21, 51, -81, 0, 58, 64, 98, 25, 0, 13, 6, 8, 0, 86, 85, 2, 70, 5, 96, 0, 0, -64, 7, 28, -59, 18, 65, 37, 68, 4, 27, 46, 72, 0, 76, -32, 20, 26, 84],
[0, 67, 5, 34, 35, 32, 91, 17, 30, 51, 17, 53, 15, 63, 63, 65, 34, 49, 30, 3, 69, 55, 18, 39, 16, 92, 15, 18, 17, 69, 27, 58, 65, -3, 88, 58, 34, 0, 0, 84, 98, 42, 32, 33, 85, 29, 28, 87, 16, 91],
[78, 0, -67, 15, 96, 3, 98, 82, 1, 0, 86, 6, 91, 27, 76, 66, 23, 1, 78, 40, 43, 30, 36, 18, 76, 42, 96, 1, 9, 62, 4, 74, 72, 51, 21, 77, 28, -2, 82, 0, 57, 71, 0, 19, 0, 27, 93, 0, 21, 76],
[26, 80, 0, 0, 44, 42, -95, 37, 6, -20, 26, 81, 45, 64, 93, 70, 7, 27, 11, 29, 70, 62, 27, 38, 5, 0, 31, 0, 83, 35, 56, 95, 13, -81, 87, 84, 0, 53, 47, 11, 67, 51, 24, 2, 63, 20, -81, 3, 59, -36],
[96, 5, 34, 28, 99, 28, 23, 0, 3, 0, 65, 69, 98, 0, 42, 81, -31, 2, 76, 84, 9, 63, 73, -98, 68, -2, 0, 77, 44, 100, 16, 1, 43, 24, 47, -24, 0, 0, 74, 95, 98, 44, -23, 73, 45, 0, 44, 43, 0, 65],
[-13, 56, 27, 6, 41, 42, 0, 21, 100, 20, 52, 89, 8, 22, 64, 82, 73, 29, 59, 70, -65, 49, 67, 13, 68, 38, 0, 26, 5, 21, 15, -91, 79, 16, 1, 0, 0, -55, 56, 49, 11, 0, 43, 12, 78, 0, 29, 72, 37, 30],
[45, 24, 71, 1, 86, 2, 0, -85, -49, 16, 45, 34, 56, -84, 87, 7, -10, 33, 34, 47, 49, 88, 55, -38, -30, 96, 0, -71, 60, 6, 21, 58, 42, 63, 55, 34, 74, 29, 33, 96, 3, 35, 0, 64, -65, 12, 19, 44, 4, 11],
[0, 25, 10, -13, 36, 0, 74, 11, -61, 72, 24, 59, 0, 22, 38, 19, 16, 84, 98, 43, 36, 5, 53, 84, 67, 32, 0, 1, 5, 93, 27, 0, 75, 16, 73, 0, 16, 86, 3, 46, 43, -4, 0, 10, -63, 14, 74, 53, 50, 25],
