3
90
45
[[6, 1, -63, 16, 69, 55, 90, 99, -26, 62, 10, 69, -64, 88, 41, 79, 42, -60, -89, 9, -83, 84, 42, -10, 23, 94, 1, 20, 87, 65, 85, 77, 24, 7, 75, 15, -19, -1, 82, -60, 43, 38, 97, 82, -35, 12, 91, -23, 5, -50, -98, 73, -35, 7, 62, 51, 82, -51, 47, 63, 78, 62, 64, 84, 25, 51, 0, 12, 96, 12, 67, 62, 53, 28, -58, -89, 67, 89, 14, 0, 6, 68, 75, 74, 100, -73, 50, -86, 0, 2],
[34, 63, 88, 31, 24, 41, 83, 38, 90, 27, -3, 55, 45, 50, 12, 89, 67, 47, 4, 56, 9, -41, -93, -51, -92, 86, 32, 54, 9, 23, 57, 69, 64, 78, 93, 97, 31, 95, 53, 35, 21, 68, 61, 30, 25, 93, -35, 5, 77, -3, 17, -29, 50, 88, 9, 64, 43, 84, 52, 76, 67, 59, 30, 61, 48, 76, 53, 14, 12, 5, 24, 51, 100, 73, 48, 29, 16, -54, 54, 52, 67, 68, 75, -78, -17, 7, 97, 76, -8, 49],
[96, 56, 67, 58, 10, 22, 38, -3, 72, 100, 48, 64, 66, 42, 88, -1, -32, 96, 57, 55, 64, 45, 67, 14, 62, 95, 19, 55, -3, -57, -13, 69, 98, 92, 17, 22, -77, 83, -91, -70, 9, 82, 84, 14, -66, 67, 1, 79, -1, 55, 17, 99, 44, -69, 78, 25, -14, 16, 44, 52, 90, 0, -47, 91, 50, 70, 22, 7, 49, 20, 1, 13, -48, 59, -39, 76, 28, 42, -44, 35, 78, 73, -27, 66, 19, -52, 33, 8, -8, 83]]
[[23, 96, 65, 13, -79, 3, 73, 45, 51, 78, 92, 12, 67, -27, 36, 21, 32, 0, 96, 65, -8, 7, 15, 82, 0, 61, 19, 20, 12, 33, 60, 75, 27, -4, 3, 44, -41, 14, 100, 78, 0, 39, -44, 24, 2, -81, 69, 61, 15, 46, 69, 0, 75, 23, 68, 38, 37, 84, 32, 65, 0, 74, 61, 26, 92, 87, 33, 49, 30, 93, 0, 15, 35, 31, 0, 62, 56, 68, 18, 72, 49, 82, 100, 0, 49, 20, 77, 58, 91, 42],
[0, 83, -12, 70, 0, 98, 23, 53, -19, 19, 1, -10, 80, 28, 18, 0, 0, 30, 22, 35, 2, 64, 43, 46, 90, 47, -2, 12, 17, 17, 63, 63, 73, 22, 24, 78, 9, 24, 27, 46, 0, 92, 95, 36, 55, 100, 90, 60, 6, 87, 75, 78, 52, 0, 3, 92, 62, 41, 82, 22, 34, 65, 39, 92, -96, 90, -84, 82, 0, 100, 87, 30, 6, 0, 92, 54, 0, 88, 29, 0, 28, -98, 53, 36, 24, 0, 8, 0, 95, 53],
[70, -42, 58, 33, 33, 64, 89, 35, 0, 27, 94, 71, 59, 1, 48, 82, 0, 86, 91, 43, 88, 85, 9, 25, 93, 70, 44, 18, 80, -78, 52, 14, 98, 38, 42, 12, 56, 81, 68, -93, 55, 8, 98, 19, 30, 10, 17, 47, 0, 84, -36, 15, 20, -26, 78, 91, 34, 45, 66, 50, 99, 53, 8, 27, 98, -75, 74, 56, 49, 78, 10, 64, 36, -27, -23, 45, 15, 57, 74, 45, 93, 34, 9, 60, 20, 84, 5, 72, 55, 43],
[87, -18, 67, -43, 49, 43, 0, 9, 52, 84, 6, 100, -87, 51, 16, 2, 80, 0, 64, 71, 27, 0, 69, 14, 64, 46, 36, 14, 61, 6, 0, 22, -4, -18, -29, 86, 69, 0, 20, 98, 58, 98, -93, 55, 68, 0, 74, 44, 30, 100, 0, 71, 34, 0, 46, 48, 70, 84, 78, 38, 0, 60, 57, -49, 52, 14, 46, 41, 0, 74, 14, 0, -40, 70, 29, -83, 0, 28, 98, -86, -43, 57, -89, 49, 89, 24, 92, 82, 98, 62],
[63, 71, -18, 98, 44, -55, 60, 53, -4, 96, 14, 53, 39, 48, 7, 20, 39, 69, 19, 10, 70, 3, 4, 36, -55, 62, 89, 0, -74, 57, 65, 11, 80, 3, -82, 10, 39, 83, 68, 3, 85, 30, 23, 53, 2, -61, 50, 100, 50, -71, 71, 48, -97, 77, 68, 40, 14, 96, 12, 85, 0, 25, 6, 79, 25, 64, 51, -61, 7, 37, 37, 0, 0, 30, 85, 98, 51, 0, 76, 94, 69, 74, 92, 100, 5, 1, 96, 11, 0, 99],
[84, -21, 0, 91, -67, 98, 49, 57, 17, 97, 0, 56, 0, 52, 10, 85, -94, 92, 0, 7, 38, 0, -83, -11, 34, 65, 68, 62, 17, 93, 62, -68, 10, 13, -48, 8, 97, 0, 15, 21, 59, 46, -67, -31, 24, 19, 3, 24, 31, 62, 15, 39, 18, 71, 82, 15, 57, 49, 67, 0, 0, 60, 82, 55, -90, 67, 17, 93, 21, -89, 43, 82, 33, 17, 28, 99, 73, 78, 21, 59, 18, 3, 7, 89, 5, 18, 93, 3, 37, 0],
[2, -94, 63, 29, 17, 14, 13, 0, 19, 0, 45, 0, 62, 49, 64, 97, 79, 85, 66, 45, 87, 66, 40, 87, 67, -35, 50, 79, 0, 27, 6, 69, 78, 73, 94, 5, 18, 9, 72, -23, 74, 93, 33, 74, 15, 16, 0, 84, -23, 0, 38, -89, 49, 75, 21, 64, 74, 82, 34, 0, 7, 53, -28, 7, 81, 68, 22, 72, 22, -62, 22, 43, 58, 2, 13, 0, 20, 14, 45, 32, -33, 0, 29, 42, -1, 2, 41, 22, 44, 63],
