5
20
10
[[45, 92, 20, 1, 36, 64, 27, -10, 27, 19, 24, 43, 70, 93, 74, 11, 78, 69, -96, 52],
[78, 64, 9, 47, 83, 54, 87, -59, 27, 3, 73, 20, 18, -52, 59, 65, 16, 40, 84, -39],
[54, 73, 13, 97, 48, 41, 15, 72, 50, 58, 20, 45, 51, -39, 73, 0, 39, 67, 88, 93],
[64, 58, 95, 13, 49, 53, 93, -94, 83, 78, 92, 82, 51, 83, 11, 75, 8, 54, 62, 47],
[38, -21, 98, -26, 54, 34, 28, 76, 64, 18, 34, -51, 25, 46, -30, -4, 94, 39, -38, 71]]
[[36, 38, -21, 28, 0, -91, 68, 0, 25, 87, 6, 0, 9, -8, 68, -31, 32, 90, 90, 6],
[21, 34, 22, 51, 42, 26, 54, 0, 61, -12, 5, 83, 10, 62, 69, 51, 87, -75, 26, 98],
[0, 97, 89, -80, 10, -24, 0, 60, 76, 11, 1, 26, 64, 19, -46, 8, 12, 23, 31, 97],
[5, 54, 16, -55, 13, 49, 47, 52, 61, 31, 70, 66, 0, 42, 10, 23, 43, 2, 0, 5],
[17, 91, -75, 58, -9, 0, 46, 89, 0, -32, 44, 92, 27, 45, 47, 33, -19, 85, 55, 0],
[0, 0, 31, 41, 0, 52, 0, -95, 78, 29, -70, 32, 13, 83, 13, 66, 78, 79, 63, -68],
[65, 47, 60, -58, 37, 88, -22, 23, 49, 0, 16, 22, 49, 83, 0, -85, 0, 81, 82, 28],
[85, 36, 37, 0, 59, 87, 11, -45, 97, -69, 15, 95, 75, 97, 22, 46, -91, 45, 9, 20],
[0, -59, 9, 57, -100, 84, 0, 79, 4, 40, 75, 5, 74, 30, 85, 75, 2, 94, 90, 84],
[73, 7, -46, 5, -11, 83, 69, 27, 97, 30, 57, 87, 76, 0, 66, 20, 70, 63, 52, 0]]
[270, 540, 398, 354, 114, 108, 517, 456, 687, 644]
