5
20
10
[[-59, -85, 93, -17, 64, 27, 29, 84, 71, 100, 84, 78, 88, 56, 47, 40, -100, 68, -59, 49],
[79, 5, 32, -40, 18, 42, 62, 9, 28, 91, 83, 65, -15, 76, 84, 32, 1, 71, 28, 36],
[91, 48, 99, 1, 23, -97, 22, 89, 0, 35, -11, 46, -95, 25, 48, 80, 39, 91, 86, -35],
[84, 14, 36, 13, 67, 20, 16, 48, 84, 56, 34, 70, 64, 11, 51, 57, 46, 40, -26, 19],
[1, 98, 5, 40, -82, -80, 31, -74, -51, 43, 15, 35, 72, 45, 27, 87, 2, -54, 31, -2]]
[[19, 98, 92, 93, 33, 42, 0, 7, 77, 11, 5, 44, 45, 30, 29, 38, 62, 0, 50, 0],
[53, 92, 98, 1, 18, 64, 37, 0, 12, 52, 90, 84, 59, 47, 96, 82, 10, 29, -42, 5],
[37, 36, 85, 85, 80, 30, 9, 18, 4, 50, 33, 71, 16, 53, 78, 72, 0, 8, 24, 71],
[0, 92, 4, 91, 51, 9, 0, 95, 69, 0, 22, 33, 67, 24, 34, 9, -92, 100, 97, -53],
[99, 70, -97, 92, 75, 93, 79, 37, 1, 0, 48, 0, 57, 64, 40, 4, 29, -45, 13, 63],
[38, 23, -72, 44, 1, 14, 75, 5, 0, 61, 8, 83, 68, 34, 97, 83, 35, 49, 61, 86],
[40, 97, 0, -99, 48, 88, 27, 91, 8, 73, -80, 30, 89, 97, 26, 65, 22, 71, 1, 67],
[54, -41, 94, 32, 0, 36, 82, 94, 43, 19, 72, 42, 76, 0, 76, 97, 18, 27, 75, 0],
[-63, 41, 37, -31, -53, 24, 0, 6, 25, 70, 58, 52, 72, -93, 76, 80, 65, 22, 72, 10],
[70, -12, -94, 26, 16, 45, 31, 42, 33, 8, 70, 25, -91, 75, 75, 10, 52, 45, 44, 46]]
[418, 188, 573, 581, 121, 205, 417, 338, 384, 343]
