3
50
25
[[79, 19, 89, 65, 84, -56, -22, -79, 86, 16, 11, -91, 34, 20, 49, 68, 76, -46, 10, 40, -84, -9, -21, 28, 51, 35, 39, 27, 46, 85, -79, 22, -61, 62, 97, 44, 87, 7, 49, 31, -20, 62, 12, -8, 37, 53, 30, 56, 52, 20],
[19, 61, 0, 73, 4, 50, -30, 5, -99, -60, 76, -4, 69, 77, 71, -32, -38, 97, 99, 12, 73, 89, 74, -74, 92, 13, 61, 73, 63, 50, 47, 23, 49, 72, 90, -50, 46, 6, 33, 96, 0, 92, 18, 92, -86, 14, 62, 70, 58, 58],
[25, 9, 48, 92, -51, -94, 96, -89, 64, 95, 45, 39, 46, 17, 50, 51, 84, 46, 77, 14, 25, 75, 20, -66, -11, 62, 39, 41, -92, 89, 33, 33, 100, 50, 18, 1, 86, 65, 63, -12, 29, 86, 51, 53, 85, 18, 81, 35, -69, -43]]
[[52, 7, 65, 61, -58, 50, 0, 64, 72, 93, 0, 51, 34, 43, 89, 0, 0, 62, 73, 32, 11, 38, 65, 68, 51, 0, 88, -30, 56, 73, 7, 13, 0, 44, 51, 0, 82, 59, 91, 0, 78, 25, 92, 16, 54, 53, 0, 77, 99, 43],
[22, 50, 17, -73, 93, 29, 19, 99, -64, 0, -10, 59, -4, 32, 25, 80, 96, 0, -37, 10, 21, -70, 73, 3, 59, 86, 30, 24, 52, 69, 84, 26, 38, 49, -31, 93, 60, 40, 72, 3, 83, 95, 0, 19, 95, 19, 62, 66, -2, -49],
[10, 65, 16, -99, 47, -83, 93, 0, 37, 90, 9, -30, 69, 74, 43, 67, 0, 60, 5, 87, -38, 11, 62, -9, -61, 92, 32, 41, -32, 75, 20, -99, 36, 19, 37, -54, 38, 79, 61, 2, 94, 70, 94, 0, 62, 2, 9, -2, 37, 64],
[70, 96, -21, 7, 45, -62, 2, -38, 19, 57, -10, 15, 52, 29, 0, 6, -8, 3, 7, 7, 23, 0, 61, 0, 24, 0, 0, 0, 19, -79, 96, 94, 85, 0, 92, -44, 10, 73, 0, -6, 94, 47, 79, 98, 26, 0, 47, 90, 0, 14],
[43, 69, 92, 63, 95, 58, 65, 0, 52, 29, 82, 66, 1, 0, 21, 79, 17, 22, 21, 0, 84, 58, 34, 20, 53, 37, 21, 0, 86, 36, -41, 58, 81, 60, -41, 15, 65, 81, 0, 63, 70, 0, 0, -5, 26, 17, 0, 17, 22, 18],
[78, -94, 20, 23, -91, 34, 81, -13, 11, 22, 14, 56, 55, 2, 53, -25, 9, 89, 12, 0, 21, 70, 34, 81, 83, 47, 0, 85, 58, 9, 68, 63, 91, 25, 98, 90, 57, 4, 76, 32, -41, 48, 75, 51, 72, 92, 21, 82, 0, 7],
[43, 56, 22, 51, 36, 99, 78, 73, 78, 84, 83, 88, -73, 14, 77, -27, 0, 29, 0, -13, 3, 51, -82, 46, 79, 15, 72, 37, 100, 29, 0, 0, -85, 25, 18, 4, -88, -71, 6, 92, 39, 75, 33, 50, 5, 33, 62, 39, 38, 77],
