3
30
15
[[-51, 6, 90, 20, -7, 27, 100, 26, 60, 15, 46, 40, 17, 26, -42, 76, 61, -29, 6, -66, -39, 76, 75, 18, 76, 58, 50, -33, 59, -46],
[27, 25, -89, -61, 89, 17, 35, -89, 96, 45, 63, 93, 0, 81, 53, 78, -36, 69, 100, 94, -20, 39, 4, 26, -21, 71, 74, 56, 22, 34],
[72, 55, 14, 11, 31, 3, 16, 28, 93, 20, 25, -85, -47, 74, 7, 50, 20, 14, 29, 49, 31, 74, 95, 67, -44, -40, -23, 82, 47, 5]]
[[36, 68, 0, 54, 9, 32, 97, 74, 84, 83, 15, 36, 19, 51, 13, 83, 30, 27, 66, 26, 7, 22, -66, 54, 0, 37, 0, 33, 14, 10],
[22, 22, 89, 7, 14, 59, 93, 0, -5, 5, 68, 85, 53, 0, 67, 42, 7, 91, 44, 77, 13, 36, 79, 87, 23, 92, 4, 56, 16, 18],
[59, 0, 22, -26, 84, 15, 42, 68, 0, 54, -1, 99, 93, 27, 77, 96, 39, 74, 77, 59, 62, -45, 51, -76, 82, 77, 67, 52, 36, 37],
[33, 15, 46, 64, 58, -15, 60, 18, 68, 46, 64, 12, 78, 73, 7, 32, 57, 26, -55, 27, -7, 0, 54, 88, 0, 76, 68, 90, 77, 49],
[56, 55, 92, -81, 46, -79, 2, 19, 89, -28, 0, 36, 21, 59, 94, -53, 0, 82, 57, 72, 68, 0, 90, 86, 85, 12, 13, 73, 3, 74],
[68, 38, 33, 0, 90, 27, 61, 50, 11, 73, 76, 86, 8, 36, 0, 10, 41, 42, 61, 97, 0, 90, 29, 87, 100, 13, 92, 56, 76, 35],
[86, 46, 97, 4, 61, -28, 91, 0, 41, -70, 98, 12, 31, 67, -70, -84, -14, 50, 0, 37, 0, 98, 0, 22, -25, 49, 5, 75, 1, 78],
[84, 33, 3, 0, 53, 68, 49, 87, 20, -27, 84, 72, 11, 36, 0, -88, 41, 77, 96, 92, 32, 99, 72, 8, 75, 0, 0, 100, 42, 45],
[55, 36, 38, 10, -74, 1, 22, 55, 96, 0, 34, 67, 55, 80, 55, 84, 80, 13, 0, 0, 23, 70, 0, 27, 53, 75, 92, 82, 92, 32],
[-72, 0, 12, 11, 2, 11, 46, 15, 67, 90, 0, 65, 14, 49, 82, 23, 83, 53, 0, 42, 55, 48, 88, 3, -50, 43, 88, 6, 79, 2],
[78, 17, 42, 75, -90, 58, 47, 40, 26, 91, 84, 82, 37, 26, 37, 9, 0, 26, 27, 49, 6, 89, 94, 0, 34, 39, 31, 56, 0, 92],
[24, 90, 98, 58, 3, 20, 58, 22, 0, 33, 0, 69, 18, 74, 11, 65, 39, 41, 20, 4, 11, -71, 39, 97, 3, 93, 0, 62, 69, 40],
[83, -72, 94, 49, 0, -49, 19, 20, 96, -56, 10, -53, 53, -9, 70, 63, 13, 70, 61, 82, 47, 64, 90, 14, 91, 42, 60, 25, 0, 16],
[47, 8, 63, 93, 16, 98, 6, 28, 44, 82, 99, 34, 12, 70, -26, -24, 98, 81, 61, 85, 46, 39, 43, 47, 7, 21, -49, 63, 13, 73],
[50, -69, 89, 94, 77, 7, 9, 100, 5, 81, 7, 84, 47, 73, 20, 13, 69, 2, 37, 18, 0, 24, 75, 70, 85, 29, 0, 13, -79, 48]]
[689, 1064, 245, 651, 682, 248, 546, 1117, 771, 687, 613, 509, 393, 1128, 1028]
