3
90
45
[[83, 89, 83, 57, 9, 16, 9, -5, 91, 88, 59, -56, -9, 4, 84, 80, 33, 19, 17, 39, 24, 79, 38, 11, 35, -16, -6, 86, -45, -74, 93, 6, 76, 42, -100, -81, 36, -40, 74, 2, 71, -97, 16, -51, 79, 11, 84, 97, 42, 52, 19, 69, 71, 29, 0, 54, 19, 36, 46, -93, 62, 96, 36, -96, 31, 22, 28, -94, -80, 44, 67, -8, -45, 22, 13, 25, 48, 21, -86, 64, 83, -4, 78, 9, -62, 18, 52, 92, 38, 7],
[43, 27, -46, 76, 75, 15, 25, 67, 15, 0, 31, 59, -71, 89, 64, -80, 29, 98, -4, 54, 13, 27, 81, -59, -29, 49, 61, 85, -42, 59, 70, 28, -74, 84, 100, 94, 6, 51, -85, -17, -66, 89, -60, 87, -54, 20, 24, 16, 75, -26, 37, 87, 89, 31, 29, 91, 48, 59, -48, 88, -10, 16, 57, 67, 32, 5, 8, -87, -72, 0, 59, -79, 71, -5, 26, -78, 91, 32, 72, -21, 39, -26, 76, -57, 33, 63, -65, -1, 66, -71],
[-23, 8, 92, 16, 38, -32, 80, 24, 31, 61, 12, 56, 8, 54, 50, -35, 35, 96, 14, 91, 7, 29, -100, 44, 21, 96, 29, 82, 6, 12, 19, 84, 53, 81, 92, 19, -71, 88, 1, 62, 37, 57, 8, 4, 75, 71, -5, 48, 34, 15, 0, 26, 84, 61, -55, 8, -21, 49, -96, 2, 72, 74, 28, 16, 52, 89, 67, 83, 28, 35, 67, 56, 9, 33, 60, 94, 9, 99, 90, 100, 46, -7, 2, 63, 20, -97, -59, 33, 65, 65]]
[[99, 44, 74, 53, 31, 44, 65, 72, 74, -69, 12, 66, 69, 19, -34, 79, 95, 54, 68, -48, 59, 83, 46, 86, 0, 18, 74, 38, 15, 62, 0, 15, 3, -83, 77, 63, 84, 26, 46, 19, 91, 49, 55, 1, 8, 60, 10, 21, 0, 39, 60, 33, 8, 15, 100, 92, 77, 79, 28, 40, 81, 0, 6, 60, 34, 66, -98, 36, 97, 7, 89, 61, 0, 33, 8, 70, 85, 58, 56, 30, 12, 48, 0, 37, 66, 40, 3, 65, 47, 95],
[55, 0, 40, 44, -81, 39, -67, 0, 49, 86, 51, 0, 23, 65, 83, 0, 0, 56, 32, 45, 33, 80, 11, 0, 45, 3, 14, 91, 7, 88, 92, 10, -7, 59, 19, 98, 60, 69, 0, 88, 42, 0, 35, 56, 96, 52, 88, 58, 47, 84, -97, -68, -9, 88, 4, 48, 26, 37, 95, 84, 54, 73, 80, 39, 82, 31, 25, 87, 0, 74, 59, 24, 83, 65, 82, 26, 10, 45, 41, 90, 57, 0, 42, 60, 53, 0, -72, 59, 100, 39],
[21, 8, 31, 37, 9, 0, 75, 85, 10, 31, 74, 39, -83, 53, 0, 92, 21, 0, -72, -68, 40, 0, -49, 81, 0, 53, 93, 67, 29, -32, 3, 63, 13, 62, 47, 28, 87, 94, 19, 73, 53, 67, 9, 12, 40, 83, 2, 83, 0, 45, 36, 66, 0, 33, -88, 90, 88, 11, 87, 0, 98, 28, 39, 80, 53, 74, 33, -71, 23, 30, 63, 21, 68, 59, 48, 11, 34, 23, 8, -45, 97, 56, 38, 27, 36, 92, 37, 0, 5, 4],
[0, 38, 14, 88, 84, 42, 87, 99, 0, -16, 67, 100, 18, 69, 41, 67, 62, 7, 61, 14, 66, -13, -9, 7, -37, 50, 12, 89, 85, 93, 99, 94, 6, 86, 82, 13, 4, -45, 58, 2, 54, 52, 100, 94, 97, 11, 45, -46, 5, 17, 40, 34, 30, 38, 51, 8, -11, 69, 99, 74, 48, 92, 89, 43, 87, 79, 89, 0, 19, -95, -50, 13, 34, 23, 71, 96, 32, 58, 69, -34, 90, 41, 0, 0, 84, 53, 38, -68, 57, 22],
[93, 84, 95, 17, 0, 21, 94, 0, 0, 26, 86, -41, 98, 41, 48, 96, 76, 63, 68, 32, 39, 63, 36, 69, 91, 73, 3, 14, -71, 31, 51, 47, 11, -37, 31, 9, 46, 27, 28, 27, 0, 100, 92, 8, 61, 23, 13, 85, 59, 3, 24, 45, 43, 0, 0, 44, 0, 62, -52, 95, 64, 41, 8, 38, 64, 16, 79, 81, 97, 19, 0, 42, 5, 18, -60, 2, 37, 62, 96, 99, 4, 68, 54, 0, 30, 0, 0, 28, -11, 8],
[15, 73, 0, 9, -96, 99, 69, 49, 18, -4, 50, 52, 74, 65, 62, 46, 87, 35, -90, 7, 0, 0, -40, 56, -76, 19, 11, 48, 29, 41, 85, -35, 65, 98, 56, -59, 24, 68, 35, 94, 97, 0, 7, 28, 7, 10, -67, 0, 64, 18, 75, 69, 0, 93, 2, 5, 69, 22, 44, 59, 97, 20, -35, 18, 16, 48, 69, 46, 55, 54, 14, 81, 22, -38, 30, 37, 87, 32, 9, 83, 43, 1, 0, 47, 5, 49, 98, -59, 29, 43],
[64, 99, 87, 2, 79, 19, 15, 0, 65, 25, 50, 31, 80, 26, -85, 3, 32, 87, 19, 0, 14, 66, 15, 52, 45, 0, 14, 43, 13, 17, 32, 7, 20, 66, -83, 22, 99, 0, 31, 46, 75, 99, 4, 88, 77, -36, 0, 96, 75, 0, 41, 77, 44, 24, 42, 90, 36, 76, 9, 99, 27, 6, 91, 87, 0, 2, 62, 48, 67, 9, 65, 16, 98, 27, 89, -70, 33, -11, 98, 10, -43, 0, 19, 28, -99, 14, 16, 43, 74, 93],
[0, 36, 31, 85, 40, 63, 79, 29, 10, 1, 0, -87, 23, 82, 63, -19, 15, 3, -91, 95, 84, 0, 33, 1, 90, -83, 22, 5, 49, 42, 57, 19, 61, 27, 8, 65, 54, 97, 73, 48, 7, 53, 91, 88, 52, 76, -27, 32, 93, 5, 28, 71, 48, 68, 0, 15, 70, 35, 70, 85, -57, 0, 51, 78, 22, 40, 70, 94, 49, 6, 0, 70, 43, 11, 37, 69, 89, 0, 73, 22, 45, 20, 69, 51, 29, 3, 16, 4, 6, 58],
