4
50
25
[[64, 99, 91, -60, 66, 100, 13, 29, -92, 14, 86, 27, -43, 13, 66, -3, 68, -33, 89, 13, 27, 100, 56, 32, 42, 24, 12, 11, 54, 6, 14, 49, -100, 40, -75, 43, 67, 95, 72, 88, 73, 42, -37, 56, 78, 36, -33, -26, 2, 57],
[69, 82, 44, 58, 2, 29, 58, 61, 25, 38, 80, 95, 60, 15, 84, 91, 73, 87, 49, 32, 92, 26, 33, -29, 2, 61, -17, 29, 25, 5, 17, -40, -31, 7, 93, 69, -99, -67, 81, 93, -86, 66, -91, -60, 41, 43, 43, 49, 50, 30],
[97, -73, -8, 32, 66, 57, 78, 78, -81, 21, 65, 18, 67, 19, 23, 60, 48, -83, 48, 14, 74, 94, 96, 38, 90, 75, 24, -39, -40, -92, -70, 3, 56, 19, 70, 18, 6, 95, 84, 17, 93, -74, 86, -92, 70, 31, 86, 79, 55, -54],
[33, 69, 77, 41, 96, 32, -49, 5, 48, 84, 31, 18, 49, -42, 96, 30, 69, -32, 61, 5, 69, 45, 98, 57, 65, 63, -45, -87, 79, 9, 77, 3, 37, 92, -19, -46, 34, -31, 51, 77, 67, 11, 21, 27, 97, 75, 75, 20, 49, 10]]
[[93, 21, 35, 26, 25, 69, 9, 36, 33, -14, 73, 0, 97, 43, 85, 74, 23, -26, 44, 7, 51, 96, -37, 44, 86, 37, 25, 83, 83, 6, 56, 22, 88, 59, 23, 59, 21, 82, 7, 35, 78, 14, -81, 24, -79, 70, 9, 56, 88, 0],
[-21, 82, -61, 85, 89, 0, 67, 52, 9, 92, 0, 21, 47, 71, -74, 17, 67, 39, 98, 12, 25, -1, 67, 16, 97, 27, -67, 87, 77, 83, -87, 57, 96, 29, 74, 74, 40, 62, -39, 42, 41, 66, 15, 54, 9, 95, 35, 3, 47, 24],
[98, 0, 0, 81, 0, 58, 91, 26, 73, 8, 33, 0, 28, 96, 41, 26, 50, 42, 65, 18, 70, 4, 40, -48, 75, 2, 26, 0, 53, 58, 96, 56, 33, -93, 67, 98, 0, 47, 0, 86, 0, -21, 2, 92, 99, 79, 10, -52, 65, 0],
[23, -68, 3, 12, 60, 35, 77, 0, 79, 60, -6, 0, 48, 93, 15, 11, 24, 47, 16, 1, 98, 96, 36, 47, -50, 64, 37, 40, 97, 80, 0, 91, 14, 99, 40, 70, 45, 63, 65, 24, 86, 32, 2, -20, 4, 0, 15, -45, 16, 65],
[0, 0, 86, 84, 35, 83, 17, 24, 9, 56, 11, 2, 75, -70, 20, -95, -72, 0, 14, 44, 9, 43, 9, 0, 58, 0, 0, 0, -77, 9, 47, 0, 88, 40, 37, 11, 81, 40, 95, 85, 40, 50, 13, 11, 0, 83, 86, 40, 0, 0],
[11, -78, 4, -94, 45, -26, 61, 0, 11, 0, 74, 56, 5, 47, 24, 51, 17, 3, 82, -58, 49, 90, 16, 37, 61, 75, 70, 95, 14, 7, 3, 33, 0, 0, 59, 41, -12, 89, 13, -72, 43, 97, 0, 66, 18, 60, 46, 60, -71, 20],
