3
50
25
[[22, 88, 70, 96, 78, -37, 42, 84, 66, 4, 55, -62, 32, -50, 80, -4, 6, -93, 41, 30, 98, -72, 20, 1, -15, 9, 88, 42, 38, -55, 84, 19, -75, 67, 29, -16, 90, 67, 24, 96, 74, 50, 53, -19, -15, 8, 68, 60, -47, 59],
[-77, 9, 57, 23, -56, 91, 25, 79, 33, 69, 87, 89, 5, 48, 75, 42, -49, 12, 28, 89, 56, 90, -80, 59, 28, 73, 4, 70, 9, 69, -76, 83, 63, -17, -70, 63, -49, 67, 21, 26, 53, -36, 60, 68, 51, 52, 47, 51, 29, 0],
[6, 47, 16, 30, 39, 87, -46, 49, 85, 83, 54, 10, 70, 10, -6, 60, 75, 59, -81, -73, 45, 51, -35, -87, 17, -15, 30, -29, -44, -2, 93, 53, 64, 58, -100, -58, 100, -56, 94, 13, 53, -20, -6, 83, 34, -98, 39, 95, 67, 87]]
[[64, 88, 77, 100, 86, 73, 88, 50, 40, 42, -14, 79, 84, 45, 0, 58, 96, 38, 4, 59, 67, 60, 33, 50, 92, 0, 97, -95, 51, 59, 7, 52, 86, 94, 83, 4, 42, 30, 81, 91, -28, -28, 10, 44, 68, -47, 92, -71, 85, 23],
[26, 40, 67, 55, 71, 21, 33, 87, 0, 47, 34, 53, 6, 4, 6, 58, -49, 44, 62, 81, -6, 30, 74, 0, 85, 6, 85, -86, 0, 0, 14, -98, 59, -10, 50, 0, 0, 97, 69, 53, 11, 100, 22, -43, -90, 17, 70, 22, 69, 78],
[27, 47, 72, 68, -77, -81, 9, 0, 0, 0, 22, 45, 45, 0, 66, 37, 63, 78, 72, 89, 96, 51, 0, 70, 0, 84, 87, 51, 0, -12, 15, 21, 94, 63, 44, 61, 40, -37, 54, 61, 95, 7, 21, 74, 63, 85, 19, -24, 0, 39],
[0, 62, 30, 46, 18, 86, 22, 0, 44, 11, 0, 74, 55, 98, 28, -71, 12, 56, 26, 38, 10, 99, 96, 0, 0, 64, 54, 24, 61, 78, 37, -33, 71, 10, 52, 11, 8, 0, 6, 0, 26, 84, 83, 71, -37, 83, 89, 0, 57, 16],
[42, 30, 76, 72, 43, 61, 15, 58, 81, 4, 58, 86, 5, 2, 48, 84, 24, 0, 100, 12, 0, 98, 61, 0, 18, -97, 14, 2, 34, 4, 50, 13, 77, -90, 42, 0, 53, 32, 10, 63, 10, 37, 86, 56, 19, -13, 54, 96, 58, 51],
[61, 91, 20, 100, 0, -67, 76, 74, 55, 46, 33, 57, 15, 26, 50, 20, 36, -23, 26, 0, 37, 59, 97, 31, 84, 4, 93, 14, 53, 4, 16, 44, -86, 81, 77, 66, 0, 0, 70, 0, 100, 37, 79, 53, 0, -70, 74, 94, 14, 93],
[74, 64, 35, 93, 46, -88, 84, 6, 43, 80, 89, 24, 42, 0, 79, -36, 80, 31, 69, -57, 54, 41, 37, 5, 33, 79, 51, 6, 69, 0, -53, 75, 0, -92, 57, 53, -95, -48, 4, 36, -12, 70, 51, 94, 94, 75, -92, 79, 5, 68],
[20, 69, 14, 0, 3, 37, 18, -43, 27, 24, 13, 24, 98, -56, -12, 0, 52, 23, 57, 36, 39, 23, 3, 87, 57, 94, 52, 100, 90, -83, 90, 55, 62, 63, 0, 0, 4, 83, 80, 56, 55, 0, -52, 56, 88, 31, 46, 80, 77, 37],
[55, 81, 17, 85, 48, 63, -49, 52, 22, 28, 22, 0, 44, 71, 17, -27, -39, 82, 0, 45, -49, 45, 0, 97, 47, 3, 65, 60, 48, -23, 0, 95, 97, 86, 76, -8, 11, 14, 58, -49, 56, 41, 53, 53, 41, 12, 79, -18, 100, 12],
[4, 84, 11, 6, 0, 44, 79, 67, 78, 0, 18, 77, 53, 58, 82, 39, 98, 55, 89, 20, 83, -63, 88, 24, 0, 43, 17, 0, 92, 42, 96, 74, 81, 76, 53, 99, 58, 82, 39, 17, 89, 0, -28, 21, 24, 75, 85, 46, 0, 17],
[0, 57, 0, 15, 22, -69, 26, 80, 97, 73, 0, 96, -41, 91, 13, -65, 2, 98, 60, 73, 60, 84, 7, 31, 74, 20, 67, 0, 27, 87, 96, 19, 97, 22, 27, 27, 20, -37, 14, 1, 14, 81, -51, 100, 80, 60, 82, 100, 46, 32],
[59, 1, 16, 80, 72, 69, 22, 4, 0, 80, 58, 73, 18, 17, 93, 35, 7, 74, 2, 53, 17, 26, 16, 74, 69, 31, 93, -36, -26, 73, 29, -60, 94, 0, -5, 61, 75, 78, 69, 20, -58, 33, 66, 33, 11, 0, 78, 54, 0, 47],
[42, 46, 66, 72, 0, 46, 71, 3, -44, 40, 43, 3, 27, 43, 22, 77, -70, 53, 33, 97, 21, 73, 31, 95, 44, 76, 83, 75, -78, 0, 45, -70, 37, 5, 30, 58, 77, 45, 30, 63, 0, 96, 50, 70, 89, 41, 37, 73, 82, 93],
[50, -30, 100, 0, 29, 57, 100, 36, 31, -28, 0, 13, 35, 35, 40, -85, 3, 83, 91, 89, 10, 41, 24, 91, 24, 44, 94, 4, 14, 52, 42, 36, 33, 0, 0, 100, -92, -71, 64, 43, 25, 50, 8, 24, 0, 38, 24, 92, 26, 25],
[49, 58, 52, 7, 0, 49, 64, 0, 0, 22, 55, 34, 83, 83, 49, -91, 52, 22, 20, 47, -17, 46, 31, -55, 41, 11, 99, 87, 1, 55, 78, 22, 27, 24, 21, 53, -70, 37, 8, 11, 49, 44, 65, 29, 100, 14, 47, 6, 79, 20],
[72, -72, 40, 79, 1, 70, 70, 0, 100, 50, 28, 75, 100, 48, 9, 77, -62, 35, -81, 88, 25, 0, 0, 84, 31, 72, 82, 44, 74, 37, 21, 88, 51, 77, 35, 11, 38, 36, 81, 0, 12, -54, 84, 35, 20, 76, 98, 28, 72, 72],
[68, 9, -97, 54, 63, 96, 76, 48, 22, 41, 63, 97, 8, 55, 63, 0, 31, 56, 84, 90, 62, 0, 26, 49, 15, 59, 69, 36, 5, 57, 4, 0, 51, 51, -15, 6, 1, 93, 93, 12, 100, 24, 51, 91, 0, 34, 8, 92, 88, 29],
[63, -100, 68, 27, 79, 25, 20, 33, 92, 87, 56, 49, 52, 81, 55, 20, 0, 21, 42, 0, -99, 45, 69, 74, -66, 25, 6, 80, 73, 81, 24, 28, 53, -37, 44, 40, 68, 72, 47, 38, 10, 2, 0, 82, 15, 0, 67, 85, 80, 96],
[39, 0, -16, 93, 22, 100, 21, -80, 25, 4, 77, 0, 44, 29, 32, 33, 37, 92, 56, 38, 0, 77, 0, 98, 0, 20, 41, 39, 0, 83, 91, 0, 22, 29, 14, 86, 56, 97, 60, 77, 0, 96, 90, 35, 0, 52, 61, 0, 72, -38],
[57, 38, 21, 5, 0, 65, 35, 60, 77, 70, 0, 48, 13, -26, 80, 16, 20, 90, 16, -51, 27, -15, 0, 68, 73, 26, 55, 90, 0, 98, 53, 74, 5, 42, 50, 4, 78, 7, 46, 31, 22, 48, 29, 52, 34, 36, 26, -45, 3, 24],
[27, 33, 59, 2, -75, 29, 71, 28, -57, 39, 9, 18, 0, 48, 0, 71, 33, 24, 54, 60, 90, 79, 0, 50, -90, 53, 93, 92, 0, 9, 11, 77, 100, -22, 73, 5, 87, 17, 12, 16, 11, 74, 63, 0, 81, 94, 91, 55, 22, 50],
[82, 67, 44, 35, 83, 77, 19, 88, 69, 62, 67, 41, 95, 0, -43, 55, 44, -41, 0, 43, 4, 95, 19, 0, 7, 99, 56, 46, 89, 90, -57, 63, 40, -99, 17, 42, 53, 58, 86, 64, 65, 71, 11, 0, 0, 51, -1, 53, 92, 68],
[85, 33, 97, 4, 84, 94, 39, 46, 67, 75, 13, 65, -69, 99, 95, 15, 37, 25, 46, 62, 3, 5, 11, 1, 13, 43, 55, -68, 34, 10, 24, 7, 71, 93, 0, 55, 63, -52, -81, 6, 11, 39, 36, 69, 80, 33, -77, 15, 27, 76],
[-71, 69, 36, 59, 79, 45, 94, 95, 51, 0, 0, 49, 74, -59, 32, 33, 93, 62, 1, 35, 31, 0, 0, 71, -44, 48, -19, 57, 94, 36, 87, 22, 0, 15, 3, 83, 10, 30, 56, -8, 61, 12, 40, 25, 72, 6, -60, 29, 15, 42],
[0, 16, 65, 52, 49, 85, -98, 78, 73, -88, 56, 0, 97, 80, 6, 98, 41, 38, 86, 21, -69, 90, 68, 19, -43, 22, -25, 54, 32, 29, 55, 60, 47, 65, 81, 39, 0, 28, 18, 0, 27, 91, 74, 89, 39, 59, 58, 0, 18, -61]]
[1577, 884, 122, 679, 876, 615, 945, 995, 1330, 2141, 1412, 638, 930, 715, 1603, 1223, 2004, 846, 974, 922, 845, 1948, 742, 348, 344]
