4
30
15
[[69, 77, 16, 63, 81, 12, 68, 70, 50, -94, 74, 25, 79, 89, 57, 97, 59, 52, 22, 25, 78, 23, 62, -88, 79, 38, 57, 14, 75, 55],
[50, 58, 25, 86, 24, 50, 48, 47, 66, 22, 79, 98, 25, 72, 15, 32, 79, -26, 0, 51, 71, 27, 75, 29, 34, 86, 12, -51, 95, 37],
[47, 75, 60, 30, 9, -16, 83, 99, 87, 99, 79, -66, -33, -73, 4, 73, 34, 78, -3, 54, 90, 87, 51, -71, 12, 59, -87, -20, -23, 43],
[-27, 35, 64, 2, 21, 68, 96, 83, 38, 85, 41, 41, 37, 35, 30, 98, 95, 12, 46, 19, 72, -23, 41, 14, 72, -70, 43, 67, -8, 97]]
[[21, -28, 73, 68, 46, 60, 61, 7, 0, 92, 51, 10, 49, 71, 47, 72, 90, 96, 0, 56, 76, -71, 75, 18, 10, 73, 90, 60, 14, 98],
[68, 68, 29, 72, 19, 54, 0, 89, 73, -26, 46, 32, 12, 63, 90, 7, 28, 3, 87, 56, 84, -83, -9, -4, 13, 47, 19, 94, 70, 56],
[0, 94, 20, 27, -40, 70, 91, 47, 95, 46, -87, 66, 70, 62, 15, 0, 30, 92, 99, 100, -53, 74, 72, 38, 56, 98, 95, 28, 60, 88],
[-95, 31, 89, -18, 3, 23, 60, 0, 22, 7, 34, -61, 94, 54, 54, 52, 47, 85, 36, 13, 0, 99, 73, 49, 80, -67, 35, 97, 32, 15],
[0, 35, 3, 56, 19, 46, 32, 64, -98, 0, 83, 0, 39, 2, 9, 99, 16, 0, 51, 82, 43, 0, 86, 81, 0, -57, 7, 51, 69, 0],
[0, 0, 25, 62, 64, 28, 0, 10, 9, 99, 85, 11, 23, 96, 81, 48, 13, 11, 88, 37, 23, 0, 37, 73, 89, 83, 82, 92, 86, 67],
[-50, 0, 63, 10, 63, 74, 90, 63, 68, 12, 32, 38, 0, 30, 42, 50, -46, 17, 63, 62, -46, 74, 20, 15, 30, 57, 82, 24, 7, 78],
[-74, 59, 70, 0, 61, 89, 0, -38, 21, 83, 55, 23, 13, 65, -20, 0, 29, 11, 81, 51, 26, 0, 14, 65, 93, 2, 52, 6, 98, 0],
[26, 79, -43, -82, 81, 90, 80, 35, 25, 71, 0, 73, 37, 98, 0, 17, 88, 88, 50, 67, 84, 24, 19, -29, 98, 54, 15, 40, -26, 4],
[20, 82, 31, 11, 15, 59, 3, 81, -98, 4, 88, 14, 11, 0, 79, 85, 43, 55, -42, -86, 17, 92, 97, 59, -76, 6, 80, 37, -13, 5],
[89, 22, 0, 25, 96, 8, 0, 100, 29, 49, 46, 38, 22, 0, -74, -39, 68, 21, -39, 1, 11, 26, 0, -43, 0, 87, 47, 0, 89, 53],
[59, 71, 0, 39, 88, 22, 47, -66, 34, 52, 70, 78, -4, 92, 51, 95, 0, -70, 23, 30, 86, 5, -78, 0, 66, 96, 0, 66, 14, 63],
[48, 11, 80, 0, 71, 70, 18, 76, 65, 35, -36, 4, 18, 49, 44, 0, 9, 100, 0, -21, 73, 67, 49, 98, 7, 23, 70, 22, 69, 44],
[87, 11, 87, 0, 0, 90, 59, 12, -13, 99, 0, -40, 44, 22, 4, 4, 7, 34, 84, 20, 43, -18, 65, 100, 9, 64, 98, 56, 54, 6],
[10, -27, 38, -35, 28, 9, 43, 99, 96, 73, 28, 89, 49, 5, 36, 94, 67, 27, -26, 71, -48, 37, 76, 58, 99, 63, 24, 77, 82, 98]]
[1138, 724, 1431, 806, 298, 944, 542, 502, 1001, 538, 160, 185, 274, 668, 300]
