4
30
15
[[30, 36, 63, 27, 55, 43, 31, 83, -81, 24, 69, -46, 57, 14, 10, 4, 63, 43, 91, 43, 97, -23, 90, 25, 20, 80, -56, 18, 46, 3],
[53, 98, 47, 42, 10, -17, 73, 34, 21, 71, 8, 31, 85, 55, 83, 88, 67, -49, 26, -49, 79, 44, 97, 13, 38, -41, 33, -100, 41, 49],
[14, 59, -78, 95, 3, 86, -19, 33, 7, 95, 29, 93, 45, -20, -51, 9, 67, 45, -23, 38, -14, 63, 53, -56, 41, 6, 94, -67, 93, 25],
[44, 6, 3, 100, -8, 62, 61, 47, 20, -27, 31, 31, 79, 65, 79, -87, 25, 33, 73, 10, 70, 44, 98, -56, 82, 79, 98, 38, 74, 48]]
[[7, 26, 18, 52, 60, 81, 69, 59, 47, 0, 64, 76, 99, 13, 92, -26, 16, 0, 97, 57, 76, 0, 57, -43, 64, 39, 83, -27, 54, 25],
[17, 70, 90, 20, 13, 34, 93, 45, 80, 61, -25, 92, 13, 32, 75, 81, 71, 46, 32, 47, 41, 33, 2, 31, 14, 91, 30, 68, 32, 28],
[9, 67, 42, 90, -27, 48, 67, 55, 11, 57, -73, 32, -87, 42, 0, -53, -90, 76, 86, -43, 76, 39, 58, 0, 1, 21, 31, 3, 58, 0],
[28, 47, 50, 12, 0, 14, 67, 67, -82, 23, -76, 22, 83, 83, 27, 82, 26, 72, 70, 73, 37, 62, -25, 8, 53, 96, 83, 0, 65, 40],
[0, 92, 64, 0, -76, 71, 69, -17, 10, 59, 0, 11, 48, 31, 45, 51, 5, 23, 100, 8, -90, 78, -42, 91, 95, 48, 0, -42, 49, 90],
[85, 75, 26, 85, 83, 32, 82, -100, 95, 29, 39, 100, 34, 89, 48, -31, 65, 21, 42, -86, 97, 18, 56, 0, 0, 8, 39, 21, 87, 97],
[45, 4, 42, 97, 90, -55, 0, 92, 76, 48, 98, 39, 2, 74, 15, 63, 14, 52, 81, 87, 0, 88, 3, 50, 62, 82, 96, 94, 39, 5],
[74, 16, 28, 78, -33, 21, 51, 60, 29, 97, 75, 22, 0, 53, 98, 76, 31, 81, 0, 48, 100, 0, 21, 9, 31, 29, 42, 98, 77, -63],
[35, 34, 16, 80, 89, 29, 42, 10, 0, 9, 39, 66, 93, 73, 73, -3, 45, 65, 100, 24, 52, 62, 93, 49, -59, 48, 95, 0, 87, 32],
[41, 80, 37, 29, 7, 70, 3, 98, 78, 100, 0, -54, 99, 59, 36, 40, 31, 64, 0, 9, 66, 0, 35, 99, 71, 43, 0, 62, 41, 20],
[0, -65, -57, 39, 84, 66, 98, 7, 67, 93, 51, 74, 80, 89, 96, -80, 0, 0, 22, 77, 92, 14, 52, 0, 59, -45, 98, 88, 61, 64],
[85, 51, -95, 61, 18, 87, -3, 68, 11, 8, 0, 0, 13, 33, 61, 61, 31, 49, 49, 45, -21, 48, 72, 66, 94, 97, -9, -55, -92, 1],
[61, 96, -27, 55, 23, 7, 12, 57, 39, 49, 0, 50, -98, 11, 0, 11, 37, 6, 78, 11, 7, 96, 0, 0, -15, 62, 70, 0, 63, 45],
[55, 25, 56, 38, 95, 0, 5, 47, 41, 54, 45, 9, 97, 0, -42, 53, 32, -3, 73, 18, 0, 0, 0, 54, 0, 1, 11, 7, 5, 66],
[85, 89, 35, 0, 42, -51, 0, 68, 76, 49, 96, 0, 49, 89, 86, 90, 66, 0, 48, -2, 19, 23, 42, 90, -39, 89, 0, 84, 23, 57]]
[840, 175, 282, 197, 200, 952, 455, 435, 804, 101, 1182, 607, 553, 645, 237]
