5
20
10
[[-21, 20, -45, 96, 51, 31, 20, 9, 68, 42, 5, -91, -12, 3, 44, 4, 98, 18, 72, 7],
[27, 82, 57, -87, 63, 64, 49, 52, 90, 54, 95, 58, -17, 45, 90, 79, 93, 64, 52, 75],
[33, 84, -88, 19, 90, 36, -68, -24, 70, 72, 75, 76, 10, 16, 17, -23, 30, 31, 97, 44],
[-77, -30, 74, 72, 68, 3, 94, 9, 19, 66, 17, 86, 3, 91, 68, 86, -85, 47, -97, 33],
[64, 14, 16, 60, 50, 71, 68, 15, 74, 72, 42, 32, 14, 48, 100, -11, 18, 19, 26, 70]]
[[96, 56, 3, 55, 34, 88, 25, 34, -25, 92, 5, -88, 100, 52, 14, 97, -61, 37, 93, 71],
[59, 0, 14, 7, 37, 65, 2, 27, -29, 74, 59, 95, 22, 41, 0, 12, 95, 58, 84, -2],
[98, 85, 15, 0, 87, 73, 47, 66, 65, 86, 18, 19, 0, 76, -51, 3, 29, 59, 0, 74],
[60, 0, 31, 13, 3, 93, 56, -16, 22, 50, 1, 28, 62, 80, 27, 98, 13, -6, 68, -61],
[32, 40, 44, 0, 95, 88, 96, 0, 0, 44, 32, 49, 94, 39, 4, -5, 78, 75, 19, 0],
[79, 94, 69, 82, 47, 81, 94, 8, 90, 76, 54, 37, 51, 0, 69, 48, -95, 95, 91, 54],
[79, 9, 84, 0, 74, 36, 15, -96, 56, 0, 0, 44, 25, 83, 0, 73, -26, 33, 4, 26],
[85, 19, 0, 34, 33, 82, 93, -10, 31, 35, 61, -48, 57, 89, 27, 0, 83, 8, -82, 35],
[15, 16, -70, -41, 47, 11, -99, 43, 48, 18, 45, 57, 72, 62, -8, -26, -71, 14, 97, 22],
[33, 69, 92, 43, 44, 0, 8, 11, 31, 87, 77, 31, -50, 68, 16, 89, 22, 51, 0, 78]]
[275, 548, 277, 470, 680, 870, 466, 332, 164, 515]
