4
60
30
[[51, 7, 47, 81, 45, 36, 26, 14, 17, 71, -74, 4, 30, 74, 0, 86, 2, -1, 1, 1, 7, 63, 11, 85, 85, 14, 90, 28, 19, 36, 48, 72, 15, 0, 50, 62, 39, 91, 1, 79, -71, -4, 11, 38, 28, 51, 98, 27, 93, 29, 29, -100, 16, -82, 66, -97, -9, 15, 26, 33],
[28, -70, 6, 38, -15, 42, 59, 84, 34, 93, 0, -5, -5, 94, 65, 76, -89, 18, 64, 17, 24, 65, -98, 58, 51, 36, 46, 43, 43, 64, 64, 0, 45, 94, 77, 59, 71, 85, 73, 10, 94, 76, 80, 82, 55, 31, 84, 96, 51, -62, 0, -71, 20, 45, -42, 17, 1, -9, -90, 3],
[17, 85, 66, -70, 70, 46, 66, 41, -10, -21, 41, -100, 89, -77, -36, 65, -39, 84, 30, 44, -17, -31, 66, 36, 98, 4, 12, 81, 97, 0, 30, 44, -84, 18, 42, 46, 53, 75, 27, 75, 26, 62, 84, 40, 46, 41, 6, -32, 12, -32, 51, 81, 31, 23, 67, -18, -24, 32, 88, 40],
[12, -89, 66, -60, 68, 33, 24, 22, 70, 14, 42, -71, 43, 79, 33, 65, 100, 63, 57, 43, 13, 42, 89, 94, 9, 95, 5, 70, 86, 79, 67, 63, 21, 30, 29, 2, 49, 80, 9, 96, 83, -31, -86, 36, -13, 17, 60, 19, -95, 59, 23, 77, 7, 9, 30, 35, 96, 1, 44, 9]]
[[48, 15, 94, 6, 46, 54, 85, 51, 21, 61, 37, 77, 22, 32, 39, 46, 95, 73, 56, 77, -76, 24, -94, 87, 16, 17, 74, 93, 69, 72, -55, 0, 41, 64, 35, 5, 67, 59, 41, 62, 49, -17, 83, 92, 45, 0, 51, 66, 1, 6, 79, 34, 0, 0, 73, 8, -49, 54, 58, 43],
[19, 60, 29, 33, 21, 77, 55, 83, 39, 40, 57, 79, 99, 89, 81, 96, 100, 67, 76, 99, 75, 46, 100, 96, 79, 66, 81, 66, 83, 30, 77, 64, 81, 4, 28, -48, -22, 31, 28, 17, -39, 41, 26, -79, -40, 72, 77, 13, 65, 0, 0, 20, 94, 66, 76, 51, 99, 0, 39, 99],
[7, -74, 42, -87, 61, 70, 69, 41, 87, -14, 98, 54, 49, 35, -75, 80, 84, -89, 10, 78, 2, 44, 36, 34, 89, 0, 87, 37, 6, 17, -11, 88, 78, 34, -97, 80, 60, 16, 61, 63, 89, 65, 39, -44, 66, 53, 68, 78, 35, 0, 38, 27, 0, 53, 58, 0, 20, 14, -41, 41],
[85, 19, 82, 79, 32, 0, 79, 39, -39, 57, 24, 14, 65, 45, 16, 86, 70, 0, 7, 66, 53, 99, 75, 62, 10, 36, 52, -90, 70, 40, 54, 79, 0, 91, 1, 60, 37, 84, 31, 22, -59, 45, 1, 50, 20, 35, 0, 59, 56, 82, 52, 9, 2, 21, 95, 83, -6, 48, 33, 84],
[0, 63, 12, 21, 74, -84, 68, 63, 90, 31, 35, 0, 29, 36, 77, 46, -50, 0, 80, 89, -5, 3, 0, 71, 49, 28, 72, 0, 85, 94, 34, 7, 2, 0, 0, 0, 97, 67, 40, 1, 15, 90, 12, 0, 83, 59, 27, 97, 9, -73, -86, 27, 42, 60, 11, 40, 3, 0, 66, 69],
[-4, 0, 24, 69, 80, 12, 86, 16, 99, 38, 98, 77, 27, 12, 9, 52, 0, 70, 100, 53, 20, 96, -92, 25, 51, 0, 89, -52, 68, 53, 68, 59, 0, 35, 59, 29, 0, 0, 34, 0, 43, 81, 15, 53, -1, -33, 77, 47, 82, -37, 39, 14, 80, 89, 58, -16, -36, 30, 56, 81],
