4
60
30
[[38, 25, 9, 36, 38, -20, 72, 57, -36, 52, -69, 72, -9, 13, 61, 24, -37, 50, 17, -81, 72, -39, 36, 28, 61, 84, -88, 82, 0, -91, 12, 59, 83, 50, 96, 56, 69, 12, 36, 4, -80, -11, 44, 37, 67, 4, 81, 56, 73, 64, 75, 37, 36, 47, 90, 69, 40, 43, -70, -73],
[-73, 77, 96, 72, 37, 38, 54, 54, -76, 63, 53, 25, -10, 77, 49, 18, 36, -16, 26, 0, 91, 76, 14, 35, 31, -46, -71, 77, 48, 40, -43, 73, -48, 25, 12, 42, 65, 48, 47, -82, 81, 62, 52, 30, -9, 97, 28, 41, -75, 60, 93, 42, 19, -64, 74, 44, 27, 65, 44, -21],
[65, 83, -56, 75, 91, 8, -64, 40, 40, 22, 31, 68, 72, 37, 28, 51, -8, 87, 58, 6, 97, 32, 65, 89, 49, 18, -23, -62, 19, 65, 93, 40, -51, 21, 89, 57, -58, -82, 63, 12, 18, 92, -83, 45, 6, 85, -74, 85, 52, 85, 33, 26, 32, 83, -48, -94, 25, -34, 29, 79],
[22, 34, 88, 25, 24, 81, 52, 33, -48, 79, 10, -25, 84, 78, 54, 48, 19, -75, 1, 47, 62, 83, 36, 99, -69, 95, 63, 77, 12, 59, 10, 42, 89, 37, -81, -85, -88, -6, 15, -63, 71, 88, 1, 80, 18, 79, 45, 58, 90, -76, 79, 89, -61, -61, 77, 1, 8, -20, 54, 23]]
[[1, 100, 77, 21, 47, 79, 55, 78, 0, -63, 30, 59, 53, 1, 16, 21, 41, 0, 96, 84, 0, 30, 0, 98, 51, 81, 13, 87, 100, 28, 69, 85, -10, 49, -31, 4, 60, 83, 47, 36, 56, 0, 69, 41, 56, -31, 77, 9, 31, 34, 6, 44, 37, 41, -24, 42, 77, 28, 14, 89],
[59, 54, 1, 30, 72, 41, 13, 86, 40, 19, 34, 38, 21, 5, 72, 65, 65, 0, 65, 57, -72, 42, 39, 64, 79, 100, 90, 77, 12, 85, -69, 65, 23, 89, 39, 88, 71, 45, -32, -11, 64, 87, 81, 33, 24, 0, 55, 58, 0, 41, -16, 49, 47, 0, -10, 70, 17, 0, 6, -86],
[47, 92, 72, 40, 63, 70, 21, 15, 96, 94, 60, 85, 81, 81, 61, 53, -56, 72, 0, 12, 54, 14, 0, 63, 61, 66, 44, 18, 1, 76, 84, 48, 44, 81, 0, -29, 53, 74, 45, 30, 3, 44, 31, 75, 70, 35, 57, 99, 15, 74, 100, 57, 70, 19, 0, 48, 75, 36, 65, -94],
[80, 25, 30, 30, 14, -26, 0, 31, 19, 83, 34, 25, -36, 40, 64, 54, 26, 0, 63, 85, 87, 96, 11, 92, 62, 58, 87, 18, 52, 34, 41, 34, 6, 39, 88, 60, 21, 35, 99, 7, 79, 55, 52, 59, -51, 84, 72, 0, 77, 7, 51, 4, 50, 59, 58, 88, 0, 51, 28, -56],
[-7, 90, 49, -49, 70, 69, 0, 73, 37, 2, 0, 86, -93, 56, 76, 24, 64, 0, 54, -13, 53, 0, 10, 49, 54, 34, 94, 74, 57, 28, 0, 3, 85, 35, -98, 3, 47, 2, 65, 24, 36, 0, 20, -54, 88, -27, 0, 0, 18, 19, 19, 83, -77, 53, 74, 44, 53, -10, 100, 0],
[4, 49, 79, 12, 49, 77, 52, 73, 32, 55, -47, 61, -98, 74, -39, 49, 14, 43, 61, 87, -15, 77, 22, 13, 75, 58, 65, 0, 67, 8, 31, 19, 71, 0, 62, 93, 86, 12, 15, 11, 87, 94, 14, 63, 25, 56, 62, 0, 0, 83, 95, 6, 94, 65, -47, 39, 7, 50, -31, 58],
