5
30
15
[[23, 84, 33, -22, 88, 39, -54, 62, 11, 44, 65, 5, 72, -67, -19, 31, 8, 49, 100, 64, -45, 75, 20, 10, 42, 38, 76, 71, 30, 46],
[72, 16, -8, 21, -8, -21, 89, 49, 91, 40, 14, 39, -79, 39, 14, -38, -37, 67, 43, -53, 74, 84, 83, 71, 93, 4, 90, 98, 54, 63],
[21, 55, -97, 40, 10, -17, -85, 46, -1, 70, -72, 99, 19, -71, 31, -58, 17, -64, 19, 69, 65, 14, -82, 78, 77, 9, 23, 23, 2, 15],
[44, 87, 55, 83, 0, 4, 2, 45, 79, 38, 71, 61, -46, -64, 35, 92, 9, 41, 2, 38, 75, 68, 61, 98, 36, 95, 83, 0, 38, 94],
[89, -47, -37, -39, 18, -31, -59, 69, 50, 41, -98, 93, -10, -78, 31, 3, 1, 16, 51, 32, 77, 62, 39, 20, -3, 75, 97, 86, -39, 17]]
[[-25, 89, 23, 8, 94, 2, 0, 41, 36, -22, 12, 0, 12, 5, 33, 18, 0, 93, 39, 17, 0, 88, -50, 21, 30, 0, 39, 7, 16, 62],
[87, 26, -16, 98, 15, 96, 39, 30, 73, 14, -31, 41, 81, 83, 53, 0, 40, 68, 71, 41, 59, -56, 44, 14, 100, 46, -68, 0, 99, -68],
[85, 2, 87, 67, 14, -94, 13, 57, 79, 88, 34, 80, 53, 65, 54, 13, 45, 0, 31, 29, 99, 95, 49, 29, -76, 91, -69, 84, 77, -40],
[6, 97, 58, 81, 87, 42, 64, 0, 10, 75, 39, 38, 90, 67, 26, 97, 33, 81, 98, 64, 26, 82, 96, 20, -66, 39, 60, 44, 97, -86],
[12, -32, 86, 49, 15, 51, 70, 42, 19, 98, 0, 71, 61, 0, 57, 37, 60, 84, 99, 79, 94, 36, 40, -57, 69, 28, 76, 0, 48, 52],
[75, -94, 53, 62, 59, 98, 34, 98, 39, 54, -97, 73, 94, 0, 67, 97, 36, -99, 54, 33, -51, 4, -94, 1, 75, 33, 45, 0, 24, -37],
[25, 69, 48, 31, -39, 7, 0, 10, 0, 46, 0, 21, 53, -1, 55, 74, 0, 47, 20, 0, -34, 35, 46, 76, 34, 71, 31, 95, 40, 52],
[0, -40, 25, 33, 54, 72, 0, 6, 78, -37, 37, 6, 0, 90, -71, 53, 67, 88, 53, 0, 86, 15, 52, 65, 23, 61, 78, 34, 9, 0],
[0, 1, 23, 33, 0, 86, 56, 4, 3, 4, 12, 11, 12, 70, 71, 58, 92, 43, 22, -10, 4, 56, 47, 29, 13, 17, 60, 97, 15, 16],
[74, 35, 70, 94, 84, 83, 82, 6, 71, 54, -30, 63, 75, 12, 50, 83, 24, 0, 93, -13, 93, 0, 52, 95, 35, 12, 69, 66, 80, 65],
[14, 63, 11, 30, -12, 0, 81, 28, 26, 90, 88, -52, 84, 0, 63, 51, 34, 41, 100, 75, 54, 47, 44, 55, 3, 66, 64, 11, 0, 26],
[0, 57, 13, 8, -80, 82, 13, 97, 88, 95, 76, 29, 35, 50, 45, 59, 54, 0, 66, 33, 56, 55, -97, 2, 87, 38, 51, -23, 43, 38],
[0, 0, 76, 70, 31, -68, -40, 58, 27, 68, 44, 8, 93, 0, 82, 43, 0, 60, 10, 95, 35, 84, 29, 90, 9, 0, 76, 87, 0, 80],
[0, 92, 93, 0, 52, 34, 36, 0, 61, 87, 39, 75, 93, 0, 80, -59, 84, 84, 44, 26, 79, 94, 0, 29, 84, 21, 78, 47, 7, 70],
[0, 71, 59, 76, 66, 18, 0, -6, 0, 0, 42, 41, 65, 0, -77, 61, 97, 59, 0, -71, -38, 82, 18, 0, 36, 0, 49, 24, 84, 20]]
[311, 895, 414, 393, 960, 420, 410, 702, 816, 1443, 159, 1030, 209, 490, 423]
