4
50
25
[[-39, 15, 92, 94, 69, 66, 88, 76, 86, 36, 71, 81, -95, 46, -99, 89, 2, 35, -88, 64, -32, 8, 30, -15, 63, 94, 61, 14, 23, 62, 27, 87, 54, 23, 51, -53, 17, 76, 39, 63, 84, 35, 31, 11, 11, 80, 22, 67, 89, -58],
[78, -42, -56, 42, -5, 86, 61, 24, -30, 47, -93, 19, 93, -95, -24, 19, 37, 48, -89, -34, 94, 88, 73, 47, 46, -75, 19, 84, 30, -8, 37, 60, 90, 57, 98, 9, -25, -54, 8, -9, 87, 8, 61, -83, -20, 99, 22, 92, 67, 14],
[71, 56, 21, 95, 96, -16, -98, -13, 85, 56, 15, 82, 12, 49, 20, 43, -13, -63, 1, 38, -82, 78, 15, 86, -30, 65, -6, 22, 18, 86, 34, 31, 28, 31, 1, 26, 92, 42, 70, 7, 69, 24, 17, 71, 17, 76, 86, 74, 75, 44],
[74, 97, 74, 74, 66, -17, 53, 99, 54, 6, 25, -77, 89, -75, 1, 40, 39, 42, 76, 57, 97, 76, 48, 20, 42, 73, 9, -21, -8, 62, -27, 71, 40, 26, 28, -44, 23, 75, 5, -29, 21, 15, 40, -71, 100, -74, 95, -15, 9, 49]]
[[6, 38, 63, 12, 69, 10, 96, 17, 99, 24, 96, 27, -100, 67, 30, 0, 35, 0, 18, 54, 32, 70, 70, 35, 22, 73, 34, 43, 70, 1, 33, 54, 66, 77, 40, 12, 53, 12, 46, 8, 80, 13, 0, 55, 18, 74, 30, -94, 0, 72],
[12, 64, 74, 93, 91, 3, 18, 70, 32, 3, 21, 3, 80, -34, 81, 1, 80, 74, 10, 49, 6, 58, 35, 54, 52, 15, 33, 0, 13, 89, 7, 63, 27, 73, 37, 29, 44, 94, 15, 21, 72, 95, 9, 0, 22, 56, 44, -56, 29, 14],
[-48, 44, 18, 63, 58, 13, 60, -28, 18, 90, 95, 98, 17, 27, 54, 97, -28, 2, 77, 23, 48, 64, -58, 75, 76, 15, 36, 0, 52, 94, 5, 37, 0, -24, 0, 54, 15, 25, 51, 93, 5, 63, 68, 4, 1, 32, 96, 23, 47, 9],
[0, 37, 50, 81, -9, 88, 26, 64, 83, 73, 23, -24, 0, 100, 87, 59, 40, 82, 70, 52, 34, 58, 50, -7, 89, 16, 83, 0, 1, 48, 46, 9, 11, 74, 98, 0, 69, 57, 80, -68, 50, 34, 93, 0, 40, 0, 88, 90, 75, 69],
[50, -30, 69, 39, 100, 26, 96, 6, 40, 45, 38, 67, -22, 79, 93, 15, 82, 25, 7, 45, -92, 79, -83, 65, 6, -65, 99, -53, 26, 37, 0, -49, 90, 86, 44, 84, 58, 29, 72, 0, 28, 0, 63, 34, 8, 0, 34, 8, 99, 31],
[70, 4, 31, 8, 23, 71, 6, 84, 49, 0, 57, 23, 74, 32, 100, 9, 32, 57, 19, 0, 78, 71, 89, 36, 45, 89, 41, 0, 31, 30, 62, 24, 82, 59, 39, 56, 55, 1, -16, 38, 21, 46, 62, 98, 50, 54, 0, 77, 38, 40],
