3
60
30
[[87, 1, -20, -27, -93, 70, 82, 85, 94, 57, 39, 43, 99, 67, 52, -69, 3, 37, -73, 79, 82, 71, 93, 94, -79, 32, 19, 77, 88, 98, 24, 78, 61, 11, -76, -77, 38, -30, 50, 17, 13, 33, 24, 50, 54, 51, 77, 5, 43, 26, 6, 74, 44, 75, -93, -34, 42, -47, 9, 78],
[52, 40, 57, 66, -38, -33, 42, 11, -15, -20, -22, 14, 46, 86, 73, 18, 93, 53, 4, 50, 12, 34, 58, 40, 32, 36, 68, 30, 20, 69, -20, -83, 45, 23, 90, 15, 90, 56, 96, -10, 17, 39, -22, 100, -15, 92, 55, 40, 80, 50, 37, 71, 15, 74, 24, 40, 93, 27, 48, 70],
[96, 0, 70, 51, 3, 18, 66, -33, -84, 94, 6, 83, -89, 69, 37, 94, 100, -18, 34, 17, 34, 78, 25, 82, 87, 83, -92, 91, 76, 79, 99, 45, -35, 67, -40, -64, -81, 95, 60, 88, 51, 39, 37, 79, 91, 26, -71, 87, -2, 95, 37, 53, 47, 2, 22, -47, 62, -68, -78, 10]]
[[32, 98, -8, 0, -6, 12, 20, 84, 33, 60, 15, 73, 8, 9, -44, 99, 30, 42, 55, 37, 10, 85, 27, 92, 5, 85, 0, 0, 61, 37, 35, 67, 38, 95, 27, 31, 98, 11, 70, 51, 97, 11, 75, 39, 55, 4, 70, 24, -35, 0, 92, 17, 65, 66, 26, -3, 100, 97, 27, 20],
[96, 70, 35, 73, 11, 92, 75, 43, 12, 57, 0, 43, 0, 39, 67, 14, 44, -7, 0, 28, -55, 18, -81, 79, 39, -24, 67, 16, -98, 48, 22, 0, -50, 19, 69, 72, 38, 93, 19, 20, 26, 60, 96, 69, -48, 52, 46, 58, 19, 40, 68, 0, 5, -45, 29, 66, 0, 95, 23, 22],
[74, 0, 22, 9, 58, 56, 16, 8, 28, 0, 74, 77, 58, 33, 69, 51, 16, 76, 46, 70, 95, 81, 13, -3, 31, 0, 4, 1, 17, 75, 16, 97, 12, 0, 72, 89, 92, 39, 73, 75, 42, -15, 9, 67, 63, 0, 9, 21, -97, 25, 5, 44, 82, 85, 99, 28, 77, 55, 41, 9],
[22, 0, 50, 74, 69, 9, 88, 19, 78, -79, 38, 45, 0, 99, 22, 65, 0, 86, 30, 62, -12, 2, 3, 50, 58, 24, 4, 28, 75, -54, 30, 95, 5, 67, 15, 39, -42, 2, 28, 83, 79, -36, 66, 29, 1, 70, 21, 71, 45, 61, 67, 63, 38, 87, 16, 51, 74, 0, 40, -98],
[-22, 37, 14, -76, 45, 17, 0, 79, 20, 23, 59, 36, 66, 26, -44, 84, 7, 1, -55, -71, -48, 0, 0, 97, 1, 0, 24, -2, 0, 50, 87, 85, 4, 8, -1, -85, 17, 48, 60, 34, 64, 73, -44, 3, 10, 52, 28, 40, 4, 41, -45, 49, 2, 42, 63, 18, 9, 30, 63, 38],
[89, 13, 8, 29, 84, 11, 82, 42, 24, -61, 20, 8, -5, 72, 10, 13, 11, 24, 0, 53, 52, 83, 67, 34, 89, 84, 57, 95, 45, 37, 77, 84, 89, -2, -24, 79, 35, 20, -76, 45, 0, 29, -54, 96, 0, 63, 94, 28, 15, 0, 13, 63, 1, 98, 10, 86, 44, 54, 1, 50],
[0, 60, 65, 88, 14, -74, 26, 89, 80, 87, 85, 53, 72, -100, 6, 69, 0, 28, 85, 65, 40, 53, 95, 53, 21, 7, -77, 63, 52, 53, 74, -9, 23, 0, 7, 34, 84, -15, 96, 2, 0, 41, 58, 2, 0, 0, 88, 76, 71, 52, 87, 0, 32, 33, 0, 18, 50, 65, 92, -13],
