4
20
10
[[84, 33, 25, -64, -39, 83, 64, 78, 57, 51, 28, 13, 41, 16, 70, 53, 73, -74, -16, 83],
[6, 6, 81, -18, 89, 11, 95, 84, 53, 50, 15, 77, -12, 86, 67, 19, 33, 43, 11, 52],
[-42, 15, 89, -11, 100, 65, 42, 2, 45, -97, 56, 86, -51, 4, 55, 60, 20, 68, 76, 52],
[96, 90, 58, -33, 81, 15, 95, 26, 29, 3, -14, 99, 40, 16, 22, 90, 85, 56, 72, 46]]
[[6, 12, 0, 86, 10, 64, 69, 27, 61, 46, 39, 56, 94, 65, 5, 6, 47, 64, 84, 25],
[-12, 0, 89, 35, 6, 94, 58, 66, 26, 2, 72, -18, 0, 46, 35, 100, 99, 45, 77, 6],
[85, 0, 43, 6, 95, 95, 8, -94, 53, 1, 47, 14, 89, 17, 47, 91, 7, -19, 79, 43],
[38, 31, 3, 92, 56, 2, 93, 44, 64, -3, 99, 93, -80, 87, -17, 31, 56, 60, 16, 14],
[15, 24, 70, 24, 72, -24, 0, -16, 43, 39, 31, 47, 29, -55, 59, 16, 73, 13, 12, 57],
[66, 69, 52, 10, 37, 54, -19, 35, 86, 47, 95, 16, 50, 49, 6, 95, 5, 38, 62, 79],
[33, -38, 39, 58, 0, 2, 0, 18, 84, 97, 71, 15, 40, 79, 39, 74, 7, -60, 79, 21],
[19, 9, 55, 38, 0, 58, 89, 32, 50, 0, 89, 96, 43, -34, 0, 46, 16, 51, 51, -94],
[27, 100, 0, 72, 77, 59, 10, 95, 37, 2, 77, 81, 90, 45, 35, 47, 78, -25, 57, 43],
[2, 78, 28, 0, 24, 0, 100, 61, 52, 36, 27, 38, -37, 78, 3, 100, 93, -32, 97, 83]]
[809, 284, 541, 582, 485, 919, 300, 136, 403, 307]
