3
80
40
[[49, 99, -40, 29, 15, 21, 94, -11, 33, 48, 88, 41, -18, -6, 24, 23, 26, 57, -7, -37, 48, -52, 81, 83, 90, 70, 70, 75, 99, 18, 85, 95, 64, 99, 38, 66, -55, 28, 52, 39, 42, 19, 20, -37, 62, -60, 24, 58, -13, 45, 18, 12, 25, 90, 52, 18, -62, 5, 31, 78, -49, 41, 54, -37, 56, 67, 19, 37, 20, 22, 57, 66, -22, 55, 40, 2, -49, 67, 42, 46],
[-62, 71, 93, 2, 36, 85, -35, 89, 21, 53, 76, 52, 99, 32, 48, 39, -10, 44, -82, 96, 71, 47, 30, 79, 79, 12, 87, 82, -18, 27, 92, 17, -24, 65, -94, 50, 40, -88, 32, -79, 23, 66, 97, 96, 63, 9, 89, 36, 88, 61, -39, 72, 7, -29, 77, -49, -75, 9, 66, 1, 27, 83, 38, 81, 20, 20, -49, -18, 76, 100, 46, 52, 68, 95, 66, -38, -92, 8, 65, -28],
[-70, -35, -17, 41, 1, 12, 91, 20, 25, 94, -90, 84, 1, -35, 82, 51, 29, 94, 65, 73, 75, -85, 50, 25, 49, 66, 74, 80, 43, 42, 83, -64, 9, 25, 66, -59, 84, 6, 92, 8, 49, 1, 25, -1, 25, 94, 34, 19, 61, 17, 43, 67, 14, 61, 4, 46, 45, 78, 28, 39, 18, 61, 62, -5, 25, 48, 71, 96, -13, 92, -74, 45, 86, 41, 100, -34, 12, 69, 7, 97]]
[[24, 100, 40, -33, 48, 61, 39, 0, 53, 9, 94, 73, 17, 8, 39, 46, -34, -94, 0, 11, 93, 63, 80, -32, 53, 39, 55, 66, 84, 0, 26, 81, 56, 71, 66, 0, 52, -70, 0, 11, 0, 41, 85, 60, 46, 70, 36, -46, 87, 42, 96, -1, -25, 10, -35, 17, 90, 47, 35, -87, 32, 10, 90, 53, 89, 10, 97, -10, 61, 78, 66, 5, 51, 30, 58, 66, 26, 56, 0, 8],
[2, -88, 12, -31, 4, 97, 42, -77, 52, 77, -5, 97, 19, 37, 60, 87, 31, 60, 3, 14, -24, -26, 0, -3, 0, 51, 70, 31, 68, 18, -94, 34, 39, 93, 7, 28, 0, -96, 76, 39, 34, 25, 70, 51, 38, 54, 6, 76, 70, 92, 47, 96, 89, 96, 23, 38, 34, 76, -69, 38, 26, 12, 22, 31, 29, 60, 10, 42, 54, 62, 71, 32, -40, -94, 34, 62, 36, 92, 62, 49],
[9, 55, 6, 17, 14, 13, 0, 17, 31, 66, 67, 25, -99, 0, 63, 9, 82, 0, 0, 80, 88, 65, -12, 14, 0, 88, 17, 7, 81, 86, 46, 45, 54, 66, 14, -51, 89, 1, 34, 4, 72, 88, 45, 72, 25, 7, 2, 54, 48, 0, 61, 0, 97, -80, 99, 76, -1, 94, 36, 81, -38, -37, 75, 20, 20, 47, 28, 20, 74, 22, 95, 74, 45, 81, 5, 87, 65, 36, 15, 68],
[14, 50, 99, 54, 95, 34, 100, 35, 8, 0, 68, -62, 50, 73, 30, 98, 54, 1, 76, 88, 0, 13, 59, 0, 94, 84, -51, 9, 85, 62, 23, 97, 44, 98, 85, 18, 88, 84, 45, 12, 73, 46, 46, 10, 13, 87, 63, 56, -67, 50, 0, 68, 14, 73, 97, 61, 41, 81, 2, 72, 48, 18, 6, -63, 0, 91, 52, 0, 41, 81, 0, 78, 40, 0, 96, 83, 27, 29, 97, 57],
[95, 0, 86, 33, -97, 31, 87, -39, 50, 88, 66, 42, 25, 67, 16, 24, 19, 43, -89, 6, 0, 36, 34, 61, -5, 88, 100, 82, 82, 59, -33, 26, 1, 72, -26, 10, 94, 89, 91, 28, 84, 0, 83, 8, 53, 34, 27, 0, 57, 0, 29, 18, 31, -32, 96, 67, 24, 28, 79, 0, -14, 63, 18, 0, 34, 30, 41, 72, 32, -36, -23, 96, 5, 0, 32, 77, 67, 27, 9, 47],
[44, 0, 85, 100, 100, -94, 79, 96, 71, 0, 0, -29, 45, 60, 66, 16, 0, 94, 61, 41, 21, 29, 89, 100, 24, 26, 43, 10, 72, 98, 13, 58, 16, 80, 72, 5, 3, 14, 62, 0, 85, 72, 79, 33, 0, 79, 0, 0, 81, 15, 21, 73, 15, 85, 0, 0, 9, 13, 57, 27, 28, 11, 97, 61, -20, 79, 38, 90, 0, 5, 77, 99, 31, 89, 26, 12, -35, 16, 0, 5],
[85, 0, 80, 21, 62, 0, 49, 95, 65, 17, 11, 90, 47, 60, 66, 66, 36, 50, 30, -23, 62, 73, 0, 68, 42, 74, 3, 0, 25, 39, 24, -23, 41, 0, 91, 70, 47, 53, 42, 14, -80, 2, 50, -91, 30, 73, 0, 77, 84, 0, -78, -27, 99, 0, 52, 2, 0, 11, 25, 0, 74, 0, 8, 11, 60, -44, 90, 55, 0, 28, -20, 65, 3, 47, 76, 96, 10, 4, 77, 60],
[-35, 0, 55, 12, 68, 72, 87, 80, 2, 61, 7, 65, 0, 69, 3, 0, 59, 92, 83, 57, 13, 34, 72, 20, 10, 78, 98, 27, 1, 31, 56, 93, 0, 84, 55, 42, 42, 83, 38, -56, 13, 66, 63, 11, 51, 55, 0, 0, -91, 74, 17, 23, 77, 23, 90, 62, 49, 99, 0, 61, 68, 15, 41, 48, 42, 16, 96, 57, 20, 76, 10, 41, 84, 0, 98, 3, 39, 76, 29, -84],
