4
20
10
[[-36, 26, -96, 98, 82, 46, -24, 38, 25, 54, -85, 80, 2, 44, 78, 15, 30, 27, 50, 70],
[56, 19, 31, 97, 26, 38, 67, 9, 22, 95, -34, 41, -48, 32, 94, 34, 17, 82, 11, 3],
[30, 78, -41, -34, -60, 81, 72, 3, 92, 26, -64, 34, 14, 1, 94, 63, 48, 21, 28, -12],
[49, 75, 93, 44, -87, 69, 31, 4, 18, 71, 12, 36, 75, 67, 44, 71, -75, 13, 23, 2]]
[[72, 14, 27, -6, -98, 97, 90, 32, 0, -37, 0, 8, 68, 98, 64, 97, 38, 91, 9, 0],
[-74, 27, 55, 0, 86, 89, 45, 58, 17, 85, 3, 68, 97, 56, 44, 9, 99, 74, 26, 7],
[96, 67, 17, 62, 39, 59, 100, 94, 79, 80, 51, 50, 100, 48, 79, 11, 18, 18, 31, 90],
[0, 66, 0, 60, 50, -75, -49, 50, 51, 20, 100, 50, 95, 91, 57, 19, 81, 91, 38, 37],
[62, 2, 0, 74, 59, 3, 71, 31, 80, 94, 92, 0, 72, 51, 17, -1, -50, 91, 75, 26],
[20, 44, 94, 56, 96, 8, 61, 58, 19, 56, 0, 0, 70, 50, 55, 48, 63, 33, -43, 80],
[76, 6, 23, 20, 93, 18, 0, 76, 40, 3, 3, 86, 17, 0, 74, 51, 43, 48, 88, 22],
[15, 49, 5, 7, 50, -62, 59, 18, 43, 50, 39, 30, 83, 53, 99, 84, 0, -68, 10, 45],
[-47, 59, 0, 0, 88, 65, 47, -28, 69, 53, 8, 80, 64, 24, -7, 47, 88, 41, 13, 23],
[0, 38, 90, -62, 65, 79, 42, 63, -59, 7, 67, 84, 53, 1, 82, 66, 10, -39, 13, 57]]
[440, 181, 845, 739, 381, 195, 145, 376, 102, 527]
