4
80
40
[[-18, 68, 47, -10, -79, -25, -99, 23, 50, 63, 37, 38, 30, 4, 3, 11, -97, 20, 65, 51, -97, 82, 3, 23, 81, -99, 58, 21, -13, 7, -30, 77, 98, -75, 7, 48, 2, 15, 35, 59, 25, 33, -99, 70, -19, 79, 96, 26, -47, 56, 27, 72, 34, -65, 26, -15, 55, 35, 74, 45, 83, 7, 80, 72, 86, 95, 32, 42, 54, 36, -28, 32, 40, 84, 72, 68, 53, 32, 8, 66],
[-70, 7, 26, 29, -73, 60, -15, -74, 59, 39, 39, 84, -18, 24, -82, -15, 51, -89, 42, 57, 5, 69, -91, -83, 5, 98, 64, -64, 98, 37, 50, 66, 16, 78, 18, 28, 52, -85, 92, 29, -11, 42, 8, 99, 38, 22, -41, -10, 67, 33, -97, 9, 58, 17, 58, 47, 73, -100, -33, -14, 35, 96, -3, -30, 54, 49, 65, 12, 85, 72, 76, 90, 8, -72, 89, 83, 24, 19, 64, -15],
[93, 74, 95, -20, 16, 21, -29, 39, -100, 57, -18, 14, 18, 29, -78, 99, 50, 73, 59, 23, 5, 67, 55, 59, 74, 45, 56, 63, 93, -46, 6, 30, 26, 1, -44, 60, 69, 40, 32, -21, 14, 61, 84, 44, 16, -9, 52, 80, 25, -38, -95, 44, 49, -2, -17, 86, -98, 68, -29, 63, -90, 10, 77, -60, 72, 85, 26, 52, 13, 56, -73, 96, 89, 15, 76, 49, -67, 49, 50, -88],
[94, -2, 26, 94, 0, 37, 91, 57, -4, 41, 51, -42, -51, 95, -3, 21, -96, 10, 71, 71, 53, 99, 41, 24, 29, 8, -45, 64, 75, 3, 66, 63, 44, 100, 77, 86, 79, -26, 41, -44, 64, 50, 32, 23, 73, 78, 52, 7, -88, 11, -23, -82, 82, -25, 92, 93, 98, 75, 56, -65, 26, 67, 54, 74, 82, -44, 82, 16, 68, -15, 23, 15, 20, -50, 89, -95, 0, 92, 47, 22]]
[[49, 12, 47, 4, 4, 0, 0, 40, -41, 0, 0, -58, 23, 11, 66, 0, 19, 46, 1, 1, 14, 71, 100, 11, 28, 0, 48, 48, 51, 28, 92, 80, 12, 6, -68, 2, 87, 71, 98, 89, 88, -85, 29, 25, 34, 41, 46, 85, 52, 58, 63, 85, 57, 27, 15, 0, 2, 0, 36, 10, 25, 14, 68, 86, 16, 42, 22, -68, -49, 61, 42, 94, 77, 0, 0, 0, 28, 82, 87, 38],
[90, 70, 35, 35, 96, 55, 66, 31, 68, -30, 19, 13, 9, 78, 20, 87, -18, 41, 0, 76, 42, 38, 28, 29, 100, 57, 54, 97, 92, 22, 99, 34, -74, 49, 36, 27, 86, 76, 0, 4, 97, 56, 92, 79, 32, 57, 57, -89, 28, -88, 37, 99, 0, 63, 34, 93, 57, 89, 22, 17, 60, 15, 30, 0, 94, 50, -87, 42, 0, -38, 90, 34, 30, 14, 0, 36, 44, 6, 0, -58],
[92, 65, 47, 27, 90, 52, 17, 97, 77, 13, 13, 42, 40, 73, 90, 0, 81, 33, 6, 0, 95, 76, 64, 93, 92, 46, -36, 51, -86, 53, 38, 7, -79, 38, 72, 92, 48, 11, 0, 4, 50, 17, 38, 4, 91, 96, 33, 84, 59, 76, -80, 94, 72, 97, 18, 53, 72, 20, -55, 52, 19, 13, 84, 88, 45, 45, 87, 51, 97, 40, 0, 93, 18, 2, 7, 79, 43, 55, 10, 81],
[45, 60, 35, -12, 56, 46, -80, 19, 29, 90, 24, 97, 86, 59, 71, 0, 15, -11, 42, 34, 55, 18, 83, 75, 74, 54, 44, 23, 71, 0, 7, 63, 96, 26, 11, 75, 79, 1, 18, 9, 19, 36, 73, 67, 92, 17, 61, 34, 49, 97, 83, 42, 7, 96, 87, -95, -68, 50, -39, 0, 54, 88, 56, 85, 0, 0, 8, 27, 16, 86, 83, -57, 15, 19, 98, 18, 0, 71, -20, 64],
[-26, 50, 35, 62, 64, 7, 56, 33, 98, 27, 74, 9, 15, 0, 37, 95, 55, 92, 91, 98, 31, 48, 100, 9, 95, 95, 33, 99, 54, 0, 91, 42, 49, 25, 87, 83, 22, 75, 26, 7, 67, 90, 98, 54, 83, 45, 63, 6, 0, 30, 70, 79, 43, -29, 31, 48, 10, 0, 0, 11, 19, -76, 53, 50, 3, 22, 57, 54, 88, 40, 37, 3, 94, 0, 8, 7, 96, 0, 83, 72],
[-26, 26, -52, 0, 84, -44, 64, 92, 77, 77, 93, 80, 48, 17, 60, 62, 62, 90, 4, -72, 10, 10, 78, -62, 87, 0, 79, 7, 15, 37, 59, 7, 87, 12, 66, 0, 53, 69, 1, 63, 1, 54, 28, 36, 36, 85, 95, -14, 0, 48, 50, 0, 34, 74, -74, 48, 13, 39, 77, 87, 0, 0, 48, 1, 7, 60, -66, 51, 35, 13, -16, 83, 28, 81, 62, 32, 70, 69, 0, 70],
[58, 0, 92, -1, 43, 52, 68, 34, 18, 81, 92, 16, 9, 8, 3, 86, 35, -1, 13, 66, 82, 0, -51, -61, 25, 30, -40, 24, 76, 7, -15, 88, 19, 35, 5, 10, 16, 65, 34, -87, 74, 66, 11, 32, 72, 89, 23, 93, 69, 85, 62, 33, 22, 41, 2, 12, 97, 9, -35, 94, 79, 96, -43, 42, 16, 100, 21, 54, 30, 97, 48, -95, 87, 0, 53, 44, 33, 85, 83, 74],
[100, -34, 39, 63, 15, 99, 69, -94, 18, 7, 1, 4, 82, 8, 11, 0, 11, 10, 61, 94, 44, 27, -78, 13, 49, 84, 70, 25, 62, 3, 0, 19, 82, 70, 0, -2, -71, 60, 49, 88, 59, 31, 58, -78, 96, 43, 1, 0, 0, 96, 31, -42, 15, 72, 45, 56, 82, 0, 13, 27, 0, 9, -37, 7, 66, 26, 81, 70, 85, 27, 58, 77, 0, -43, 73, 85, 83, 8, 27, 98],
[22, 0, 2, 56, 57, 67, 0, 38, 11, 47, 13, 0, 12, 86, 0, 13, 88, -99, -79, 11, 43, 51, 17, 80, 53, 94, 29, -85, 19, 0, 38, -53, 0, 52, 0, -27, -89, 47, 18, 78, 9, 34, 25, 27, 47, 50, 12, 66, 3, 12, 0, 86, 70, 71, 70, 8, 8, 84, -38, 0, 95, 8, 24, 0, 89, 35, 92, 5, 79, 29, 6, 49, 0, 57, 33, 15, 94, -91, -48, 21],
[1, 0, 92, 74, 51, 97, 54, 49, 44, -83, 67, 24, 40, 60, 67, 76, 81, 58, 66, 41, 0, 38, 0, 32, 99, 70, 0, 36, 74, 87, -46, 73, 54, 16, 19, 13, 29, 29, 45, 98, -42, 79, 24, 0, 97, -92, -37, 77, 42, 15, 57, -99, -70, 34, 75, 94, 53, 64, 89, 49, 86, 89, 45, 48, 3, 75, 64, 65, 6, 90, 92, 65, 49, 72, 5, 23, 78, 0, 23, 88],
[49, 39, 0, 3, -37, -5, 93, 9, 27, 10, 41, 87, 8, 71, 76, 39, 7, 94, 0, 97, 44, 20, 90, 96, 24, 36, 72, 75, -27, 73, -52, 42, -64, 99, 44, 79, 92, 75, 95, 9, 0, -56, -27, 0, 76, 53, 87, -21, 6, 0, 4, 36, 49, 90, 98, 42, 80, 70, 65, 34, 19, 0, 68, -2, 32, -38, 7, 59, -19, 94, 79, 70, 44, 15, 94, 2, 77, 0, 44, 33],
[37, 77, 86, 47, 16, 96, 5, 39, 93, 16, 12, 0, 88, 59, 59, 23, 0, 76, 70, 23, 0, 38, 24, 60, 69, -19, 24, 34, 92, 78, 54, 42, 48, 51, 40, 0, 56, 95, 0, 25, 53, 79, 17, -100, 45, 73, 43, 59, 1, -47, 42, 63, 49, -7, 66, 0, 19, 0, -49, 13, 80, 45, 80, 77, 72, 45, 29, 19, 86, 93, 27, 99, 77, 0, 29, 79, 19, 26, 15, 0],
[84, 97, -48, 27, 69, 37, 20, 46, 72, 43, 96, 81, 0, 6, 71, 0, 23, -44, 0, 0, -99, 53, 32, 18, 84, 27, 20, 55, 0, 36, 46, 16, 0, 48, 62, -44, 15, 11, 29, 56, 93, 9, 0, 28, 48, 79, 74, 25, 39, 37, 45, 34, 0, 93, 23, 70, 67, 16, 83, -97, 57, 49, 20, 64, -89, 45, 93, 23, -59, 0, 64, 7, 3, 57, 51, 81, 23, 71, 47, 26],
[73, 43, 86, 75, 80, 0, 16, 0, 18, 89, 38, 77, 76, -71, 49, 63, -74, 2, 1, 34, 15, 0, 5, 4, 47, 25, 28, 18, 54, 16, 70, 54, 14, 75, 91, 17, 76, 52, 59, 18, -56, 47, 21, 58, 85, 65, 61, 0, 74, -100, 100, 74, 38, -85, 0, 71, 68, 0, 14, 97, 45, 62, 0, 16, 55, 51, 42, -38, -19, 40, 43, 48, 0, 15, 69, 15, 6, 37, 76, 83],
