4
20
10
[[10, 35, 21, -51, 56, 99, 19, -90, 69, 55, 63, 72, -96, -51, -62, 49, 42, -44, 74, 87],
[45, -28, 81, -92, 14, 73, 10, 76, 34, 2, 89, 21, 35, 94, 85, -62, 66, 94, 95, 96],
[66, 87, 13, 93, 88, -80, 47, 7, -80, 92, 82, 34, 40, 95, 30, -57, -42, 73, 92, 19],
[61, 56, 81, 91, 65, -94, 10, 95, 68, -15, -21, 95, 59, 9, 33, 30, -33, -98, 50, -50]]
[[26, 39, 0, -56, 35, 80, 77, 43, 92, 30, 43, -91, 34, 47, 74, 35, 80, 98, 81, 59],
[38, 74, 94, 0, 70, 20, 0, 29, 76, 7, 26, 94, 39, 81, 53, 92, 20, 19, 17, 0],
[82, 15, 89, 54, 96, 24, 20, 0, -42, 85, 41, -18, -74, 0, 19, 39, 24, 0, 39, 0],
[67, 78, 46, 46, 2, -49, 95, 94, 99, 0, 25, 18, 62, 83, 79, 92, 62, 0, 88, 35],
[37, 74, 31, 16, -36, 97, 73, 0, 35, 35, 33, 59, 93, 30, 33, 13, 1, 30, 79, 40],
[75, 48, 96, 83, 34, 83, 9, 57, 5, 14, 49, 70, 99, 76, 33, 52, -56, 55, 99, 91],
[73, 94, 53, 53, 89, 38, 92, 56, 10, 18, 1, 17, 80, 98, 0, 30, -81, 96, 78, 20],
[41, -84, 39, 17, 22, 20, 60, 21, 93, 0, 40, 58, 72, 26, 25, 17, 86, 1, 0, 73],
[-7, 27, 0, 63, 70, 53, 94, 84, 71, 78, 62, 37, 9, 46, 16, 0, 23, 0, 49, 61],
[30, 14, 59, 0, 11, 75, 3, 11, 82, 0, 27, 13, 7, 56, 84, 99, 43, 59, 83, 0]]
[208, 138, 332, 401, 680, 412, 643, 284, 176, 544]
