4
40
20
[[66, 64, 47, 22, 71, 62, 24, 2, 10, 98, 51, 72, 77, 25, 82, 48, 85, 93, 59, 0, 47, 98, 39, -7, 3, -9, 60, 33, 12, 8, -21, 40, 69, 97, 48, -44, -41, 67, -46, 48],
[52, 12, 3, 48, 3, 9, -87, 48, -18, 10, 41, 26, 21, -2, 54, 34, 87, 17, -9, 5, -79, 78, 64, 17, 70, 78, 95, 11, 98, 92, 57, 57, 73, 34, 40, 60, 54, 97, 63, 65],
[41, 44, 46, 51, 65, 95, 69, 66, 26, -94, 38, 27, -97, 10, 38, 100, 17, 15, 99, 8, 9, 86, 55, 20, -50, 47, -9, 81, -2, -39, 66, 17, -95, 48, 99, 68, 59, 87, 4, 96],
[32, 43, 17, 19, 15, -48, -58, 66, 2, 52, 70, 9, 73, -57, 2, 31, 81, 59, -3, 13, 60, 95, 36, 51, 74, 40, 22, 73, -55, 72, 54, 82, 77, 32, 20, 88, -89, -17, 41, 87]]
[[64, 43, 25, 46, 55, 33, -30, 66, 9, 19, 88, 8, 50, 29, -11, 94, 17, 94, 6, 20, 14, 60, 2, 79, 0, 98, 46, 6, 79, 51, 19, 80, 10, 0, 50, 5, 80, 0, 39, -78],
[34, 79, 68, -64, 86, 41, 86, 53, 43, 22, 89, 62, 46, 7, 6, 31, 92, -31, 17, -53, -28, 76, 21, 15, 95, 56, 63, 0, 9, 58, 4, 88, 19, 11, 14, 0, 17, 12, 48, 19],
[14, 51, 60, 47, 66, -76, 31, 0, 0, 9, 26, 39, 39, 62, 76, 49, 90, 35, 58, 7, -39, 9, 41, 100, 89, -29, 0, 11, 69, 26, 15, 0, 52, -92, 49, 80, 71, 27, 29, 19],
[0, -65, 22, 100, 35, 12, 53, 81, -61, 90, 55, 44, 10, 5, 37, 66, 30, -58, 67, 37, -20, 34, 79, 0, 19, -75, -43, 51, 4, 89, 57, 0, -91, 8, 92, 94, 75, 76, -95, 23],
[26, 81, 63, 67, 52, 8, -35, 0, 0, -79, 99, 62, 70, 3, 41, 100, 31, 52, 0, -87, 75, 95, 88, -5, -82, -76, 1, 0, 28, 84, 67, 88, 9, 0, 60, 99, 73, 54, 3, 68],
[87, -33, 1, 23, 76, -43, 31, 9, 63, 99, 99, 65, 26, 75, 99, 11, 73, 59, 65, 2, 88, 83, 0, -10, 67, 57, 88, 23, 55, 34, 53, -69, 80, -4, 75, 55, 0, 14, 84, 0],
[84, 97, 66, 65, 79, 0, 100, 66, 8, 41, -3, 0, 52, 46, 28, 82, 0, 66, 66, -42, 72, 69, 43, 59, -1, 54, 70, 56, 4, 96, 13, 51, 94, 0, 59, 80, 94, 17, 6, 42],
