3
60
30
[[41, 94, 7, 40, 29, -27, 42, 43, 87, -11, 12, 81, 31, 36, 9, -94, 62, 28, 51, 4, -43, 23, -44, 75, 48, 57, 14, 2, 47, 76, 28, -92, -18, 61, 3, 14, 43, 60, -97, 43, 100, -89, 37, 61, -47, 41, -82, 73, 86, 35, -2, 49, 88, 42, -56, -59, 85, 58, 68, 6],
[55, 3, 98, 76, -92, 71, 61, 49, 30, -62, 76, 18, 33, 83, 95, -78, 37, 23, 1, -84, 9, -84, 8, 17, 57, 12, 36, 93, 5, 71, 64, -51, 18, 35, 71, 29, 39, 49, 11, 86, 23, -100, 27, -73, 68, -67, 91, -67, 55, 28, 20, 4, 2, 7, 20, -19, 90, -99, 75, 50],
[28, -25, 66, 27, 78, 45, -89, 58, 3, 27, 58, 68, 92, 65, 100, 8, 99, -55, 93, 85, 28, 68, 80, 54, -10, -93, 91, 96, -55, 48, 75, 72, 41, 38, 91, 3, 53, 59, 97, 17, -6, 35, -100, 68, 91, 90, 73, 40, 79, 47, 0, 89, 21, 87, 60, 5, 28, 38, 71, 75]]
[[79, 72, -27, 93, 55, 26, 95, 100, 90, 0, 31, -51, 81, -62, 38, 77, 12, 0, 18, 80, -20, 55, -13, 44, 22, 1, 64, -75, 90, 80, 73, 0, 0, 24, 97, 17, 50, 11, -97, 53, 86, 80, 51, 95, 84, 11, 26, 75, 32, 74, 39, 4, 87, 0, 90, 0, 36, 19, 0, 70],
[46, 62, 4, 40, 31, 76, -2, 0, 3, -20, 0, 70, 40, -76, 21, -73, 84, 18, 30, 32, 99, 40, 66, 90, 41, 40, 87, -15, 15, 0, 35, 0, 0, 0, -16, 46, 0, 77, 50, 22, 5, 14, 2, -97, 92, 0, 19, 55, -38, 15, 73, 5, 0, 0, 94, 5, 18, 37, 42, -22],
[-64, 18, 58, 36, 7, -26, 79, 86, 87, 90, 46, 100, 60, 17, 56, 65, 2, 74, 26, -82, 16, 15, 67, 91, 41, 37, 3, 61, 14, 23, 40, 62, 68, 1, 45, 0, 60, 0, 55, 41, 33, 26, 68, 5, 91, 0, -88, 44, 48, 67, 86, 28, -14, 17, 42, 67, 29, 12, 16, 3],
[20, 44, -10, 55, 10, 60, 65, 56, 82, 94, 49, 6, 92, -89, 6, 63, 2, -69, 49, 66, 23, 27, 91, 40, 64, 49, 0, 0, 9, -43, 37, 76, 89, 5, 0, 54, -67, 0, 60, 16, 19, 22, 88, 94, 25, -96, 24, 46, 41, 75, 53, 99, 76, -15, 46, -16, 55, -55, 76, 42],
[47, 65, 28, 27, 39, 14, 71, 56, 57, 24, 75, 12, 33, 55, 96, 13, 37, 29, 42, 26, 27, 60, 11, 0, 68, -1, 80, 37, 19, 14, 86, 3, 5, 55, 22, -6, -64, 60, 45, 9, 0, 8, 59, 73, 0, 0, 31, -53, 5, 4, 28, 7, 68, -27, -34, -56, 16, 20, 93, 18],
[31, 26, 76, 39, 28, 78, -71, 0, 36, 69, -6, 0, 10, 63, 62, 51, 36, 56, 15, 86, 81, 0, 58, 0, -28, 41, 50, 56, 85, 32, 98, 87, 21, 30, 84, 8, 96, 83, 46, 76, 0, 16, 28, 34, 42, 22, 97, 0, 45, 97, 12, 18, 0, 14, -69, 53, 60, 7, 49, 32],
[74, 46, 77, 36, 97, 96, -88, 0, 62, 35, 11, 22, 57, 44, -39, 88, 50, 32, 0, 93, 68, 79, 98, 77, 53, -42, 13, 67, 3, 26, -45, -5, 50, 74, 11, 7, 55, 41, 77, 0, 29, 0, 74, 81, 13, 35, 90, 39, 32, 51, -52, 70, 38, 41, 76, 0, 52, 12, 19, 67],
[49, 93, 84, 25, 0, 0, 19, 35, 24, 13, 50, 81, 40, 55, 45, 92, -48, 98, 79, 77, -6, 77, 0, 11, -12, 14, 33, -67, 40, 30, 5, 57, -20, 5, 75, 3, 80, 54, 64, 94, 48, -95, 8, 55, 99, 12, -89, 11, 66, 0, 0, 1, 17, 20, 72, 36, 37, 71, 63, 81],
[79, -64, 13, -10, -30, -77, 0, -57, 86, 98, 48, 22, 16, 25, 71, -7, 84, 32, 8, 55, 0, -40, 18, 80, 52, 42, -10, 31, 90, 99, 93, -41, 87, 20, 62, 5, 64, 11, 32, 25, 34, 92, 40, 98, 45, 96, 1, 24, 10, 39, 99, 46, 9, 43, 46, 23, 33, 0, -29, 1],
[98, 17, 51, 86, 84, 32, 68, 44, 33, 15, 53, 58, 52, 56, 62, 67, 53, 57, -77, 63, -34, 89, 71, 10, -82, 83, 62, 55, 0, -90, -38, 68, 20, 79, 74, 85, 88, 70, 49, -69, 20, 34, 18, 45, 76, 32, 23, 59, 49, 63, 58, 4, 25, 68, 74, 25, 55, 84, 33, 4],
[35, 6, 4, 83, 10, -4, 8, 82, 9, 54, -21, 63, 31, 71, 39, 43, 24, 7, 95, 67, -7, 62, -95, 82, 0, 36, 77, 85, 0, 0, 0, 73, 64, 0, 87, 39, 0, 28, 63, 44, 23, 68, -38, 40, 42, 70, 35, 42, -54, -79, 92, 18, -58, 85, -35, 29, 76, 93, 61, 24],
[93, 88, 100, 29, -85, -5, 24, -59, 85, 34, 0, 23, 71, 0, 31, 50, 100, 92, 24, 81, 96, 58, 96, 92, 50, 83, 88, 6, 28, 1, 68, 91, 93, 55, 0, 35, 70, 25, 26, -48, 56, 45, 16, -56, 29, 91, 34, 77, -68, 55, 33, 16, -81, 62, 46, 0, -100, 51, 58, 84],
[50, 67, 80, 83, 0, -63, 35, 76, 46, 0, 91, 11, 62, 48, -90, 85, 80, 97, 17, 90, 89, 37, 27, 26, 9, 60, 2, 96, 23, 64, 43, 92, 82, 69, 65, 97, 51, 3, 96, 40, -32, 4, 70, 33, 42, 26, 44, 0, -75, -25, 69, 20, 86, 25, 49, 3, 22, -44, 72, 24],
[20, 82, 6, 89, -37, 0, 98, 1, 84, 46, 79, 85, 51, 91, 96, 0, 93, 73, 96, 62, 88, 95, 23, 68, -92, 52, 72, 26, 50, 62, 62, 55, 9, 28, -95, 88, 15, 61, 9, 43, 0, 94, 93, 83, 42, 25, 0, 0, -33, 9, 93, 0, -19, 95, 83, 33, 84, 8, -33, 98],
[62, -3, 15, -14, 74, 77, 7, 49, -28, 89, 77, 12, 88, 0, 0, 14, 1, 82, 61, 7, 78, 42, 47, 33, 55, -62, 34, 0, 46, 11, 86, 76, 64, 47, 12, 68, 21, 100, 93, 9, 2, 0, 46, 41, 94, -22, 93, 32, 4, 4, 94, 32, 67, 53, 72, 51, 2, 85, 13, 16],
[94, 24, 94, 38, 85, -31, 35, 98, 0, 40, 74, 44, 55, 23, 52, 73, 31, 8, 28, 3, -27, -28, -61, 2, 68, 38, 32, 17, 9, 53, 77, 44, -40, 73, 39, 93, 0, 65, 0, 59, 0, 26, 12, 91, 84, 1, 30, 100, 5, -85, 81, -8, 97, -63, 21, 20, 33, 97, 12, 38],
[39, 0, 99, 0, 3, 63, 6, 51, 64, 99, 75, 44, 0, 89, -67, 95, 96, 9, 0, 8, 97, 0, 60, 62, 19, 90, 22, 0, 79, 61, 45, 1, 64, 40, 81, 71, 84, 100, 27, 2, 86, 42, 46, 8, 12, 92, 37, 100, 64, 22, 93, 33, 60, 17, 100, 0, 86, 81, 89, 52],
