4
70
35
[[39, -96, 88, -38, 57, 42, 38, 42, -55, 0, 21, 52, 58, 87, 5, 8, 57, 61, 13, 6, 86, 48, 78, -83, 3, 53, 84, 91, 28, 45, 42, 78, -33, 43, -38, 50, 99, -27, 89, -100, -92, 17, -41, 33, -15, 21, 32, -74, 38, 81, 19, 50, 29, 96, 14, -90, 51, 14, 35, 97, 26, 50, 16, 59, 46, 57, 71, 85, 31, 19],
[76, 68, 58, -64, -70, 14, 51, 15, 40, 23, -86, -48, -13, 87, 16, 64, -65, 19, -86, 86, 90, 2, 65, 9, 92, 93, 13, 92, 82, 18, -17, -9, 13, 11, 68, -27, 98, 99, 93, 69, -59, 91, 5, -45, -40, 86, 56, 62, 88, 99, 70, 12, 47, 31, 20, -75, 60, 17, 99, 53, 47, 2, 15, 73, 36, 59, 43, 75, -17, 31],
[4, 66, 73, -70, 55, -70, 22, 4, 97, 42, 49, 40, -28, 83, 19, 59, 71, 89, 7, 15, 3, 65, 79, 65, 48, 9, -94, 90, 63, 35, -14, -95, 19, -100, 14, 91, 62, 44, 25, 17, 15, 71, 75, 1, 32, 18, 30, 76, 18, 77, 93, 51, 22, -5, 3, 21, 38, -59, 51, 50, -21, 1, 93, 60, 54, 44, 3, -99, 91, -26],
[-91, -87, 88, 61, 99, 22, 80, 88, 1, 85, 84, 2, -76, 12, 0, -92, 83, 58, 77, 9, 30, 53, 55, 83, 88, 12, 97, 57, 18, 35, 57, 28, 65, -91, 5, 17, 50, 46, 9, 63, -4, 68, -11, 13, 96, 25, 92, 92, 40, 100, 20, 81, 86, 77, -45, 93, 14, 45, 86, 11, -94, 33, -9, 55, 27, 76, 70, 18, 84, -49]]
[[67, 10, 96, 49, -94, 30, 99, 2, -29, 77, 93, -3, 45, 66, 85, 0, 51, 32, -36, 51, 2, 4, -15, 4, 72, 71, 0, 71, 0, 16, 31, 76, 99, 15, 30, 26, 54, 68, 29, 57, 47, 81, 0, 23, 57, 3, 18, 24, 78, 76, -21, 33, 9, 27, 87, 23, 0, 51, 42, 22, 51, -69, 26, 0, 88, 73, 95, 18, 11, 86],
[73, 0, 0, 43, 90, 57, 0, 0, -80, 5, 55, 34, 100, 38, 14, 62, 51, 30, 17, 14, 5, -58, 16, 69, 100, 83, 1, 0, 100, 0, 51, 100, 0, 51, 0, 73, 38, 86, 91, 4, -17, 42, 45, 39, 40, 45, 72, 79, 7, 22, 0, 95, 76, 31, 0, 59, 76, 94, 0, 38, 64, 80, -74, 72, 10, 28, 64, 93, 90, 39],
[9, 8, 22, -99, 39, 12, 22, 0, 54, 69, 26, 18, 41, -54, 78, 51, 95, 72, 53, 81, -89, 12, 45, 81, 6, 61, 45, 21, 88, 15, 53, 30, 96, -75, 75, -52, 29, 19, 84, 71, 48, 21, 10, 76, 9, 63, 56, 8, 93, 100, 39, 53, 9, 41, 70, 0, 18, 2, -48, 85, 51, 12, 0, 3, 0, 96, 81, 90, 15, 37],
[28, 10, -28, 10, 5, 66, 3, 66, 0, 68, 51, 83, 26, 59, 31, 27, 23, 38, 55, 41, 95, 3, 95, 14, -88, 40, 45, 95, 95, 12, 49, 54, 21, 2, 81, 12, 35, 0, 29, 37, 70, 0, 33, 99, 34, 81, 19, 84, 100, -38, -21, 44, 19, 5, 8, 80, 31, 21, 61, 0, 95, 0, 41, 100, 2, 28, 100, -92, 99, 23],
[30, 50, 96, 94, 8, 0, 3, 21, 55, 0, 57, 0, 22, 0, -71, 100, 85, -74, 0, 76, 65, 81, 31, 74, 18, 75, 15, 29, 35, 52, 79, 0, 36, 40, 12, -63, 72, 80, 91, 70, 91, 97, 78, 91, 0, 40, 9, 0, 45, 73, 16, 91, 83, 13, 58, -66, 26, 91, 88, 60, 79, 18, 40, 15, 90, 68, -30, 58, 21, 15],
[50, -2, 96, 63, 81, 42, 0, 82, 94, 36, 83, -12, 61, 6, 17, 0, 91, 64, 45, 10, -78, 47, 2, -55, 99, 89, 24, 70, 51, 0, 32, 1, 23, 54, 0, 0, 0, 21, 12, 98, 0, 44, 70, 55, 8, 21, 96, 65, 68, 18, 35, 2, 83, 70, 0, 37, 0, 9, 12, 42, 30, 12, 33, -15, 35, 62, 43, 22, 45, -34],
[100, 36, 58, 58, 35, 66, 36, 0, 0, 1, 0, 54, 30, 70, 41, 0, 7, 77, -24, 0, 35, -90, 40, 36, 71, 40, 0, 52, 5, 20, -7, 41, -75, 34, -46, 0, 0, -56, 0, 0, 0, 52, 81, 2, 0, 52, 26, 96, 57, 16, 97, 45, 44, 41, 6, 75, 100, 75, 12, 52, 32, -99, 60, 3, 0, 19, 0, 61, 13, -46],
[60, 35, 38, 56, 78, 40, -16, 10, 2, -56, 0, 64, 73, 85, 28, 38, 99, 23, 13, 36, 67, 40, 73, 84, 0, 90, 100, 22, 54, 14, 73, 76, 51, 82, 64, 67, 37, 3, 0, 84, 42, 85, -34, 23, 19, 9, 41, 34, -88, 83, 47, 10, -12, 12, 93, 95, 63, 35, 45, 26, 26, 20, 96, 67, -64, 51, 2, 94, 25, -11],
[-16, 64, 87, 8, 19, 70, 90, 48, 3, 80, 5, 53, 57, 90, 33, -37, 0, 27, 46, 88, 39, 59, 48, 39, 97, 70, 99, 100, 90, 53, 76, 15, 18, 73, 63, 53, -83, 0, 65, -69, 3, 26, 24, 51, 48, 39, 68, 15, 16, 33, 18, 32, 0, -58, 0, 49, 30, 68, 2, 13, 77, 45, 0, 13, 0, 73, 30, -92, 97, 66],
[77, 31, 0, -19, 63, 77, 35, 36, 70, 92, 69, 13, 69, 45, 60, 0, 42, 50, 7, 53, 21, 71, 70, 32, 94, 40, 96, -12, 72, -63, 69, 6, -65, 82, 13, 36, 70, -71, 30, 87, 88, 99, 30, 76, -4, 0, 65, 44, 97, 57, 12, 74, 60, 75, 9, 85, 23, 0, 5, 18, 43, 0, 80, 54, 53, 22, -12, 100, 78, 42],
