3
30
15
[[-29, -28, 29, 96, 40, -13, -79, 47, 45, 96, 83, 92, 17, 19, -43, 81, 8, 42, 80, 56, 33, 16, 8, 69, 82, 10, 42, 87, 60, 52],
[28, 45, 86, -26, 24, 85, 75, 12, -35, -65, 47, 10, -51, -52, 2, -75, 32, 68, 57, 83, -27, 38, 69, 31, 33, 80, -87, -31, 86, 72],
[-83, -81, 67, -33, 30, 4, 18, 52, -6, -81, 50, -93, 89, 27, 95, -37, 96, -39, 71, 86, 80, -96, -67, 84, 40, 55, -98, 54, -60, -34]]
[[21, 54, 87, 63, 0, 77, 0, 87, 0, 54, 3, 14, 71, 97, -32, -34, 39, 9, -14, 96, 97, 0, 73, 26, 38, 0, 0, 15, 6, 0],
[10, 0, 15, 85, 15, 62, -74, 80, 69, 96, 48, 33, 68, 74, -72, 15, 97, 55, 0, 0, 66, 33, 27, 85, -19, 29, 48, 33, 36, -97],
[-68, 21, 93, 45, -39, 70, 17, 15, 82, 58, 50, 82, 68, 62, 65, 75, 66, 88, 46, 63, -84, 96, 30, 0, -89, 66, 82, -75, -33, 70],
[40, -51, -96, 64, 71, 58, 59, 19, 64, 100, 93, 78, 71, 60, 55, 9, 4, 99, -5, 59, 88, 0, 46, 71, 33, 35, 90, 6, 50, 43],
[37, 0, 41, 38, 69, 8, 86, 86, 93, 67, 54, -47, 80, 26, 51, 35, 5, 36, 22, 95, 72, -77, 26, -11, 0, 56, 20, 96, 37, 90],
[-43, -100, 50, 8, 9, -39, 5, 38, 95, 49, 83, 81, 87, 77, 34, 47, 43, 54, 84, 65, 65, 72, 11, -1, -64, 67, 0, 47, 26, 36],
[78, 0, 0, 61, 14, 32, 36, 4, -36, 0, 0, 20, 12, 73, 33, 77, 68, 48, 58, 67, 0, 81, 65, 99, 62, -76, 24, 96, 1, 51],
[0, 28, 50, 85, 29, 63, 82, 10, 1, -95, 15, 38, 19, 16, 0, 0, 71, 49, 64, 69, 94, 97, 44, 99, 25, 62, 60, 61, 14, 29],
[43, 68, 45, 33, 34, 37, 77, 75, 91, 80, 90, -52, 70, 80, 74, -54, 0, -86, 49, 18, 14, 28, 75, 0, 0, 11, 9, 38, 0, 4],
[83, 66, 83, 97, 66, 77, 38, 81, 34, 85, 86, 1, 94, 13, 42, -69, 37, 17, 0, 13, 0, 59, 27, 82, -40, 0, 45, 49, 69, 33],
[73, 56, -29, 100, 12, 1, 21, 19, 55, 56, 0, 0, 0, 83, 99, 10, 57, 4, -81, -25, 0, -37, 85, 51, -78, 53, 69, -9, 27, 66],
[17, -20, 66, 78, 92, 98, 17, 83, 71, 2, 41, 8, 70, 75, 57, 70, 69, 47, 35, 21, 77, 0, 93, 6, 9, 74, 34, 56, 22, 57],
[-77, 0, 93, 23, 97, 48, 23, 47, 0, -49, 12, 60, 79, 0, 0, 33, 18, 65, 86, 33, 63, 45, -93, 32, 14, 76, 33, 11, 46, 4],
[36, 68, 0, 8, 25, 44, 1, 97, -44, 80, 74, 35, -59, 97, 35, 46, 36, 52, 51, 42, 100, 63, 75, 8, 87, 100, 42, 65, 80, 69],
[15, 97, 51, 31, -17, -91, 69, -57, 17, 15, -27, 45, -62, 88, 96, -39, -1, 91, 1, 60, 28, 54, 79, 25, 72, 100, 13, 54, 71, 51]]
[170, 171, 423, 171, 818, 696, 584, 419, 848, 173, 692, 652, 530, 280, 646]
