5
30
15
[[-68, 59, -53, 99, -64, -40, -54, 40, -54, 72, 90, 45, 58, 4, 58, 1, -91, 78, 67, 44, 74, 95, 57, 13, 3, -29, -91, 63, 47, 72],
[32, 95, 35, 99, 49, 5, 47, -57, 35, 7, 42, 30, 97, -81, 60, -52, -36, 33, -84, 1, 74, 88, 6, 24, 88, 80, 11, 81, 2, 52],
[92, 54, 44, -45, 19, 25, -36, 13, 44, 13, 71, -40, -98, 90, 41, 68, 42, 89, -91, 46, 2, 21, 85, 39, 74, 59, 45, 25, 61, 52],
[57, 34, -60, 84, 68, 79, 1, -63, -66, 13, 28, 52, 91, 20, 93, 53, 92, -53, 11, 83, 61, 50, 62, -53, -36, 4, -68, 67, 34, -26],
[60, 77, 16, 85, 56, 7, 29, 79, -55, 87, 87, -98, 48, 42, -45, 9, 45, -33, 10, 89, 19, -18, 53, 39, -13, 7, 16, 93, 79, 46]]
[[49, 50, -42, 43, 31, 83, 0, 1, 6, 24, -48, 100, 82, 87, 0, 0, 72, 2, 0, 6, 10, 25, 3, -50, 8, 0, 48, 74, 36, 79],
[66, 76, 0, -48, 0, 81, 99, 72, 30, 30, 36, 94, -16, 76, 66, 63, 13, 18, 46, 41, 48, 88, 10, 69, 34, 20, 36, 0, 21, 46],
[-6, 91, -5, -7, 33, 4, 55, 27, 50, 4, 95, 52, 36, 51, 68, 86, 23, 68, 0, 62, 17, 61, 51, 24, 0, -82, 0, 13, 37, 78],
[55, 49, 88, 17, 88, -83, 17, 0, -87, 58, 79, 55, 44, 40, 11, 0, 4, 66, 12, 22, 10, -72, 55, 41, 59, -82, 83, 51, 22, 0],
[-73, 41, 7, -18, 0, 5, 69, 0, 96, 20, 30, 39, 74, 27, 2, 42, 0, 69, 91, 62, 83, 56, 25, 1, 20, 19, 100, 94, 71, 0],
[17, 36, 73, -9, 5, 60, 32, 0, 56, 75, 60, 74, 0, 71, -8, 25, 36, 90, 77, 76, 25, 21, 67, 1, 9, 14, 1, 37, 0, -93],
[50, 61, 89, 56, 12, 34, 11, 22, 7, 17, 0, 31, 62, 16, 90, 1, 72, 44, 37, 13, -95, 36, 55, 63, 98, 49, 0, 79, 8, 6],
[29, 41, -67, 57, 79, 73, 13, -75, 100, 99, 73, 9, 0, 100, 94, -90, 34, 92, 31, 90, -46, 75, 72, 64, 83, 38, 25, 88, 12, 69],
[80, 26, 47, 7, 49, -23, -18, 0, 66, 18, 32, 27, 41, 0, 52, -34, 93, 12, 0, 59, 29, 25, 60, 19, 11, 56, 31, 84, 42, 71],
[72, -69, 51, 82, 3, 2, 83, 45, 0, 20, 39, 52, 62, 27, -42, 42, 68, 65, 98, -87, 11, 72, 54, -62, 65, 91, -67, 73, 77, 98],
[40, 63, 33, 85, 8, 52, 26, 32, 85, 99, 90, -23, 74, 7, 71, 68, 0, -70, 41, 81, 33, 33, 0, 79, 96, 43, 8, 96, 63, 58],
[29, 0, -62, 0, 35, 65, 0, 98, 75, -89, 53, -83, 2, 27, 10, 67, 58, -5, 19, 88, 70, 23, 89, 36, 30, 17, 55, 78, 59, -47],
[21, 51, 33, 0, 67, -95, 53, 21, 49, 5, 4, 60, 55, 15, 0, 69, 34, 19, 20, 3, 19, -28, 60, -25, -51, 5, 36, 87, 81, 10],
[78, 99, 95, 87, 86, 65, 26, 0, 27, 54, 27, 3, 84, 57, 14, 58, 44, 78, 0, 61, 75, 52, 39, 59, 4, 45, 79, -19, 87, 98],
[63, -37, -59, 17, 2, 0, 48, 85, 43, 78, 96, 26, 25, -85, 0, 13, 63, 71, 81, 0, 98, 68, 0, 16, 13, -81, 79, 51, 91, 25]]
[217, 151, 620, 213, 812, 296, 884, 154, 436, 416, 979, 580, 642, 841, 866]
