3
100
50
[[20, 29, 31, 84, -67, 28, 71, -4, 65, 66, 85, 53, 2, -67, 91, 66, 41, -46, 9, 58, 65, -57, 82, 91, 43, 46, 78, -68, -13, 11, 36, 89, 71, 48, -21, 23, 92, 81, 6, 18, 27, 78, 64, 85, 76, -72, 73, 88, 60, 24, 42, 85, 13, 6, 36, 70, 90, 68, 57, 3, 49, 44, 49, 65, 68, -52, 36, 44, 98, 70, 75, 97, 87, 17, 17, 77, 53, 88, 53, 11, 41, 31, 92, 27, -76, -77, -64, 64, 85, -33, 1, 69, 65, 57, 8, 39, 27, 27, 46, 9],
[51, 71, -47, 11, 14, 40, 22, 71, -35, 5, 96, 23, 16, 43, 5, 33, 85, 45, 37, 76, 34, 68, 25, 45, -35, 64, 96, -16, 39, 74, 80, 1, 10, 2, 2, 100, 95, 94, 5, 10, 90, 33, -39, 98, 46, 45, 79, 91, -8, -63, -29, 32, 4, 86, 65, -19, 70, 41, 33, 31, 10, 4, -78, -22, 89, 11, 52, 26, 70, 67, 8, 90, 63, 8, -31, 75, 16, 69, 75, 55, 62, 24, 9, 71, 63, 14, 86, 48, 35, 44, 98, 84, 99, 53, 99, 37, 75, 74, -89, 63],
[82, 44, 82, -85, 50, 20, 79, 61, 57, 50, 22, -85, -53, -20, 34, 33, 21, 84, 70, -81, 59, 67, 44, 14, 42, 56, 52, 62, -39, 59, -14, -88, 69, -91, 95, 59, 69, 91, 54, 14, -31, 61, 42, 20, 65, 100, 70, 59, 7, 78, 98, 55, 63, 80, 50, -87, 64, 40, 99, 9, 38, 14, 21, 48, 42, 30, 62, -94, 29, -58, 80, 98, 31, 50, 98, 93, 69, 45, -20, -82, 17, 63, 33, 5, 55, 42, 3, 79, 77, 64, 88, 11, 64, 47, 48, 67, 14, 46, 99, 9]]
[[3, 13, 9, 65, 6, -44, 0, 47, 81, 15, 43, 70, 35, 31, 42, 78, 83, 1, 36, 46, 41, 24, 90, 20, 61, 6, -18, 79, 0, 0, -95, 90, 44, 10, 54, 79, 12, 0, 36, 34, -5, -35, 9, 13, 47, 97, 35, 46, 0, 18, 40, 71, 0, 82, 13, 0, 0, 22, -52, 38, 55, 40, -22, 58, 0, 4, 84, 58, 92, 41, 11, 74, 89, 0, 96, 37, 25, 83, 93, 100, 75, 53, -30, 63, 65, 35, 1, 0, 28, 20, 95, 13, 12, -91, 97, 76, 45, 98, 34, 12],
[2, 63, -28, 30, 81, -35, 19, 80, 3, 20, 31, 17, 63, 28, 77, 71, 17, 80, 94, -40, 15, 43, 19, 57, 79, 93, -60, -98, -26, 37, 86, -72, -62, -9, 18, 7, 78, 66, 73, 17, 98, -41, 19, 41, 93, 45, 84, 80, 82, 56, 23, 32, 12, 96, 20, 0, 18, 94, 40, 96, 48, 78, 57, 4, 33, 35, 98, 63, 9, 93, 79, -75, 27, 0, 67, 47, 21, 0, 46, 28, 55, 24, 92, 86, 19, 13, 0, 92, 0, 0, 44, 38, -97, 10, 4, 70, 15, 0, 75, 23],
[9, 0, 3, 94, 24, 0, 11, 30, 64, 33, 58, 60, 15, 47, 48, 71, 0, 80, 37, 64, 70, 41, 98, 98, 58, 79, 88, 0, 16, 64, 77, 0, 48, 5, 57, 9, 0, 79, -88, 5, -56, 65, 30, 63, 85, 74, 40, 60, 98, 96, 40, 33, 8, 0, 20, 71, 3, 91, 52, 41, 71, 0, 19, 20, 49, 0, 44, 2, 75, 88, 28, -57, 34, 21, 25, 10, 68, 84, 99, 58, 90, 39, 18, 13, 1, 79, 7, 27, 69, 64, 18, 58, 54, 24, 83, 28, 57, 5, 6, 0],
[-83, 34, 67, 64, 7, 28, 1, 10, 26, 6, -86, 79, 100, 45, -99, -90, 0, 45, 20, -95, 11, 82, 34, 45, 91, 94, 92, 78, 26, 6, 63, 0, 81, 86, 90, 29, 2, 26, 95, 80, 82, 76, 48, -43, -72, 0, 0, 81, 100, 2, 84, 77, 0, 78, 61, 0, 52, 50, 49, 14, 28, 7, 89, 15, 54, 0, 55, 13, 76, 81, 97, 66, 93, 14, 7, 39, -33, -91, 98, 38, 86, 96, 52, -14, 32, 81, 8, 93, 5, -76, 0, 64, 0, 0, 25, 71, 73, 42, 33, 75],
[2, 35, 1, 28, 42, 99, 43, 30, 56, -20, 73, 63, -22, 42, 60, 30, 54, 44, 7, 47, 4, 14, 88, 3, 47, 33, 0, 95, 100, 70, 40, 90, -96, 45, 60, 0, -93, 0, 22, 36, 67, 11, 11, 71, -42, 86, 30, 79, 0, 83, 71, 33, 46, 5, 61, 30, 36, -64, 19, 56, 24, 10, 56, 31, 62, 0, 32, 80, 0, 19, 93, 91, 4, 31, 11, 6, 74, 93, 82, 18, 0, 79, 71, 0, 51, 78, 50, 48, 92, 66, 92, 71, 44, 28, 27, -16, 20, -78, 79, 23],
[100, 11, 46, 62, 18, 89, 54, 38, 14, 25, 60, 42, 92, 47, 9, 86, -28, 77, 0, 38, 0, 21, -42, 90, 73, -29, 25, 66, 98, 53, 82, 19, 69, 64, 9, 0, 24, 4, 36, 17, 51, 0, -54, 34, 0, 0, 69, 75, 25, 17, 85, 39, 92, 17, 26, 3, -40, 54, 38, -76, 13, 3, 99, 32, 70, 17, 29, 47, 0, 64, 2, -10, -33, 59, 63, 73, 73, -64, 7, 0, 30, 33, 37, 2, 81, 48, 81, 59, 23, 44, 47, -58, 76, 18, 57, 15, 13, 34, 9, 34],
[0, 58, 35, 0, 58, 23, 47, 71, 2, 44, 77, 46, 87, 96, 1, 70, 45, 47, 85, 17, 62, 70, -36, 35, 60, 97, 52, 100, 35, 76, 27, 24, 95, 9, 33, 20, 64, 1, 29, 95, 14, 26, 34, 4, 20, 3, 24, 17, 0, 26, 29, 17, 14, -78, 34, 37, 71, 48, 62, 40, 92, 0, 39, 58, 61, 80, 82, 73, -57, 27, 12, 22, 55, 82, 11, 31, 46, 71, 92, 39, 81, 0, -38, 81, 92, 92, 70, 99, -69, 86, 59, 53, 85, -32, 94, 8, 77, 54, 74, 4],
