3
20
10
[[-21, 20, -45, 96, 51, 31, 20, 9, 68, 42, 5, -91, -12, 3, 44, 4, 98, 18, 72, 7],
[27, 82, 57, -87, 63, 64, 49, 52, 90, 54, 95, 58, -17, 45, 90, 79, 93, 64, 52, 75],
[33, 84, -88, 19, 90, 36, -68, -24, 70, 72, 75, 76, 10, 16, 17, -23, 30, 31, 97, 44]]
[[0, 20, 44, 54, 57, 57, 58, -80, 97, 74, 65, 58, 0, 97, 10, 33, 14, -16, 53, 0],
[67, 37, 86, 84, 41, 51, 29, 32, 85, 27, 28, 58, 68, 86, 53, 1, 0, 0, 82, 81],
[21, 24, 59, 27, -60, 29, 83, 92, 56, 10, 86, 76, -98, 0, 100, 52, 14, 97, -61, 37],
[91, 26, 59, 0, 14, 7, 37, 65, 2, 27, -29, 74, 59, 95, 22, 41, 0, 12, 95, 58],
[9, 73, 98, 85, 15, 0, 87, 73, 47, 66, 65, 86, 18, 19, 0, 76, -51, 3, 29, 59],
[74, 98, 12, 31, 13, 3, 93, 56, -16, 22, 50, 1, 28, 62, 80, 27, 98, 13, -6, 68],
[71, 32, 40, 44, 0, 95, 88, 96, 0, 0, 44, 32, 49, 94, 39, 4, -5, 78, 75, 19],
[32, 75, 67, 90, 85, 25, 78, 29, -13, 47, 94, 71, 31, 12, 69, 48, -95, 95, 91, 54],
[79, 9, 84, 0, 74, 36, 15, -96, 56, 0, 0, 44, 25, 83, 0, 73, -26, 33, 4, 26],
[85, 19, 0, 34, 33, 82, 93, -10, 31, 35, 61, -48, 57, 89, 27, 0, 83, 8, -82, 35]]
[677, 685, 329, 702, 197, 151, 226, 766, 466, 332]
