5
20
10
[[87, 81, 88, 48, 69, 72, -3, 25, 97, -21, 89, -75, 28, 72, 83, 6, 86, -85, 36, 78],
[23, 96, 80, 51, 19, 54, 10, 16, 25, -31, 52, 77, 64, -89, -44, -96, 39, 1, 20, 95],
[82, 48, -73, 31, 53, 60, 77, 43, 29, 41, -58, 66, -55, 0, 18, -94, -57, 93, 19, 23],
[24, -22, 19, 42, 75, -66, 29, -1, 67, -60, -6, 85, 2, 8, 0, 95, 13, 26, 94, 82],
[52, 86, -85, -45, -16, -34, 44, 16, 28, 68, 56, 54, 35, 3, 49, -3, 0, -19, 69, 98]]
[[67, 68, 85, 77, 26, -73, 47, 100, 0, 97, 46, 0, 45, 0, -38, 32, 99, 92, 46, 0],
[91, 22, 3, 46, 91, 71, 39, 0, 23, 10, 23, -46, 5, 40, 79, 58, 45, 97, 35, 91],
[48, 65, 97, 9, 73, 80, 86, 83, 0, 21, 22, 72, 11, 11, 56, -44, 49, 98, 35, 42],
[73, 12, 99, 78, 15, 88, 47, 4, 0, 49, 66, -96, 0, 2, 78, 90, 96, 40, -80, 1],
[-85, 92, -81, 12, 10, 5, 66, -12, -90, 87, 26, 69, 96, 9, 77, -63, 80, 100, 74, 0],
[72, 57, 45, 46, 81, 29, -13, 94, 73, -84, 8, 40, 83, 86, 50, 0, 22, 94, 99, 4],
[0, 82, 24, 19, -50, 0, 99, 78, 15, 78, -86, 18, 49, 46, -30, 11, 5, 6, 71, 49],
[68, -67, 79, 11, 49, 0, 76, 5, 100, 31, 36, 94, 87, 70, 84, 0, 19, 36, 82, 0],
[53, 2, -52, 10, 29, 3, 96, 92, 30, 5, 76, 21, 9, 47, 70, 81, 43, 27, 13, 63],
[65, 93, -70, 37, 33, 98, 43, 64, 38, 68, -67, 50, 0, 0, 29, 3, 50, 9, 75, 71]]
[235, 180, 844, 653, 219, 523, 397, 280, 353, 166]
