3
20
10
[[76, -50, 7, 92, 10, 88, 100, 22, 45, 3, 74, 0, 47, -72, 95, 70, 47, 39, 34, 19],
[39, 66, 83, -88, 18, 86, -60, -80, -15, 27, 14, -51, 18, -85, 19, 96, 42, 97, 50, 53],
[24, 60, 24, -49, 29, 90, 76, 5, -73, 46, 56, 4, -98, 22, 8, 20, 14, -3, 61, 49]]
[[-28, 66, 23, 2, 40, 50, 15, 86, 0, 63, 36, 40, -28, 6, 98, 86, -71, 73, 71, 28],
[84, 0, 98, 42, -96, -31, 92, -57, 68, 99, 7, 73, 32, 62, -22, 69, 73, 7, 44, 80],
[49, 43, 33, -76, 6, 89, 62, 22, -16, 86, 94, 46, 42, 0, 89, 69, 44, 84, -10, 26],
[15, 87, 86, -18, 33, 44, 3, 3, 6, 34, -9, 45, 57, 41, 71, 0, 85, 30, 60, 43],
[10, 96, 0, 99, 69, 90, 13, 13, 21, 3, 28, 0, 0, 0, 41, 51, 14, 48, 55, 36],
[93, 62, 55, 47, 37, 25, 34, 57, 64, 85, 98, 49, 10, 33, 8, 93, -64, 84, 29, 58],
[82, -71, 62, 97, -41, 7, 80, 31, 18, 60, 75, 5, 43, 58, 53, 69, 30, 68, 73, 100],
[7, 75, 84, 9, 86, 41, 81, 89, 27, 29, 29, 80, 31, 99, 71, 90, 84, 68, 90, 32],
[72, 33, 9, -33, 38, 0, 100, 25, 69, 24, 55, 0, 0, 77, 4, 59, 42, 0, -38, 49],
[17, 89, 39, 32, 19, -13, 39, 56, 79, 37, 99, 19, 5, 3, 75, 100, 15, 26, 77, 17]]
[467, 402, 597, 285, 203, 664, 352, 930, 446, 795]
