3
50
25
[[42, 30, 25, 0, 95, 57, 0, 47, 76, 89, 73, 1, -68, 6, -17, 5, 61, 46, -10, 5, -4, 57, -59, 20, 16, 80, -76, -23, 100, -63, -80, 9, -20, 68, 2, 56, -64, 96, 17, 95, 25, 22, 55, -94, 83, 38, 88, 86, 3, 39],
[26, -96, 8, 40, 17, 59, 9, -8, 81, -82, 43, 66, 4, 100, 4, 14, 34, 94, 20, 68, 70, 81, 8, 43, -28, 51, 18, 47, 69, 32, 86, 4, 66, -39, -68, 24, 57, 82, 78, 53, 87, 67, 22, 28, -40, 65, 6, 67, 68, 58],
[58, -97, 87, -21, 9, 15, -63, -100, 96, 51, 88, 3, -15, 66, 99, 54, 5, 72, -58, 57, 84, 48, 54, 80, 77, 6, 46, 58, 80, 85, 48, 35, 98, 46, 58, 93, 75, 62, 89, 78, 73, -71, 93, -50, 12, 51, 75, -86, 93, 12]]
[[37, 10, 55, 35, 6, 1, 74, 14, 84, 9, 28, 12, 72, 80, 37, 30, 62, 36, 0, 71, 91, 81, 1, 38, 35, 91, -73, 17, 20, 0, 99, 26, 25, 67, 2, 31, 44, 63, 59, 0, -61, 4, 55, 79, 11, 86, 97, 95, 61, 92],
[45, 65, 8, 55, 43, 6, 63, 46, 14, 0, -89, -28, -61, 33, -53, 21, 69, 96, 79, 11, 65, 50, 32, 2, 100, 0, 12, 2, 0, 69, 63, 0, 83, 44, 43, 32, 10, 30, 26, 10, 0, 34, 0, -38, 30, 42, 33, 54, 69, 96],
[39, 0, 4, 98, 100, 19, -66, -58, 13, -33, 69, -67, -99, 50, 25, 83, 0, 95, 88, 0, 21, 0, 40, 93, 68, 59, 5, -59, 0, 43, 0, 92, 46, 67, 22, 97, -24, 29, 88, 17, 14, 18, 57, 72, 36, -61, 27, 35, 69, -68],
[29, 37, 28, 48, 45, 9, 45, 85, 51, 3, 23, 83, 87, 23, 88, 0, 16, 0, 76, 13, 35, 50, 87, 22, 61, 54, 29, 16, 0, 3, 52, 53, 37, 76, 44, 0, 67, 92, 0, 78, -88, 71, 3, 14, 51, 8, 91, 42, 24, 13],
[57, 0, 23, 25, 54, -52, 52, 0, 55, 67, 4, 41, 82, 98, 23, 38, 74, 36, -84, 32, 53, 4, 0, 23, 39, 38, 80, 12, 11, 0, 36, 8, 55, 68, 88, 89, 0, 42, 42, 38, 33, 40, 48, 0, 59, 10, 87, 3, 20, 75],
[63, 37, 9, 35, 39, 14, 48, 41, 73, 55, 49, 13, 27, -87, 81, 32, 70, 25, 47, 27, 31, 55, 94, 74, 34, 92, 53, -24, 11, 63, 90, 34, 63, 36, -84, 94, 4, 26, 44, 63, 28, 60, 59, 59, 27, 60, 0, 0, 74, 52],
[69, 82, 0, 31, 73, 41, 51, 90, 0, 49, 7, 0, 28, 89, 71, 23, 72, 0, 45, 6, 0, 47, 96, 28, 55, 0, 3, 3, -18, 36, 64, 30, 2, 98, 0, 42, -54, 25, 54, 79, 67, 98, 36, 26, 45, -21, -36, 34, 61, 89],
[31, 72, 100, 46, 0, 27, 77, 8, 0, 33, 31, 35, 99, 67, 54, 78, 77, -1, 100, 12, 19, 72, -70, 12, 82, 98, 0, 33, 77, 12, 80, 43, -62, 5, 50, -3, 22, 67, 84, 37, 45, 24, 60, 2, 82, 0, -39, 45, 13, 72],
[76, 40, 50, -78, 70, 59, 0, 82, 100, 71, 19, 38, 58, 47, 78, 0, 23, 66, 91, 0, 13, 39, 6, 13, 22, 0, 93, 43, 86, 33, 69, -55, 73, 80, 30, 53, 83, -63, 7, 67, 11, 17, -74, 79, 0, 11, 50, 0, 37, 93],
[22, 77, 68, 58, 84, 89, 59, 94, 94, 40, -67, 86, 64, 0, 0, 3, 74, 22, 45, 28, -90, 0, 100, 8, 81, 61, 9, 67, 52, 23, 70, 64, -54, 26, 32, 0, 35, 35, 26, 92, 1, 53, 70, 0, 29, 50, 33, 0, 97, 71],
[68, 0, 91, 90, 34, 0, 26, -54, 60, 56, 80, 50, 37, 48, 79, 31, 21, 79, 89, 75, 0, 89, 89, 6, 56, 31, 66, 0, 95, 67, 12, 14, 8, 41, 19, 16, 43, 82, -34, 8, 34, 73, 59, 52, 39, 0, 51, 9, 71, 34],
[62, 54, -49, 6, 0, 0, 0, 46, -69, 0, 20, 17, 83, 0, -55, 2, 0, 35, 26, 47, 1, 14, -85, 18, 72, 7, 87, 49, -17, 16, 76, 94, 2, 66, 24, 0, -77, -82, 25, 47, 16, 6, 57, 48, 16, 76, -47, 0, -55, 0],
[0, 51, 46, 32, 4, 8, 56, 19, 23, 94, 35, -53, 0, 0, -77, 0, 38, 58, 94, 24, 12, 71, 96, 24, 0, 85, 15, 11, 87, 60, -41, 17, -79, 65, 53, 23, 56, -9, 5, 0, 23, 32, 66, -27, 0, 33, 97, 59, 0, 80],
[79, 8, -55, 11, 86, 0, 33, 1, 2, 74, 82, 8, 66, 16, 99, 52, 75, 69, 23, 87, 17, -93, 41, -87, 74, 18, 56, 12, 25, 1, 23, 84, 30, 73, 83, 11, 61, 0, 1, 63, 99, 61, 5, 65, 11, 27, 15, 18, 0, -31],
[52, 71, 3, 1, -87, 46, 0, 0, -35, 0, 31, 2, 68, 37, 52, 56, 32, 0, 74, 24, 76, 79, 86, 1, 30, 12, 97, 22, 0, 0, 56, 8, -78, 36, 100, -74, 85, -54, 91, 88, 29, 0, 41, 54, 61, 14, 0, 81, 31, -50],
[50, 69, 60, 19, 61, 11, 80, 9, 67, 14, 35, 43, 7, 92, -84, 52, 32, 39, 91, 14, 9, 3, 53, 0, -82, 23, 8, 89, 57, 61, 71, 0, 0, 50, 75, 29, 55, 41, 82, 32, 38, 66, 96, 10, 42, 38, -68, -80, 44, 89],
[0, 0, 67, 92, 77, 0, 69, 27, 18, 8, 5, 93, 53, 49, 76, 43, 11, 80, 21, 53, 52, 42, 30, 56, 89, 74, 13, 35, 92, 38, 76, 30, 35, -53, 85, -80, 73, 58, -71, 0, 19, 23, 0, 89, 54, 30, 47, -29, 92, -15],
