3
100
50
[[75, 78, 28, -21, 80, 28, 60, 1, 25, 59, 32, 72, 56, 34, 87, -71, 39, 77, 98, 82, 1, 81, 44, -18, 87, 39, 2, 26, 80, 76, 41, 27, 12, 47, 62, 87, 38, 24, -51, 52, 47, -45, 2, -92, -59, -51, -12, 62, 82, 10, 38, -94, 65, 59, 36, 51, -99, 32, 88, 87, 24, 12, 12, 14, -17, 37, 22, 99, -27, 1, 67, 92, 58, 73, 65, 76, -5, -98, 63, 2, 41, 69, 84, 50, 24, 66, -96, 59, 83, 8, 91, -64, -27, 95, 54, -17, -64, 58, 19, 77],
[61, 34, 1, -73, -75, 30, 21, 2, -96, -69, 94, 54, 68, 49, -80, 31, -32, 46, 59, 53, -91, -100, 50, 25, 100, 14, -29, 22, 80, 27, 98, 82, 23, 35, -99, -35, 72, 42, 69, 77, 24, -39, -42, -65, 55, 39, 20, 18, 50, 24, 41, -38, 56, 35, 73, 93, -98, 93, 38, 100, -10, 45, 61, 54, 16, 62, 69, 70, 29, 50, 16, 99, 97, -22, 20, 27, 17, 22, 35, 88, 55, 8, 75, 49, 83, -95, -60, 16, 97, -29, 74, -72, -29, 69, 26, 58, -94, 5, -57, 85],
[53, -77, -5, 31, -65, 8, 1, 100, 88, 80, 24, 96, 2, 11, 56, -29, 87, -98, -65, 74, 36, -21, 20, 10, 47, -79, 27, 3, 18, 75, 11, 83, -59, -20, 18, 48, 37, 93, 6, 65, 93, -74, 3, 49, 44, 97, 70, 54, 65, 89, -12, 37, 64, 84, 32, 25, 35, 44, 81, -40, 16, 82, -63, 99, 69, -16, 23, 83, -50, 59, -86, -94, 35, 88, 43, 41, 6, 46, 58, 45, 31, 84, 51, 42, 33, 83, 85, -4, 40, -65, -67, 42, 100, -17, 32, 84, 59, 17, 34, 11]]
[[40, -16, 17, 37, 4, -7, 25, 30, 63, 68, 17, 68, 17, 48, 92, 15, 43, 87, 88, 37, 25, 61, 82, 74, 36, 76, 26, 9, 94, 24, 93, 16, 38, -7, 25, 16, 60, 98, 65, 86, 13, 52, 3, 79, 16, -20, -60, 43, 98, 3, 66, 0, 25, 69, 58, 51, 52, 0, -11, 0, 68, -16, 91, 11, 35, 84, 91, -66, -23, 2, 26, 87, 17, 87, 28, -6, 11, 66, -29, 88, -37, 75, 78, -38, 70, 2, 23, 72, 27, 65, 59, 50, 39, 0, 10, 58, 0, 29, 9, -1],
[69, 63, 57, 35, 77, 61, 52, 0, 21, 94, 67, 48, 39, 70, 82, 19, 38, 5, -91, 37, -69, 66, 80, 41, 42, 91, -83, 89, 14, 3, 28, 39, 74, 68, 99, -12, 32, 91, 0, 32, 0, 65, -12, 40, 38, 36, 49, 61, 30, 31, 17, 100, -42, 58, 43, 81, 77, 56, 27, 42, 47, 5, 42, 83, 98, 0, 14, 67, 0, 99, 49, 72, 95, 74, 13, -56, 65, 33, 87, 33, 45, 81, 0, 22, 62, 77, 69, 0, -4, 0, 71, 71, 7, 35, 58, -17, 36, 76, 33, 10],
[71, 44, -59, 18, 74, 9, 45, 42, 14, 27, 0, 58, 75, 18, -79, 61, 98, 32, -24, 23, 0, 97, 3, 3, 11, 0, 37, 7, 85, 27, -13, 28, 37, 83, 31, 62, 74, 50, 32, 100, 1, 0, 37, 67, 32, 58, 35, -39, 42, 65, -84, 72, 97, 19, 32, -8, -91, -32, 55, 77, 83, 20, 0, 81, -19, 66, 84, 63, 85, 73, 94, 70, -10, 71, 33, -88, 0, 47, 7, 20, -33, 73, 71, 21, 47, 96, 77, 95, 68, 49, -97, 17, 43, 61, 50, 56, 0, 29, 37, 96],
[79, 61, 32, 33, 27, 4, 35, 0, 78, 12, 34, 82, 58, 0, 94, -79, 38, 8, 55, 53, 40, 68, 9, -38, 80, 72, -21, 88, 21, 56, 0, 78, 36, 75, 32, 0, 18, 65, 96, 88, 32, 4, -29, 67, 13, 58, 1, 46, 91, 43, 53, 10, 12, 56, -54, 65, 10, 82, 52, 41, 36, 33, 54, 4, 100, 68, 4, 23, 0, 79, 99, 87, 32, 59, 0, -93, 72, 53, -22, -19, 50, 29, 0, 32, 56, 48, 69, 56, 23, 10, 2, 0, 56, 31, -8, -87, 91, 54, 0, 86],
[41, 24, 66, 31, 92, 0, 73, 0, 61, 36, 83, 100, 1, 61, 10, 40, 19, 59, 56, 12, 45, -96, 77, 22, 100, 28, 86, 80, 18, 40, 81, 88, 61, 42, 0, 54, -86, 8, 34, 11, 31, 98, 0, 26, 39, 32, 71, 0, 59, 0, 0, -47, 75, -64, 65, 77, 76, 69, -45, 20, -10, 0, 34, 27, -45, 63, 4, 22, 41, 74, 95, 0, -8, 93, 99, 27, 0, 18, 4, 74, 56, 15, 0, 18, 20, 24, 29, 43, 58, 40, 96, 99, 57, 40, 59, 61, 47, 4, 89, 47],
[71, 6, 99, 81, 91, 30, 30, 86, 91, 44, 34, 28, 36, 13, 39, 0, 9, 39, 75, 12, -19, 38, 0, 89, 56, 69, 62, -69, 26, 81, 25, 0, 58, 33, 59, -14, 16, 14, 79, 42, 41, 42, 82, 72, 69, 51, -38, 63, 97, 18, 3, -75, 0, 39, 51, 12, 65, 66, -87, -25, 78, 0, 83, 4, 98, -61, 0, 42, 0, 60, 20, 42, 41, 7, 32, 0, 41, 70, 0, 5, -24, -56, 10, 89, 27, -56, 99, 15, 8, 6, 0, 38, 13, 11, 96, 0, 96, 97, 60, -75],
[52, 15, 54, 52, 86, -1, 33, 25, 15, 28, 0, 16, -69, 0, 92, 0, 39, 24, 1, 48, 12, 65, 0, 65, 77, 96, 24, 2, 40, -100, 56, 68, 31, 52, 54, 0, 33, 13, 41, 62, 30, 87, 74, -78, 49, 44, 87, 67, 0, 20, 91, 77, 7, 76, -61, 65, 58, 0, 0, 88, 1, 75, 73, 18, -60, 73, 96, 34, 26, 72, -58, 0, 8, 86, 57, 8, 64, 57, 10, 13, 0, 44, 31, 54, 12, 5, 80, 93, -46, 94, 90, 84, 20, 28, 0, 58, 48, 71, 60, -9],
