3
40
20
[[85, 20, 68, -88, 0, 98, 11, 91, 93, -6, -37, 57, 66, 47, 24, 87, 26, 44, -6, 63, -99, 36, 39, 33, 16, 14, 94, 57, 95, 21, 26, 28, 14, 46, 28, 3, 70, 42, 66, 39],
[-98, 61, -75, 55, 21, 39, 83, 100, -61, 5, 54, 99, 48, 31, 16, 96, 25, 14, 74, 70, -56, 42, 76, 25, 87, 85, 39, -37, -77, -100, 67, -42, -48, 41, 42, 20, -81, 14, -96, 11],
[-30, -69, 79, -4, 91, -59, 93, -52, 73, -30, 1, -100, 54, 16, 55, 49, 24, -66, 77, 4, 27, 25, 46, 64, 64, 33, 26, 87, 49, 38, 31, -72, 69, 57, 94, 13, 8, 40, 11, 73]]
[[62, 60, 61, 56, 0, 17, -62, 79, 61, 0, 15, 65, -99, 64, 3, 58, 77, 0, 37, 85, -91, 80, 4, 0, 82, -84, 29, 20, 33, 50, 84, 49, 82, 61, -38, 0, 72, 87, 52, 70],
[73, 70, -45, 95, 12, 85, 97, 38, 60, 85, 14, 93, 63, 91, 15, 25, 22, 88, 85, 66, 26, 91, 84, 1, 26, 64, 61, 78, 1, 75, 0, 100, -13, 89, 79, 31, 97, 65, 0, 93],
[-82, -31, 65, 36, 27, -39, 69, 43, 56, 21, 2, 8, 31, 17, 65, 100, 40, 40, -5, 91, 78, 63, 14, -98, 36, 3, 74, 0, 5, 52, 47, 99, 27, 70, 64, 21, 22, 48, 87, 71],
[94, 26, 69, 72, 13, 98, 70, 26, 96, 2, 76, 62, 34, 35, 100, 75, 49, -41, 0, 32, 73, -35, 73, 97, 0, 53, 0, 29, 90, 32, 0, 0, 0, 0, -8, 0, 93, 68, 3, 26],
[-3, 94, 88, 47, 10, 97, 53, 19, 45, 66, 48, 0, 19, 83, 20, -74, 6, -86, -10, 48, 7, 86, -26, 0, 39, 61, -6, -79, 27, -94, 26, 0, 46, 77, 22, 57, 57, 92, 69, 56],
[-88, 10, -40, 33, 37, 34, 55, -93, 84, 98, 25, 9, 59, 57, 6, 31, 0, -61, 63, 59, 7, 83, 52, 76, 74, 25, 68, 34, 50, 12, 90, 5, -38, 34, 16, 75, 89, 90, 47, 67],
[-10, 75, 80, 31, 42, -48, -91, 66, 94, 69, 66, 74, 81, 0, 46, 91, 72, 29, 16, 84, 1, 30, -2, 70, 83, 22, 26, 0, 49, 54, 0, 35, -9, -57, 0, 59, 43, 79, 67, 30],
[83, 11, -94, 16, 85, -100, -53, 11, 41, 60, 14, 41, 16, 18, 2, 48, 13, 87, 0, 3, 80, 0, 83, 1, 100, 49, 39, 97, 13, 0, 30, -49, -44, 16, 0, 35, -76, 89, 66, 96],
[95, -88, 45, 50, 87, 74, 0, 25, 27, 37, 81, 49, -31, 41, 8, 1, 31, -16, 51, 34, 46, 47, 65, 82, 31, 0, 12, 80, 0, 17, 93, 94, 97, 99, 9, 40, 23, 37, 46, -59],
[73, 24, 34, -100, 21, 84, 51, 43, 76, 83, 63, 47, 62, 0, 64, 21, 30, 81, 0, 85, 0, 6, 74, 21, 94, 26, 0, 50, 3, 26, 13, 0, 69, 84, 4, 11, -52, 92, 94, 5],
[0, 8, 15, 91, 88, 19, 99, 79, 75, 66, 27, 81, 100, 30, 38, 6, 32, 0, 46, 85, 86, 58, 70, 16, 69, 3, 4, 27, 79, 9, 36, 78, 74, 82, 0, 67, 76, 15, 0, -92],
[78, -54, 9, 51, 4, 96, 85, 53, 11, 55, 34, 88, -43, -79, 12, 8, 54, 13, 79, 50, 12, 58, 83, 0, 94, 23, 88, 11, 1, 0, 0, 24, 71, 0, 0, 25, 3, 32, 99, 43],
[53, 53, -15, 95, 86, 29, 9, 22, 64, 96, 59, 91, 9, 45, 18, 45, 2, 77, 74, 15, 62, 58, 35, 46, 13, 86, 19, 17, 51, 14, 99, 38, 56, 0, 29, 1, 47, 45, 0, 24],
[37, -40, -77, 25, 86, 64, 84, 91, 77, -31, -11, 93, 13, 54, 62, 0, 98, 26, -56, 30, 48, 0, 1, 81, 82, 97, 64, 21, 23, 94, 23, 93, 53, 0, 0, 58, 88, 22, -88, 100],
[0, 52, 0, 15, 53, 20, 64, 8, 0, 96, 2, -72, 83, 0, 0, -83, 26, 0, 0, 99, 50, 84, 84, 66, 17, 78, 49, 5, 81, 9, 49, 67, 46, 84, 32, 33, 14, 0, 98, 94],
[55, 21, -84, 52, 58, 60, -19, 73, 19, 90, 40, 32, 38, 52, -47, 0, 8, 12, -22, 62, 95, 35, -98, 74, 80, 20, 71, 62, 79, 76, 75, 77, 56, 92, 26, 10, 0, 45, 78, -5],
[26, 14, 68, 20, 97, 32, 89, -47, 97, 79, 98, 42, 32, 50, 58, 22, 83, 80, 11, 96, -7, 79, 35, 27, 76, -48, 93, 46, 57, 62, 0, 83, 35, 0, 85, 76, 36, 7, 0, 42],
[73, 83, 94, 19, 100, 36, 90, 44, 22, 63, -11, 86, 8, 39, 35, 38, -97, 32, 96, 38, 26, 56, 0, 99, -19, 64, 50, -27, 10, 13, 1, 7, -1, 38, 23, 35, 0, 0, -27, 67],
[48, 92, 81, 8, 3, 68, 74, 78, 64, -82, 28, -5, 20, -82, 69, 75, 0, 67, 2, 59, 62, 25, 6, 11, 53, 0, -86, 12, 0, 31, 0, -23, 97, 98, 0, 0, 20, 8, 40, 2],
[91, 32, 100, 57, 48, 31, 80, 56, 35, -41, 26, -28, -85, 44, 51, 0, 41, -70, 100, 40, 14, -28, 86, -54, 44, 7, 80, 0, 84, 17, 84, 45, 7, 14, 44, 30, 94, 59, 22, 33]]
