3
90
45
[[92, 58, 97, -11, 15, -53, 61, 27, 56, -55, 83, 74, 94, -37, 79, 18, 5, 37, 59, 71, 13, 28, 57, 97, 43, 40, 97, 44, -97, 51, -38, 51, 47, -31, 14, 80, 60, 3, 63, 30, 43, 32, 84, 31, -16, -32, 52, 14, -93, -96, 26, -50, -8, 3, 54, 62, -97, -63, -31, 75, 51, 0, 62, 2, 0, 92, 92, 12, -5, 39, 49, 46, 95, -60, 51, 18, 59, 4, 35, 91, 13, -39, 24, 89, 89, 69, 28, 92, 98, 88],
[48, 51, 26, 27, 63, 97, 100, 82, 32, 43, 99, 59, 26, 50, 83, 73, 44, 38, 81, 31, 83, 20, -15, 6, 73, 38, 61, -3, -52, 10, 86, -38, 7, 100, -35, 32, 58, 31, 56, 62, 88, 100, 98, -66, 45, 78, 29, 61, 41, 25, 92, 54, 10, -6, 23, 95, 56, -42, 92, -1, 39, 68, 18, 4, 90, 66, -13, 31, -95, 64, 81, 38, 52, -10, 90, -20, 69, 96, -24, -55, 29, 47, 31, 14, 3, 64, -65, 22, -3, 31],
[-97, 14, 60, 58, 9, 2, 15, 55, 29, 82, 47, 18, -53, 71, 53, 32, 13, 28, 56, -91, 91, 4, 63, 52, -72, 24, 80, 58, 83, 73, 30, 91, 50, 17, 5, 72, -61, 1, 35, 94, 88, 39, 60, -6, 24, 78, 72, 99, 87, 28, -59, 88, -24, -18, 42, 76, 95, 97, 10, -3, 58, 90, 43, -49, 3, -79, 81, 26, 98, 68, 86, 69, 58, 34, 56, 3, 5, -57, 82, -22, -25, 30, 9, 12, 66, -53, 24, 31, -20, 50]]
[[3, 51, 53, -52, 13, 86, 70, 82, 99, 53, 89, -19, 91, 84, 0, 34, 88, 26, 33, 33, -56, -11, 73, 64, 44, 86, 22, 58, 82, -30, 93, -34, 84, 65, 0, 98, 0, 1, -49, 55, 0, -2, 92, 71, 33, 66, 27, 33, 24, 0, 0, 0, 30, 75, 9, 59, 48, 0, 54, 0, 46, 94, 19, 94, 77, 93, -25, -80, 82, 30, 100, 31, 98, 72, 31, 96, 70, 5, 39, 48, 0, 41, 25, 44, 0, 94, 84, 83, 0, 81],
[54, 6, 97, 38, -37, 100, 0, 49, 14, 97, 89, 50, 7, 16, 0, 97, 0, 0, 32, 98, 95, 30, 11, 69, -23, 0, 0, 16, 39, 21, 46, 87, 57, 76, 33, -9, 37, 65, 44, 96, 0, 74, 91, 48, 63, 82, 33, 22, 1, -27, 37, 63, 19, 31, 92, -20, -19, 36, 78, 33, 70, 0, 3, 96, 60, 74, 36, 95, -27, 33, 35, 38, 21, 74, 69, 25, -73, 83, 98, 30, 78, -12, 0, 83, 0, 26, 89, 87, 99, -84],
[86, 23, 57, 76, 60, 15, 0, 18, -56, 90, 6, 0, -7, 94, 0, 100, 45, 22, 21, 0, 82, 16, 45, 59, 48, 21, 54, 28, 88, 43, 40, 0, 76, 78, 34, 12, 80, -22, 46, -21, 56, 42, 99, 5, 9, 9, 65, 70, 84, 37, 0, 49, 25, 58, 95, 26, 0, 70, 98, 79, -67, 27, 77, 67, 32, 94, 66, 17, 64, 3, -40, 35, 90, -68, 72, 0, 6, 16, 75, -86, 38, 15, -70, 23, 17, 78, 48, 60, 36, 57],
[68, 0, 67, 88, 33, -39, 66, 76, 30, 72, 86, 72, 96, 57, 94, 0, 28, 63, 48, 55, 22, 50, 22, 68, 0, 65, 2, 38, 84, 4, 64, 54, 0, 35, 93, 68, 70, 3, 0, 25, 47, 2, 0, 4, 69, 46, -20, 65, 40, 4, 58, 56, 42, 14, 45, 68, 41, -10, 41, 15, -30, 9, 47, 30, 53, 60, 0, 16, 70, 49, 0, 42, 75, 91, 35, 60, 39, 10, 82, 21, 0, 73, 2, 71, 0, 0, 57, 53, 9, 16],
[82, 55, 75, 71, 41, 41, 63, 35, -17, 0, 100, 15, 2, 98, 0, -87, -76, 27, 36, -29, -14, 0, 27, 22, -92, 92, 3, 62, 0, 63, 46, 85, 75, -47, -13, 3, 97, 72, 15, 77, 55, -86, 6, -59, 53, -93, 78, 56, 1, -49, 100, 48, 43, 0, 57, 28, 21, 94, -63, 43, 51, 69, 24, 4, 61, 0, 49, 0, 97, -77, 0, 81, 88, 2, 0, 2, 52, 18, -10, 50, 0, 53, 6, 17, 79, 52, 21, 47, -53, 61],
[14, 10, 95, 67, 12, 0, 57, 88, 35, -83, 0, -32, 23, 46, 83, 84, 32, 82, 62, 67, 61, 45, 35, 0, 97, 50, 0, 51, 60, 18, -5, -16, 32, 0, 14, 39, 23, 50, -89, -66, 54, 74, -55, 54, 94, 45, 22, 83, -24, 77, 55, 0, 77, 29, 93, 12, 0, 44, 93, 25, 16, 0, 61, 0, 6, 94, 98, 73, 84, 29, 80, -43, 0, 0, 6, 67, 49, 45, 10, 0, 27, -69, 2, 0, 72, 76, 37, -80, 0, -22],
[55, 87, 37, 14, 1, 97, 50, -44, 8, 100, 56, 35, 79, 9, 34, 15, 80, -91, 0, 23, 37, 94, 96, 19, 7, 72, 45, 21, 26, 46, 0, -14, 98, 30, -19, 30, 3, 73, 71, 84, 79, 13, 17, 86, 84, 99, 70, 25, 51, 74, 20, -90, 77, 88, 55, 89, 44, -2, 60, 15, 44, 0, 14, 64, 48, 0, 80, 56, 60, 73, 79, 19, 62, 68, 24, 43, 70, 50, -1, 73, 95, 33, 28, 64, 20, 34, 64, 66, 15, 84],
