3
50
25
[[-68, 59, -53, 99, -64, -40, -54, 40, -54, 72, 90, 45, 58, 4, 58, 1, -91, 78, 67, 44, 74, 95, 57, 13, 3, -29, -91, 63, 47, 72, 32, 95, 35, 99, 49, 5, 47, -57, 35, 7, 42, 30, 97, -81, 60, -52, -36, 33, -84, 1],
[74, 88, 6, 24, 88, 80, 11, 81, 2, 52, 92, 54, 44, -45, 19, 25, -36, 13, 44, 13, 71, -40, -98, 90, 41, 68, 42, 89, -91, 46, 2, 21, 85, 39, 74, 59, 45, 25, 61, 52, 57, 34, -60, 84, 68, 79, 1, -63, -66, 13],
[28, 52, 91, 20, 93, 53, 92, -53, 11, 83, 61, 50, 62, -53, -36, 4, -68, 67, 34, -26, 60, 77, 16, 85, 56, 7, 29, 79, -55, 87, 87, -98, 48, 42, -45, 9, 45, -33, 10, 89, 19, -18, 53, 39, -13, 7, 16, 93, 79, 46]]
[[49, 50, -42, 43, 31, 83, 0, 1, 6, 24, -48, 100, 82, 87, 0, 0, 72, 2, 0, 6, 10, 25, 3, -50, 8, 0, 48, 74, 36, 79, 0, 66, 76, 0, -48, 0, 81, 99, 72, 30, 30, 36, 94, -16, 76, 66, 63, 13, 18, 46],
[64, 21, 47, -41, 40, 99, 0, 36, 0, 21, 46, -93, 68, 7, 9, 41, 35, -20, 91, 65, 96, -17, 24, 31, 23, 78, 56, 62, 76, 18, 62, 17, 61, 51, 24, 0, -82, 0, 13, 37, 78, 94, 27, 41, 71, 0, 88, -83, 17, 0],
[0, 58, 79, 55, 44, 40, 11, 0, 4, 66, 12, 22, 10, -72, 55, 41, 59, -82, 83, 51, 22, 0, 0, -73, 41, 7, -18, 0, 5, 69, 0, 96, 20, 30, 39, 74, 27, 2, 42, 0, 69, 91, 62, 83, 56, 25, 1, 20, 19, 100],
[49, 16, 95, 0, 36, 73, -9, 5, 60, 32, 0, 56, 75, 60, 74, 0, 71, -8, 25, 36, 90, 77, 76, 25, 21, 67, 1, 9, 14, 1, 37, 0, -93, 94, 48, 85, 50, 66, 0, 34, 11, 22, 7, 17, 0, 31, 62, 16, 90, 1],
[49, 57, 94, 0, -95, 36, 55, 63, 98, 49, 0, 79, 8, 6, 58, 86, 1, 85, 71, 70, 84, 0, -75, 100, 99, 73, 9, 0, 100, 94, -90, 34, 92, 31, 90, -46, 75, 72, 64, 83, 38, 25, 88, 12, 69, -9, 56, 77, 59, -77],
[-23, -18, 0, 66, 18, 32, 27, 41, 0, 52, -34, 93, 12, 0, 59, 29, 25, 60, 19, 11, 56, 31, 84, 42, 71, 76, 6, 64, 44, 73, -43, -16, 38, 14, 20, 39, 52, 62, 27, -42, 42, 68, 65, 98, -87, 11, 72, 54, -62, 65],
[3, 42, 96, 99, 35, 40, 63, 33, 85, 8, 52, 26, 32, 85, 99, 90, -23, 74, 7, 71, 68, 0, -70, 41, 81, 33, 33, 0, 79, 96, 43, 8, 96, 63, 58, 42, 11, -62, 0, 35, 65, 0, 98, 75, -89, 53, -83, 2, 27, 10],
