4
50
25
[[62, 82, 91, 92, 16, 32, 100, 77, -80, 100, 2, 2, -95, 28, -70, 41, -17, 23, 23, 35, 43, 0, 13, 27, 22, 52, 28, 5, 78, 22, 86, 2, 86, 42, 40, 48, -56, 26, 25, 93, 81, 73, 99, 42, 13, 85, -73, -34, 12, 21],
[86, 35, 18, 90, 16, -9, -74, 5, 43, 0, 11, -46, 72, 52, -70, 36, 43, 47, 34, 6, 18, -53, 63, 69, 0, 63, 54, 51, 39, 9, 77, 85, 17, 82, 69, -99, -15, 31, 1, 54, 69, 14, 34, 48, 69, 41, 2, 65, 59, 71],
[35, 15, 20, 69, 47, 24, 40, 38, 5, -53, 43, -81, 15, -36, 31, 1, 6, 88, 63, 49, 80, 25, 12, 95, 49, 92, -70, 37, 96, 19, 36, 94, 37, -31, -64, 9, 93, 37, 98, 22, 74, 38, 25, 49, 77, 48, 89, 56, 21, 26],
[44, 76, 71, 41, 45, 15, 79, 22, 29, 25, 39, 18, 14, 54, 100, -6, 15, 81, -18, 54, 86, 46, 23, 69, 40, -42, 67, 7, -49, 17, 42, 96, 83, 43, 98, -7, -33, 48, -93, 43, 11, 26, 78, 60, 96, 80, 90, 95, 51, 37]]
[[65, 69, 31, 0, -78, -37, 92, 50, 0, 16, 56, 76, 84, 1, 14, 51, 2, 0, 70, 0, 90, 0, 93, 75, 45, 97, 40, 85, 25, 43, -40, 23, 0, 99, 0, 44, 9, 0, 27, 0, 9, 48, 17, 82, 94, 16, 0, 59, 87, 50],
[49, -31, 92, 12, 5, 28, 0, 75, 40, 0, 96, 0, 0, 0, 40, 57, 59, -77, 55, 1, 26, 58, 83, 16, 12, 63, 9, -53, 24, 50, 28, -11, 13, 0, 0, 47, 0, 0, 95, 61, 59, 74, 67, 22, 46, 96, 28, 33, 53, 41],
[58, 82, 43, 70, 0, 0, 72, 21, 56, 64, 3, 27, 61, 5, 0, 27, 89, 13, 0, 88, 97, 75, -96, 99, 88, 82, 85, 85, 0, 46, 61, 9, 16, 50, 16, 17, 89, 52, 79, 97, -15, 86, 36, 23, 26, 31, 28, 74, 36, 72],
[0, 28, -39, 2, 77, 43, 50, 100, 99, 32, 90, 11, 0, 85, 35, -69, 22, 0, 0, 81, 28, 0, 27, 32, 91, 61, 53, 13, 54, 59, 8, 0, 14, 74, 70, 62, 80, 70, 16, 81, 23, 0, 12, 44, 6, 48, 51, 83, 69, 13],
[-100, 51, 55, 30, 52, -40, 22, 0, 85, 10, 54, 55, -90, 43, 69, 83, 56, 21, 2, 65, 93, 33, 96, 52, 1, 71, 18, 58, 62, 7, 56, 100, 0, 20, 39, 12, 0, 87, 19, 88, 63, 32, 42, 58, 78, 0, 85, 55, 48, 11],
[0, 28, 60, 10, -2, 90, 54, 2, 20, 45, 0, 64, 0, 0, 0, 87, 39, 27, 46, 75, -66, 8, 76, 3, 76, -84, 56, 15, 26, 97, 7, 97, 80, 96, 78, 31, 0, 38, 31, 49, 12, 78, -93, 22, 64, 89, -40, 98, -51, 2],
[72, -89, 43, 57, 6, 0, 58, 96, 34, 0, 98, 46, 32, 0, 37, 18, 41, 0, -55, 36, 86, 66, 10, 49, -51, 0, 66, 35, 18, 68, 29, -99, 43, 63, 88, 88, 77, 41, 90, 16, 45, 32, 0, -35, 20, 15, 28, 0, 74, 98],
[0, 28, 61, -21, -29, 96, 64, 17, 51, 0, 97, 60, 0, 87, 49, 90, 96, -70, 2, 27, 93, 51, 85, 0, 2, -22, 72, 60, 86, 18, 0, -23, -54, 6, 97, -32, 88, 22, 49, -49, 8, 55, 33, 88, 16, 81, 40, 34, 33, 65],
