3
70
35
[[-23, 97, 10, 2, 4, -65, 39, 1, -34, 73, -29, -68, 43, 27, -8, -22, 70, 95, -25, -45, 81, -93, 95, 0, 73, 46, 55, 88, -51, 88, 6, 12, 40, 57, 5, 95, -97, 6, -88, 60, -20, 28, 85, 34, 31, 76, 89, -87, 96, 44, 83, 87, -59, -17, 0, 38, -51, 16, 84, 69, 73, 53, 33, 90, 37, 29, 73, 5, 10, -32],
[33, 91, -27, 17, 58, -29, 31, 92, 91, -7, 14, 48, -60, 0, 42, 60, 76, 57, 59, 5, 61, 47, -99, 58, -81, 21, 75, 20, 21, 65, 90, 38, 77, -86, 70, 52, 99, -76, 37, -7, 34, 90, 83, 24, 31, -33, 14, 87, -100, 26, 22, 2, 77, 20, 9, 70, 27, 52, 70, 14, 65, -79, 88, 70, -90, -41, 73, 53, 89, 63],
[-14, 41, 93, -76, 68, 64, 20, -89, 95, -5, 77, 36, 16, -1, 62, 3, 96, 63, -63, -50, 26, 38, 0, 55, -70, 99, 5, 57, 24, 27, -82, 35, 76, -98, 86, 18, 68, 60, 6, 62, 65, 44, 97, 93, 57, 6, 51, 89, 40, -61, 44, 39, 15, -21, 13, 60, 2, 49, -95, 19, 61, 38, 67, 39, 17, 33, 38, 74, 70, 77]]
[[0, -37, 3, 91, -47, 86, 89, 54, 94, 37, 10, 54, 20, 74, 13, 89, 27, 69, 12, 34, 10, 0, 98, 9, 72, 10, 45, 12, 87, 66, 6, 41, 13, 5, 4, 75, 74, 25, 72, 44, 69, 1, 0, 12, -94, -30, 12, 99, 71, 52, 0, 16, 64, 81, 60, 21, -6, 57, 2, 8, -18, 0, 41, 35, 71, -71, 17, 38, -12, 84],
[36, 89, 86, 26, 21, 94, -54, 45, 6, 42, 0, 0, 28, 1, 26, 15, -89, 98, 80, 45, -31, 39, 69, 35, 0, 41, 96, 8, 78, 60, -30, 23, 99, 70, 52, 43, 22, -5, 76, 20, 35, 85, 11, 90, 38, 96, -65, 0, 35, 49, 42, -26, 22, 94, -43, 27, 8, 31, 97, 28, 60, 81, 13, 47, 90, 79, 96, 29, 0, 23],
[96, 40, -63, 42, 93, 20, 45, 20, 99, 4, 62, 19, 35, 75, 70, 63, 51, -32, 73, -78, 78, 18, 42, 80, 5, 28, 64, 24, 93, 69, 99, 27, 34, 38, -96, 73, 2, 4, 28, 84, 65, 0, 29, 23, 50, 95, 0, 0, 39, 60, 6, 38, 39, 0, 29, 11, 5, 89, 5, 98, 10, 11, 20, 50, 61, 0, -7, 72, 89, -51],
[73, 95, 60, 47, 70, 26, 70, 9, 59, 35, 0, 40, 0, 12, 87, 94, 60, 8, 43, 36, 32, -66, 84, -8, 93, 51, 70, 68, 25, 25, 0, 19, 60, 60, 0, 27, 16, 54, 14, 55, -70, 57, 75, 8, 8, 21, 42, 51, 80, 53, 61, 41, 37, 27, 32, 57, 28, 0, 3, 50, 47, 65, 23, 30, 0, 64, 57, 47, 100, 91],
[23, -12, 35, -74, 41, 81, 58, 67, 30, 96, 59, 51, 11, 82, 38, -75, 16, 0, 51, 0, 88, 48, 45, -87, 0, 44, -20, 65, 89, 55, 29, 74, 73, 53, 78, -97, 92, 96, 6, -27, 0, 17, 67, 88, 0, 35, 79, 12, 1, 87, 72, 57, 13, 37, -93, 10, 59, 97, 63, 69, 95, -63, 66, 26, 34, 0, 0, -24, 81, 23],
[31, 8, 0, 0, -94, 65, 67, 53, 75, 35, 51, -44, 19, 39, 43, 17, 26, 19, 58, 36, 33, -78, 38, 68, 0, 3, 50, -8, 0, 55, 16, 79, 57, -21, 36, 10, 1, 72, 42, -3, -79, 11, 47, 0, 59, 4, -51, 88, 57, 62, 28, 41, 99, 70, 24, 20, 1, 0, 58, 57, -79, 10, 41, -82, 66, 0, 97, 82, 36, 20],
[-57, 21, 85, 20, 100, 48, 68, 52, -35, 32, 81, 0, 18, 65, 77, 59, 29, 100, -72, 25, 36, -82, 69, 8, 42, 9, 59, 100, 21, 29, 49, 76, 31, 81, 12, -72, 7, 4, 23, 0, 64, 62, 48, 35, 5, 52, -53, 77, 70, 5, 64, -44, 0, 0, -87, 26, 45, 14, -76, 91, 84, 59, 97, -26, 29, 25, 72, 43, 98, 32],
[58, 96, 51, -29, 0, 31, 87, 31, 94, -45, 49, 55, 0, 97, 67, 80, 7, 14, -17, 4, 76, 85, 83, 3, 67, -80, 56, -58, 70, 23, 96, -88, -62, 5, 92, -24, 5, 39, 34, 52, -52, 89, -28, 80, 71, -23, 3, 69, 17, 63, -19, 75, 100, 0, 34, 24, 4, 22, -33, 87, -77, 87, 92, 58, 94, 95, -89, 77, 33, 69],
[92, 48, 21, 55, 42, 98, 52, 21, 45, 22, 48, 87, 99, 13, 53, 33, 78, 32, 36, 73, 51, 7, -44, 30, -20, 77, 74, 8, 48, 61, 100, 45, 74, 76, -38, 87, 0, 0, 16, 21, 76, -5, 29, 15, 42, 57, -39, 95, -68, 83, -23, 57, 60, 57, 49, 20, 79, 0, 7, 91, 26, 100, 15, 22, 88, 4, 68, 53, 9, 89],
[66, -1, 17, 51, -35, 26, 0, 53, 48, 53, 64, 32, 6, 63, 0, 0, 97, 18, 85, 16, 12, 0, 5, 44, 95, 44, 29, 33, 11, 91, 27, -97, 2, 95, 74, 15, 68, 59, 73, -32, 78, 0, 6, 68, 2, 81, 57, 99, 86, 29, 63, 1, 52, 55, 4, 93, 33, -95, 96, 29, 4, -8, 93, 95, 80, 63, 8, 38, 94, 83],
[76, 80, 74, 0, 47, 73, 55, 11, 57, -76, 29, 78, 51, 0, 45, -23, 53, 10, 33, 51, -70, 81, 52, 91, 3, 23, 24, 0, 0, 61, 54, -65, 47, 85, 21, 0, 72, 71, 5, 20, 42, 0, 38, 92, 50, -80, 0, 75, 0, 7, 61, 19, 7, 53, 30, 36, 41, 23, 40, 98, 22, 39, 58, 17, 49, 35, -87, 92, 0, 0],
[42, 86, 5, 45, 12, -40, 27, -19, 65, 86, 7, -28, 0, 26, -59, 51, 79, 0, 1, 50, 84, 51, 5, 51, 46, 0, 32, 52, 26, 62, 75, -12, 95, 41, 69, 22, 0, 84, 88, 42, 76, 54, 19, -29, 33, 21, 13, 73, 19, 79, 9, 13, 85, 88, 85, 11, 16, 81, 72, 93, -11, 0, 2, 62, 55, -83, 11, 59, 42, 21],
[49, 100, 90, 98, 32, 66, 4, 23, 17, 95, 0, 40, 37, 62, 54, 92, 31, 0, 95, -28, 67, -18, 24, 87, 26, -94, 0, 86, 50, 58, 0, -90, 93, -76, -5, 0, 0, 12, 71, 12, 80, 40, -99, 25, 33, 73, 42, 55, 78, 57, -45, 21, 20, 49, 26, 85, -41, 10, 71, 84, -82, 58, 41, 0, 0, 0, 69, 0, 0, 41],
[72, 31, 94, 0, -48, 13, 0, -54, 13, 55, 25, 83, 14, 7, 57, 74, 68, 73, 43, 13, 19, 57, 62, -70, 69, 44, 81, 31, 68, 27, 64, -37, 46, 29, 2, 33, 94, 53, 94, 28, 70, 54, 97, 43, 21, 87, 70, 16, 0, 45, -14, 37, -22, 60, 20, 62, 13, 35, 29, 0, -8, 75, 25, 29, 60, 0, 64, -31, -94, 27],
[47, -58, 22, 62, 4, 88, 20, 75, 7, -17, 18, 31, 0, 31, 86, 90, 4, 11, 20, 92, -12, 92, 91, 60, 61, 20, 80, 58, 25, 22, -56, 0, 49, -13, 30, 69, 62, 24, 32, 5, 38, 86, 48, 22, 97, -35, -46, 83, -14, 81, 0, 50, 4, 73, 21, 55, 87, 72, 69, 74, 0, 83, 46, 56, 40, 100, 57, 70, -55, 78],
[27, 68, 0, 39, 41, 39, 24, 33, 58, 98, 29, 18, 39, 91, 48, 80, 96, 95, -100, 74, 17, 0, 40, 26, -10, 0, -13, 4, -73, 94, 0, 41, 6, 82, 64, 36, 64, 14, 70, 9, 61, 9, 87, 71, 78, 0, 96, 28, 45, 64, 59, 15, 18, 69, 61, 2, 82, -36, 88, 0, 0, 92, 66, 69, 70, 0, 33, 48, 7, -98],
[96, 92, 13, 98, 22, 92, 65, 72, 71, 24, 54, 0, 46, 58, 62, 49, 55, -78, 19, 49, 17, 87, 98, 29, 41, 52, 22, 52, 22, -82, 69, 15, 74, 75, 33, 88, 58, 6, 44, 83, 3, 65, 97, 0, 19, 8, -8, 16, 0, 53, 40, 14, 34, 1, 26, 74, -72, 42, 99, 9, 58, 97, 26, 75, 20, 31, 13, 86, 16, 85],
[59, 60, 92, 32, 61, 0, 94, 0, 19, 21, 7, 91, 60, 51, -50, 91, 68, 42, 82, 80, 0, 41, 51, 50, 53, 17, 0, 64, -93, 37, 29, 96, 0, 64, 22, 50, 71, 19, 0, 70, 46, 97, 83, -76, 9, 70, 92, 33, 18, 0, 86, 41, 90, 0, 8, 93, 66, 43, 20, 70, 71, 77, 24, 39, 55, 70, -59, -55, 93, 74],
[66, 45, -80, -77, 77, 17, 44, 78, 0, 35, 52, -30, 7, 0, 100, 43, 53, -24, 13, 4, 43, 3, 35, 16, 0, 12, 25, 51, 57, 12, 56, 69, 37, 32, 90, 38, 72, 0, 31, 75, 63, 58, -44, 60, 77, 0, 3, 48, 28, 49, 18, 89, 64, 72, 91, 67, 86, 94, 56, 0, 8, 72, 94, 18, 72, -87, 20, 20, 17, 46],
[69, 8, 74, -52, 16, -65, -26, -100, 0, 66, 25, 21, 32, 19, 21, 57, 33, 98, 5, 36, 15, 69, 14, 21, 98, 21, 66, 67, 82, 46, -52, -8, 33, 68, 90, -31, -58, 25, 12, 88, -69, -69, 50, 94, 82, 33, 41, 12, 16, 10, -18, 10, 18, 81, 79, 39, -25, 7, 67, 56, 39, 79, 14, 53, 70, 35, 42, 77, 78, 88],
[26, 100, 73, 62, 80, -90, 88, 82, 43, 0, 4, 100, 88, 3, 34, 21, 16, 58, -42, 72, 62, 42, 69, 11, 74, 94, 66, 23, 69, 18, -85, 60, 25, 0, 83, 12, 0, 92, 91, 86, -94, 23, -65, 93, 40, 83, 64, 96, 29, 0, 69, -61, 16, -29, 92, 56, 39, 0, 0, 50, -69, -58, 91, 57, 95, 17, 0, 0, 17, 66],
[37, -51, 58, 7, 58, 21, 76, 2, 20, -76, -5, -76, 0, 10, 81, 59, 12, 90, 18, 86, 90, 10, 7, 51, 58, 100, 48, -11, 25, 85, -26, 46, 5, 66, 68, 11, 83, 7, 59, 63, 0, -38, 58, 71, 0, 71, -5, 44, 32, 77, 70, 49, 2, 1, -82, 67, 75, 44, 35, -75, 98, 51, 41, 35, 42, 0, 12, 18, 57, 92],
[50, 49, 9, 79, 1, -7, 1, 92, 38, 14, 37, 91, 100, 49, 75, 0, 0, 47, 49, 54, 99, 32, 53, 36, 73, 70, 53, -33, 99, 26, 15, 63, 24, -11, 65, 99, 98, 56, 62, 94, 64, 20, 0, 88, 70, 84, 0, 84, 98, -12, 79, 31, 17, 8, 78, 62, 3, 35, 40, -91, 75, 82, 35, 71, 73, 19, 12, 30, 76, 99],
[-40, 8, 59, 25, 40, 38, -95, 39, 100, 44, 89, 71, 24, 13, 97, 66, 89, 43, 3, 10, 91, 47, 76, 66, 56, -68, 4, -20, 1, 88, 58, 55, 26, 94, 65, -30, 50, 0, 26, -85, 58, 32, -72, 82, 35, 43, 31, 87, 21, 71, 49, 19, -77, 53, 38, 49, 94, 97, 15, 78, 52, 82, 16, 60, 53, 85, -97, -97, 40, 77],
[25, 19, -31, 20, 18, 100, 51, 54, 0, 90, 72, 73, 78, 3, 0, 80, 58, -33, 9, 17, 85, 97, 72, 65, 67, -85, 78, 11, 68, 56, 19, 80, 39, 53, 83, 75, 3, 51, 19, 0, 85, 16, 100, -67, 73, 0, -43, 42, 16, 83, 27, 36, -68, 72, 13, 99, 0, 21, 97, 0, 30, 6, 79, 89, 0, -97, 83, 26, 7, 82],
[65, 88, 70, 85, 59, -71, 75, 38, 99, 73, 30, 82, -2, 7, 12, 23, 8, -61, 72, 74, 28, -83, -62, 56, 82, 36, 0, -83, 0, 48, 0, 60, 46, 76, 76, 27, 27, 28, 74, 68, 86, -90, 0, 22, 0, 34, 0, -50, 66, 0, 2, 37, 49, 77, 20, -97, 35, 22, 0, 33, 18, 48, 88, 82, 97, 58, 48, 16, 1, 2],
[7, 91, 51, 0, 27, 92, 99, 20, 100, -76, 48, 74, 35, 20, 68, 11, 28, 56, 40, 27, 13, 0, 0, 0, 31, 58, 22, 79, -74, 38, 0, 73, 16, 49, 74, -89, 0, 39, 85, 92, 15, 93, 54, 0, 33, 0, 7, 66, -73, 17, 0, 60, 1, 97, 9, 58, 68, 81, 46, 44, 77, 77, 83, 94, 58, 99, 40, 52, 29, 14],
[71, -8, 84, 70, 26, 13, -95, 84, 34, 94, 66, 16, 15, 53, 69, 88, 93, 63, 64, 11, 61, 91, 64, 3, 41, 73, -42, 29, 44, 36, 0, 24, 63, -87, 67, 49, 6, 46, 35, 75, 61, 5, 30, 95, -64, 38, 45, 100, -36, 0, 31, 93, 65, 33, 99, 11, 13, 35, 10, 73, 0, 48, 13, 10, 0, 74, 45, -16, 91, 1],
[99, 95, 89, 63, 85, 41, 54, 46, 82, 79, 28, -75, 88, 24, 63, 20, 23, 0, 12, 53, 73, 19, 96, -86, 89, 40, 97, 95, 31, 53, 19, 87, 22, -33, 89, 11, 63, 31, 37, 20, 14, 94, 0, -12, 34, 92, 63, 87, 11, 9, 76, 55, 92, 69, 21, 0, 46, 29, 37, 28, 64, 67, 34, 51, 68, 84, 0, 0, 0, 50],
[18, 69, 23, 0, 51, 95, 82, 46, 37, -14, 60, 61, 46, 9, 36, 63, 76, 0, 7, 67, 90, 58, 2, 16, 65, 42, 85, -82, 49, 90, -76, 69, -77, 62, 24, 94, 0, 52, 51, 99, -57, 46, -93, 20, 98, -23, -66, 73, 48, 4, 81, 71, 81, 76, 2, 35, 98, 46, -71, 93, 75, 31, -6, -49, 60, 20, 88, 33, 14, -3],
[33, 80, 0, -16, 71, 70, 47, -46, 3, -17, 63, -99, 95, 18, -58, 0, 25, 81, -39, 88, -45, 75, -89, 56, 77, 37, 24, 41, 35, 91, 18, -37, 54, 46, 0, 33, 0, 98, 86, -33, 62, 3, 84, 38, 1, 99, 14, 0, 77, 49, 3, 50, 83, 33, 20, 44, 4, 64, -29, 38, 91, -6, 23, -24, 67, 20, 89, 5, 4, 48],
[91, 82, 48, 51, 21, 28, 40, -48, 86, 17, 0, 86, 40, 72, 27, 0, 6, -51, 89, 71, 34, 85, 21, 71, 74, 24, 66, 76, 34, 37, 93, 42, 65, 86, 88, 92, 47, 83, 1, 40, 9, 66, 57, 41, 7, 67, 33, -4, 100, 50, 38, 8, 19, 51, 0, 90, 53, 59, 9, 67, 7, 65, -25, 2, 73, 23, 21, 67, -19, 54],
[-57, 54, 54, 3, 47, -41, 66, 67, 66, 12, 61, 69, 37, 6, 27, -6, 1, 65, 29, 7, 69, 66, 31, 74, 71, 45, 55, 0, 92, 62, 13, 81, 69, 47, 58, 0, 33, 97, 17, 31, 23, -25, 34, 80, 22, 52, -23, 0, 60, 17, -89, 21, 7, -64, -81, 35, 0, 36, 53, 16, 58, 97, -56, 29, 35, 0, 41, 24, 70, 64],
[84, 69, 55, -20, -27, 39, 34, 41, 10, 12, 86, 84, 0, 45, 15, -12, 93, 18, 14, 68, 96, 59, 98, 67, 4, 88, 22, 31, 34, 19, 85, -4, 66, 0, 80, 33, 32, 59, 93, 25, 56, 56, -18, -68, 0, 8, 85, 44, 70, -5, 89, 67, 64, 47, 55, 46, 54, -23, 89, 88, -82, 43, -13, 85, 97, 91, 13, 74, 19, 0],
