3
100
50
[[48, 54, 4, 57, 57, 53, 15, 100, -6, 12, -42, 38, 55, 9, 14, 98, 66, 92, 79, 96, 84, 38, -36, 88, 42, 44, 67, -94, 61, 97, 67, -64, 46, 2, 76, -40, 46, -41, 36, 69, 47, 78, 97, -64, 100, 32, 26, 99, 97, 97, 98, 33, 56, -46, -61, 70, -63, 0, 32, 91, 70, 99, -9, -32, -4, 61, -78, -62, 87, -30, 16, 12, 88, 87, 50, 51, 100, 16, -55, -21, 49, 36, 35, 49, 67, 48, -41, 36, 73, 67, 100, 43, -34, 91, 43, 54, -89, -38, 65, 69],
[31, 15, -24, 38, 74, 73, 22, 72, -25, 1, 33, 10, 46, 92, 85, 44, 77, 7, 11, 2, -51, 58, 91, 61, 94, 85, 18, -30, 68, 77, 22, 70, -20, 52, -78, 77, 29, 44, 66, 86, 68, 85, -34, 51, 17, 88, 48, 38, 33, -81, 44, -73, 31, 93, -23, 56, 50, 31, 96, -50, 9, 53, 95, -15, 82, 84, 1, 100, 84, -71, 71, -94, 25, 37, 20, -66, 25, -14, 79, 48, 77, 86, 43, -90, 77, 89, 24, -31, 33, 71, 94, 82, 92, 38, 40, -70, 17, 95, 1, 88],
[45, 26, 71, -82, 2, -44, -7, 14, -94, 55, 39, -38, 1, 17, 63, 82, 82, 77, 4, -44, 85, 2, 51, 63, 70, 3, 3, 67, 24, -92, -11, -6, 98, 23, 66, 7, 92, 29, 27, -1, -90, 6, 70, 19, -43, 81, 17, 17, 46, 16, 20, 62, 34, -47, 83, 58, -43, 8, 37, 21, -45, 41, 77, 88, 100, 34, 29, -70, 87, -76, 38, -37, -53, 22, -1, 80, 45, 28, 80, 44, 20, 99, 74, 13, 14, 31, 21, -53, 67, 53, 14, 21, 54, 81, 66, 12, -99, 37, 40, 36]]
[[13, 94, 39, 23, 76, 7, 37, 3, 35, 50, 98, 82, 26, 20, 95, 32, -83, 99, 71, 29, 91, 8, 20, -91, 32, 23, 96, -77, 50, 7, 28, 51, 63, 2, 71, 80, 65, 88, 97, 39, 57, 57, 65, 72, 0, 79, 51, 0, -5, 58, 13, 27, 89, 79, 76, 75, 0, -70, 60, 40, 54, 63, 12, 0, 21, -75, 6, 7, 30, 25, -28, 85, 15, 77, 48, 29, 12, 50, 95, 91, 0, 17, 77, 100, -17, 33, 68, 77, 0, 64, 36, 0, 65, 61, 47, -59, -6, 80, 0, 57],
[65, 45, 41, 0, 18, 78, 16, 0, 65, 90, 25, 30, 45, 23, 36, 81, -79, 50, 44, 79, 8, -49, 21, 81, 42, 11, 6, 33, 65, 75, 29, 1, 1, 17, 42, 19, 100, 39, 0, 19, -26, 14, 94, 75, 18, 19, 0, 74, 0, -26, 26, 0, 0, 38, 20, -100, 40, 0, 15, -45, 2, -70, 28, 64, 19, 65, 13, 53, 46, 69, -9, 8, 15, 72, 35, 86, 38, 0, 65, 44, 0, 81, 23, 9, 25, 48, 63, 69, 70, 97, 13, 69, 66, -87, 71, 90, 85, 56, -37, 82],
[0, 82, 69, 51, 33, 78, 78, 43, 52, 89, 46, 4, 48, 37, 0, 18, 43, 80, 15, 74, 62, 30, -2, 51, 28, -71, 52, -47, 55, 0, 0, 36, 64, 82, 2, 73, 49, 97, 42, 54, 35, 98, 32, 71, 31, 99, 91, 84, 13, 98, 0, 70, 10, -16, 45, 42, 15, 34, 56, 50, 14, 40, 65, 46, 0, 11, 0, 73, 89, 90, 70, 52, 0, 66, 5, 90, 94, 1, 70, 33, 8, 29, 0, 28, 53, 0, 42, 43, 41, 47, -12, 51, 38, 8, 12, 1, 20, -6, 26, 76],
[0, 89, 79, 31, 0, 78, 73, 76, 65, 0, 4, 35, -26, 12, 3, 31, 54, 68, 100, 73, 66, 8, 30, 67, 100, 37, -83, 7, 26, 0, 29, 93, -93, 74, 36, 0, 66, 78, 76, -92, 86, -71, 11, 95, 0, 21, 1, 89, 54, 29, 45, 47, 31, 44, -93, 12, 37, 0, 60, 26, 47, 74, 65, 70, 76, 86, -91, 49, 81, 20, 88, 96, 7, 0, 0, 46, 20, 7, 73, 16, 27, 8, 0, 17, 43, 43, 12, 11, 22, 88, 65, 82, -28, 13, 47, 82, 11, 96, 68, 0],
[0, -74, 17, 44, 74, 86, 0, 40, 64, 0, 77, 12, 60, -31, 96, 100, -25, -87, -57, 55, 28, 80, 0, 37, 31, 65, 76, 8, 3, -96, 4, 35, 0, 45, 74, 56, 76, 57, 97, 91, 26, 15, 66, 29, -41, 6, 40, -71, 74, 77, 63, 76, 16, 93, 0, 83, 53, 76, 39, 2, 92, 46, 77, 15, 22, 5, 52, 45, 52, 81, 5, 25, 37, -71, 33, 16, 68, 11, 9, 72, 15, 99, 13, 54, 21, 28, 99, 82, 53, 0, 0, 42, 11, -13, 52, 46, 26, 99, 25, 0],
[75, 14, -87, 0, 96, 7, -43, 48, 3, 72, 8, 70, 93, 29, 0, 40, 33, 0, 47, 0, 59, 84, -24, 64, 38, 72, 19, 1, 65, 80, 60, 48, 82, 13, 26, 45, 98, 90, 19, 43, 1, 0, 20, -52, -26, 85, 38, 15, 64, 49, 0, 76, 5, 92, 47, 0, 89, 47, -87, 13, 71, 41, 55, 37, 14, 64, 19, 38, 88, 0, 82, 85, 46, 75, 64, 62, 11, 66, 3, 3, 57, -67, 0, 18, 4, -35, 87, 63, 0, 13, 16, 28, 1, 25, 6, 9, -3, 11, 83, 49],
[54, -88, 25, 54, 88, 8, 71, 64, -92, 14, 39, 34, -69, 86, 14, 98, 26, 0, -50, 62, 74, -51, 74, 1, 43, 97, 69, 0, 0, 50, 57, 0, 80, 0, 6, 66, 8, 99, 31, 18, -18, 0, 25, 84, -84, -87, 52, 45, 80, 75, 31, 3, 3, 86, 61, 2, 16, 0, 41, 36, 85, 57, 89, 17, 27, 27, 72, 66, 25, 44, -45, 10, 94, 73, 98, -24, 46, 55, 80, 86, -89, 0, 84, 35, 59, 86, 86, 76, -45, -23, 2, 66, 31, 38, 79, -51, 21, 54, -4, 46],
[0, 21, -7, 9, 2, 39, -29, -13, -97, 66, 34, 0, 54, 21, 74, -97, 27, 50, 28, 39, 48, 16, 96, 0, 98, 64, 5, 78, 51, 92, -71, -89, 28, 7, 73, 97, 1, 65, 17, 90, 0, -48, 13, 55, 100, 0, 8, 76, 0, 3, 4, 38, 57, 58, 53, -6, 100, -57, 86, 2, 40, -50, 0, -11, 29, 93, 91, 32, 10, 0, -13, 15, 8, 0, 52, 77, -33, 0, 69, 61, 57, 8, 44, -66, 33, 6, 88, 24, -26, 16, 84, 42, 50, 38, 0, 99, 83, 4, 93, -40],
[43, 91, 89, 0, 63, 48, 30, 71, 79, 58, 54, 94, 6, 63, 2, 88, 66, 30, 71, 28, 90, 62, 0, -69, 83, 98, 14, 73, 59, 13, 72, 44, 0, -75, 97, 84, 29, 100, 93, -79, 87, 30, 96, 39, 42, -42, 79, 42, 95, 30, 64, 0, 0, 87, 0, 79, 0, -89, -14, 70, 25, -72, 16, 65, 81, -17, 74, 0, 37, 83, 12, 11, 15, 0, -82, -57, 83, 97, 0, 13, 99, -22, -10, 78, -79, 0, 5, 41, -48, 17, 34, 68, 25, 45, 62, 34, 77, 39, 31, 58],
[0, 62, 0, 0, -79, 33, 31, 74, 42, 49, 20, 0, 53, 41, 9, 23, -23, 17, 17, 60, 0, 24, 96, 15, 54, 68, -58, 13, -62, 47, 93, 54, 45, -89, 25, 53, 6, 93, -70, -30, 64, 86, -76, 13, 82, 94, 27, 68, 56, 64, 27, 0, 32, 15, 23, 3, -15, 92, 65, 4, 73, 22, 89, 15, 25, 23, -81, 27, 30, 84, 63, 58, 28, 39, 41, 20, 0, -59, 94, -28, 35, 76, 86, 0, 37, 6, 0, 68, -48, 0, 3, 26, 96, 56, -14, 0, 97, 48, 53, 69],
