4
70
35
[[-19, 22, 62, 33, 99, 52, 25, 15, 17, 83, 84, 65, -56, 19, 44, 27, 45, 36, 100, 78, -79, 49, 30, 25, 29, 67, 45, 94, -95, 25, 30, 74, 2, 82, 79, 1, 89, 47, 13, 66, 81, 56, 66, 14, 63, 20, -7, -32, -96, 99, -91, 84, -50, 16, 3, -93, -85, 9, -87, 53, 64, 70, 68, 54, 89, 55, -48, 96, 70, 68],
[94, 57, 39, 91, 91, 29, 17, -88, -63, 57, 18, 24, 50, 75, 30, 93, 18, 33, 16, 9, 67, 62, -63, 69, 40, 2, 36, 30, -55, 5, 48, -1, 47, 22, 57, 70, 71, 8, 5, 85, 1, -97, 12, 24, 39, 33, -74, 53, 66, 37, 7, 47, 39, 86, 31, 91, 56, -29, 28, -74, 25, 55, 93, 25, 83, 82, -30, 67, 83, 55],
[23, 47, 39, 48, 14, 36, 34, -10, 99, 85, -22, 71, 95, 59, 91, 93, 58, 94, -42, 66, 15, 12, 93, 76, -81, 72, -73, 47, 81, 100, 19, -16, 32, 76, -82, 64, 43, 84, 79, 27, -81, -5, 42, 69, 49, 94, 61, 46, -45, 85, 63, 9, 24, -58, 52, 0, 70, -81, 39, -66, -43, 57, 6, 12, 24, -64, -56, 93, 38, 71],
[-95, 63, 68, -13, 70, 96, 50, 46, 55, 18, 54, 66, -1, 67, 94, 27, -92, -27, 72, 83, 83, 70, 31, 89, -26, 66, 61, 27, 90, -4, -69, 82, 14, 15, -85, -72, -24, -70, 13, 94, -75, 16, -10, 46, -63, 64, 67, 8, -100, 67, 23, -86, -8, 7, 65, 95, -41, 78, 54, 30, -34, -40, 39, 13, 94, -43, 75, 16, 18, 75]]
[[0, 31, 17, 49, 66, 37, 60, 14, 3, 14, 51, 5, 58, 19, 15, 16, 72, 59, 67, -46, 33, 7, 34, 0, 0, 64, 99, 0, 4, 23, 68, 0, 63, 83, 75, 24, 48, 75, 70, 73, -100, 39, 23, 79, 41, 10, 95, 27, 50, -8, 50, 0, 98, 41, 63, 50, 22, 5, 63, 64, 82, 58, 86, 85, 30, 36, 44, 21, 45, 18],
[68, 5, -23, 70, 0, 19, 44, 58, 56, 72, 35, -62, 58, 19, -79, 9, -97, 9, 0, 98, 77, 100, 93, 34, 30, 93, 0, -1, 88, 13, -43, 43, 38, 49, 58, -58, 85, 38, 85, 0, 6, 70, 57, 98, -33, 22, 12, 16, 93, 28, 19, 82, 19, 95, 59, -26, 49, 63, -77, 15, 14, 65, 92, 4, 42, 23, 66, -83, 78, 0],
[19, 1, 83, 73, -77, 98, 23, 64, 0, 68, 84, 22, 64, 62, 4, 13, 92, 41, 35, -70, 29, 0, 66, 1, 55, 96, 26, 74, 58, 31, -98, -82, 95, 83, 5, 84, 15, -16, 42, 10, 28, -52, 100, 23, 22, 63, 57, 66, 52, 5, 34, 2, 90, 29, 71, 26, 44, 51, 97, 100, 0, 62, 84, 6, 96, 40, 87, 53, 18, 64],
[-99, 6, 48, 88, 30, 62, 49, -61, 8, 87, 15, 48, 91, 60, 48, -63, 81, 95, 100, 73, 68, 86, 0, 26, -57, -7, -86, 52, 23, 17, 83, 89, 5, 26, 31, -95, 75, 45, 74, 98, 0, 92, 85, 73, 46, -42, 91, 85, 88, 0, 21, 54, 6, 65, 17, 20, 0, 90, -25, 29, 16, 57, 70, 57, 68, 71, 0, 17, 90, 95],
[12, 92, 47, 31, 56, 71, 32, 45, -26, -44, 46, 57, -58, 100, 18, 37, 46, 55, 10, 15, 44, 36, 13, 78, 81, 29, 60, 36, -93, 68, 89, -46, 32, -76, 95, 6, 25, 14, 21, 24, -77, 28, 37, 87, 98, 70, 58, 20, 35, 31, 84, 67, -24, 45, 70, 99, 19, 77, 89, 100, 17, 73, 94, 63, 36, 56, 0, 23, 7, -30],
[38, -35, 28, 12, 0, -90, -79, 74, 73, 59, -100, 57, 0, 79, 88, 16, 52, 93, 0, -80, 21, 65, 38, 11, 0, 83, 40, 78, 40, 73, 0, 61, 58, 50, -56, 19, 26, 1, 70, 77, 50, 63, 98, 3, 86, 62, -60, 1, 75, 8, 0, 0, 84, 66, 34, 22, -86, 68, 97, 24, 54, -1, 0, 0, 37, 0, 11, 46, 80, 13],
[97, 73, 0, 88, 32, 87, 89, 50, 86, 9, 1, 64, 0, 9, 62, 55, 19, 39, 70, -22, 35, 47, 33, 80, 19, 39, 45, 8, 42, 0, 3, 53, 17, -76, -27, 86, 63, 80, 62, 0, 92, 17, 77, 88, 18, 2, 0, 100, 18, 0, 43, 44, 8, 34, 57, 99, 1, 1, 0, 0, 79, -39, 36, 11, 62, 85, 49, 100, 99, -32],
[25, 42, 59, 95, 50, 54, 34, 91, 60, 59, 43, 86, 35, 68, 46, 86, 59, 65, 0, 59, 8, 47, 65, 55, 57, 0, 0, 54, 80, 89, 91, 3, 16, 49, 37, 1, 59, -74, -30, 1, 51, 37, 51, 24, 14, 0, 4, 89, 59, 43, -3, -100, 66, -80, 79, 0, 4, 29, 32, 30, 9, 68, 46, 0, 40, 45, 70, 90, 37, 78],
[56, 98, 29, 98, 6, 15, 0, 83, -86, 93, 62, 38, 79, 100, 0, 78, 10, 38, -9, 33, 26, 17, 53, 23, 1, 0, 56, 90, 8, 21, -17, -17, 13, 0, 20, -42, 99, 91, 0, 43, -53, -99, 57, 40, 51, 16, 54, 75, 54, 55, 7, 5, 62, 50, 15, 78, 97, 26, 38, 100, 13, 0, 67, 0, 4, 22, 15, 22, 0, 83],
[60, 30, 86, 18, 0, 55, 79, 88, 3, 8, 58, 58, 0, 87, 9, 21, 0, 0, 40, 18, 67, 35, 90, 0, 33, 17, 53, 72, 0, 29, 88, 0, 96, 84, 0, 64, 40, 77, -85, 0, 6, 74, 21, 73, 14, 84, 0, 10, 88, 95, 56, -26, 0, 15, -64, 17, 71, 70, 60, 34, 65, 77, 59, 57, 37, 53, 0, 61, 4, 0],
[-45, 20, -8, 74, 2, 71, 29, 0, -25, 59, 34, 62, 8, 46, 50, 97, 22, 0, 25, 0, 0, 48, 0, 18, 91, 60, 11, 0, 44, 0, 30, 5, 17, 41, 0, -39, 82, 44, 85, 14, 9, 37, 23, -46, 100, 56, 28, 64, -6, 0, 8, 6, 9, 84, -25, 19, 83, 58, 4, 81, 60, 1, 0, -22, 9, 1, 81, 58, 0, 49],
[25, 59, 61, 5, 44, 67, 24, 90, 51, 25, 40, 11, 0, 69, 89, 0, 30, 21, 89, 28, 67, 57, 60, 79, 23, 17, 88, 73, 76, 67, 0, 0, 59, 27, 33, 0, 61, -75, 64, 92, 37, 67, 57, 0, 13, 53, 13, 0, -73, -38, 30, 4, 100, 51, 95, 0, 87, 21, 25, 84, 40, 26, 85, 11, 66, 0, 37, 93, 89, 4],
[0, 54, 85, 0, 0, 0, 6, 76, 91, -64, 39, 65, -38, 0, 7, -20, 1, 34, 0, 88, 0, 100, 80, 44, 12, 65, 0, 40, 73, -45, 21, 42, 77, 31, 70, 45, 66, 0, 3, 93, 67, -66, 17, 71, 33, 23, 96, 0, -76, 44, 57, 0, -99, 69, 0, 71, -83, 0, 22, 3, 11, 6, 48, 10, 47, 0, 42, 24, 74, 100],
[14, 65, 87, 93, -68, 47, 69, 86, 0, 95, 26, 0, 68, 51, 48, 66, 71, 60, 99, 17, 55, 87, -9, 53, 71, 72, 58, 58, 57, -10, -16, 95, 35, 90, 100, -76, 55, 0, 46, 8, 38, 94, 97, 26, 35, 12, 17, 33, 3, 60, 86, 61, 20, 96, 38, -13, 43, 43, 59, 61, 1, 31, 0, 63, 43, 49, 34, 0, 74, 10],
[48, 86, 15, 66, 26, 14, 0, 87, 52, 12, 69, 88, 94, -16, 35, 37, 42, -83, 23, 30, 10, 90, 97, 76, 3, 88, 47, 18, 77, -94, 0, 44, 38, 61, -26, 32, 55, 40, 91, 0, 39, 0, 26, 90, -94, 78, -65, 4, 32, 31, 43, -63, 55, 69, 73, 9, 98, 73, 15, 25, 91, -72, 90, 6, 75, 14, 0, 51, 96, 60],
[0, 0, 43, 0, 15, 40, 64, 67, 89, 55, 99, 96, 89, 0, 39, -29, 64, 95, 60, 99, 52, 25, 3, 95, 74, 22, 86, 91, 0, 4, 25, -33, -30, 100, 89, 52, 89, 98, 0, 82, 0, 55, 82, 84, 41, -35, 99, 51, 96, 95, 75, 32, 57, 0, 0, 37, -66, 69, 46, 40, 29, 33, 23, 84, 98, 95, 74, 75, -6, 26],
[62, 0, 0, -13, -46, 49, 67, 16, 51, 45, 44, 19, 97, 10, -18, 28, 25, 13, 99, 53, 38, -65, -71, 64, 98, -96, 32, 77, 12, 31, 27, 87, 47, 96, 100, 98, 49, 40, 85, -43, 12, 24, 86, -30, 87, -10, 0, 78, 6, 60, 76, -53, 0, 82, 35, 56, 49, 56, 10, 73, 38, 82, 72, 6, 46, 97, 58, -57, 62, 23],
[79, 40, 44, 0, 85, 37, 43, 0, 15, 56, 4, 48, 96, 44, 13, 89, -42, 98, 13, 10, 27, 6, 36, 100, 82, 2, 93, 86, 1, 55, 0, 43, 55, -81, 23, 62, 88, 97, 91, 0, 41, -10, 87, 90, 71, 1, 3, 68, 52, 44, -1, -35, 92, 0, 28, -94, 50, -48, 96, 81, 7, 68, 74, 100, 15, 42, 0, 47, 67, 3],
[12, 30, 70, 53, 18, 32, 4, 56, 62, 75, 31, 0, 7, 78, 2, 29, 92, 97, 59, 6, 96, 55, 0, 53, 18, 0, 92, 61, -15, 71, 42, 42, 39, 59, 87, 0, 0, 40, -71, 29, 48, -12, 33, 53, 88, 61, 100, -71, 72, 76, 3, 47, 0, 87, 84, 53, 28, 44, 89, 42, 12, 43, 80, 100, 16, 97, 71, 92, 13, 12],
[64, 87, 0, 76, -81, 0, 31, 33, -24, 1, 93, 95, 39, 29, 67, -64, 66, -85, 20, 0, 29, 46, 0, 43, 62, 0, 62, 0, 0, 12, 69, 86, 33, 32, 58, 12, -49, 37, 52, 98, 0, 49, 43, 36, 95, 71, 35, 37, 69, 60, 87, 76, 43, 33, 49, 0, 0, 39, 35, 44, 40, 36, 0, 70, 27, 15, 59, 43, 54, 93],
[15, 86, 61, 3, 5, 66, 84, -45, 72, -1, 17, 29, 98, 50, 72, -93, 100, 21, 17, 57, 69, 66, 24, 26, 23, 65, 81, 35, 71, 15, 84, 29, 15, 45, 73, -48, 23, 0, 46, 20, 62, 5, -76, 35, -33, 0, 0, -100, 39, 53, 29, 60, 36, -49, 96, 92, 0, 53, 42, 84, 88, 6, -97, 0, -59, 90, 42, 0, 2, 13],
[66, 95, 13, 11, 73, 55, 0, 42, 0, 46, 61, 87, 82, 68, 29, 0, 32, 0, 30, -6, 37, -88, -33, 21, 0, -64, 54, 35, 55, 23, 53, 11, 52, 79, 72, 83, 0, 88, 30, 92, 74, -14, 55, 83, 9, 18, 21, 2, 51, 66, 15, 22, 70, -48, 64, 50, 45, 86, 90, 95, 36, 0, 57, 0, 44, 35, -1, 59, 78, 30],
[93, 77, 18, 0, 0, 0, -17, 0, -81, 91, 34, 19, 16, 94, 87, 0, 15, 73, 37, 19, 64, 83, 33, 92, 86, 0, 61, 5, 44, 0, -63, 95, 29, -5, -49, 46, 100, -100, 90, 48, 67, 97, 95, 94, 89, 0, 27, 76, 28, 74, 36, -27, -96, 7, 73, 34, 6, 51, 62, 89, 86, -84, 0, -8, 28, 63, 13, 29, 0, 12],
[84, 92, 71, 89, 21, 54, 70, 73, 57, 70, 42, 41, 100, 74, 80, 30, 64, 2, 81, 99, -26, 57, 9, 25, 94, 50, 27, 91, 59, 99, 63, 3, 49, -42, 94, 30, 11, 12, 0, 0, 84, -69, 43, 24, 85, 97, 22, 11, 84, 28, 89, 100, 0, 11, -100, 19, 13, 69, 69, 71, -89, 98, 74, 6, 41, 25, 54, 83, 35, 77],
[96, 35, 41, 91, 52, 79, -11, 78, 79, 87, 100, 98, 52, 80, 47, 0, 42, 100, 26, 54, 33, 71, 36, 14, 22, 69, 89, 63, 89, 14, 79, 99, 0, 0, 83, 80, 31, 0, 2, 17, 62, 67, 67, 40, -7, 93, 87, 4, 0, 23, 23, -37, -59, 14, 96, 40, 23, 7, 4, 12, -69, 99, 72, 60, 49, 10, 89, 73, 68, 53],
[92, -31, 11, 33, 54, 80, 38, 11, 96, 11, 5, 67, 54, 47, 49, -14, 14, 69, 99, -29, 40, 92, 88, -61, 97, 62, -70, 80, 24, 24, 36, 0, 0, 67, 73, 81, 17, 96, -2, 10, 67, -13, 8, 0, 87, -23, 0, 50, 36, 98, -60, 67, 14, 42, -10, 94, 77, 5, 88, 0, 43, 84, 12, -31, 46, 58, 70, 14, 41, 32],
[71, 86, 4, 12, 3, 34, -23, 14, 23, 33, 31, 23, 94, 0, 91, 49, 16, 63, 96, 76, 57, 19, 48, 72, 96, 67, 76, 71, 41, 31, 29, 8, 71, 8, 25, 52, 52, 40, 43, 0, 38, 100, 32, 57, 88, 96, 0, 74, 12, 97, 0, -79, -40, -48, 42, 74, 84, 0, -17, 41, 53, -84, 100, 61, 61, 18, 92, 79, 88, 46],
[97, 77, 2, 64, 26, 52, 11, 31, 6, -94, 21, 71, 43, 36, 10, 48, -56, 87, 10, 45, 44, 65, 41, 100, 99, -76, 0, 95, 12, 3, 68, 84, 100, -41, 17, -10, 54, 17, -72, 0, -26, -88, 30, 94, 94, 99, 19, 13, 55, 51, -63, 91, 15, 7, 7, 0, 81, 42, 58, 73, 16, 53, 42, -42, 62, 84, 17, 52, -42, 13],
[30, -84, 51, 15, 68, 90, 21, 32, 93, 89, 48, 88, 2, 50, 6, 68, 40, 94, 79, -37, 76, 37, 87, 24, 33, 0, 80, 38, 64, 22, 37, 63, 91, 66, 26, 45, 49, 8, 83, 69, 9, 11, 43, 59, -22, 2, 0, 64, 23, 0, 4, 28, 7, 44, 0, 27, 91, 99, 98, 15, 45, 25, 23, 57, 30, 97, 82, 12, 38, 73],
[0, 42, -14, 73, 26, 30, 9, 96, 96, 18, 30, 0, -89, 21, 83, -87, 20, 0, 21, 17, 83, 82, 0, 0, 68, -80, 60, 88, 52, 2, 17, 80, 57, 0, 69, 67, 8, 51, 42, 64, 31, 52, 32, 82, 41, 23, 95, 17, 0, 31, 90, 33, 30, 8, 35, 43, 1, 0, 0, 45, -25, 48, 88, 47, 1, 74, 33, 53, 20, 57],
[92, 3, 98, 0, 92, 82, 27, 20, 0, 0, 68, 0, 41, 65, -3, 22, 86, 40, 45, 34, 59, -68, 90, 47, 0, 0, 31, 29, 18, 90, 72, 11, 66, 42, -27, 47, -74, -85, 26, -41, 23, 35, 63, 99, 33, 62, -26, 98, 70, 45, 24, 51, 97, 11, 71, 95, 47, 47, -9, 90, 32, 28, -77, 46, 64, 36, 81, 38, 53, 100],
[0, 16, 22, 74, 0, -38, 38, 0, 44, 91, 29, 80, 42, 51, 39, -74, 27, 31, 8, 4, 67, 0, 4, 56, 92, 59, 22, 0, 86, 23, 33, 40, 98, 3, 8, -19, 0, 48, 33, 70, 20, 81, 44, -10, -13, 27, 78, 64, 85, 39, 0, 48, 50, 42, 71, 42, 12, -61, 47, 81, 30, 79, 3, 18, 51, 77, 85, 58, 63, 6],
