4
60
30
[[-71, 13, -16, 65, 76, 84, 41, 62, -51, 81, 79, -74, 17, 20, 3, 14, 56, 31, 56, -44, 10, 95, 51, 47, 93, 34, 10, 79, 92, -43, -66, 28, -100, 30, 56, -13, 26, -82, 40, 79, 92, 3, 74, -70, 81, -40, 60, -95, 48, 15, 22, 71, 87, -73, 53, 58, 18, 48, -57, 58],
[66, 39, 7, 85, 81, 59, 3, 53, -82, 16, 86, 17, 36, 97, 43, 3, 74, 33, -14, 37, 18, -31, 26, 11, 2, 16, -98, 92, 98, -83, 44, 49, 62, -100, 0, 15, 33, -60, 7, 3, 81, 98, -48, -80, 78, 92, 58, 41, 23, 68, 78, -58, 68, -30, 36, 85, 94, -2, 71, 97],
[57, -29, 28, 34, 54, 75, 86, 43, 0, 29, 87, 54, 97, 25, 72, 17, 9, -58, 2, 88, 79, 88, 80, 19, -58, 17, 63, 9, 23, 28, -44, 22, 34, 2, 41, -8, 52, 85, 9, 11, 53, 82, 0, -25, 25, 18, -52, 46, -95, 19, 39, 68, -10, 22, 57, 53, 63, 25, 25, 87],
[3, 32, 46, 35, 27, 100, 66, 57, 20, 58, 13, 87, 46, 40, 12, 22, 32, 69, 32, 30, 59, 25, 97, -19, 61, 95, 50, -51, -8, -33, 16, -79, 44, -74, 94, 36, 86, 77, -58, 100, 99, -24, 74, 45, 16, 71, 2, -20, 82, 23, 63, 28, 20, 30, 64, 67, 23, 11, -30, 64]]
[[0, 66, 29, 1, 91, 59, 0, 100, 84, 82, 16, 0, 49, 100, -58, -66, 40, 17, -73, 77, 26, 22, 83, 84, 37, 51, 79, 13, 23, 0, 66, 0, 52, 13, 58, 13, 69, 3, 23, 45, -46, 69, -31, 74, 74, 94, -38, -29, 0, 84, 20, 94, 94, 57, 54, 29, 97, -72, -21, 77],
[73, 56, 64, 49, 11, 46, 24, 29, 57, 0, -2, 68, 52, 98, 73, 92, 47, 78, 10, -71, 14, 81, 83, 78, 38, 46, 33, 0, 84, -71, 0, 3, -96, 52, 31, 86, 97, 21, 48, -43, 41, 16, 31, 99, 31, -10, 91, 49, 43, 76, 61, 34, 60, 34, -44, 33, 85, 83, 0, 82],
[90, 70, 62, 0, 5, 0, 78, 11, 0, 71, 69, 22, 11, 0, 59, -41, 83, 79, 5, 52, 67, 70, 77, 63, 58, 58, 68, 44, 47, 72, -38, 58, 68, 17, 85, 38, 95, -65, 55, 59, 0, 17, 65, 79, 99, 63, -98, 60, 62, 63, 82, 71, 26, 69, 33, 55, 65, 80, 23, 21],
[83, 1, 84, 38, 10, 61, 41, 66, 0, 62, 29, 0, 94, 75, 10, 43, 30, 53, 2, 77, 16, 10, 27, 70, 69, 54, 0, 71, 0, 57, 76, 19, 0, 49, 49, 45, 55, 1, 93, 68, 46, 11, 14, 37, 42, 40, 66, -53, 2, 26, 75, 35, 53, 70, 12, 88, 96, 34, -75, 93],
[33, 25, 44, -61, 34, 15, -76, 57, 14, -30, 89, 47, 60, 11, 48, 89, 75, 0, 0, 0, 58, 55, 73, 72, 0, 0, 31, 0, -19, -73, 88, 84, 17, 77, -89, 19, 70, 88, 94, 1, 6, 0, 37, 79, 29, 64, 69, 41, 68, 45, 84, 93, 0, 33, 92, 35, 77, 10, 76, 20],
[1, 43, 28, 37, 55, 69, 77, 52, 93, 34, 0, 26, 25, 37, -9, 14, 56, 20, 18, -39, 0, 43, 96, 0, 48, 34, 93, 84, 0, 9, 84, -57, 23, 95, 0, 20, 43, 42, -77, 97, 64, 2, 42, 50, 13, 33, 81, 10, 0, 30, 0, 70, 6, 0, 0, 14, 71, -20, 54, 32],
