4
20
10
[[80, 41, 91, 39, 35, 85, 56, 100, -50, 51, 24, 57, -57, 21, 81, 86, 83, 6, 57, 49],
[-55, 8, 79, 95, 74, 44, -12, 96, 63, 58, 81, 4, 70, 37, 56, -81, 19, 3, -64, -74],
[44, 9, 71, 65, 22, 78, 65, -34, 93, 62, 90, -49, 8, 7, 54, 55, -96, 31, 70, -92],
[-83, -6, -32, 17, 65, 10, 59, 64, 16, 13, 4, 68, 32, -17, 95, -7, 80, -6, 48, 9]]
[[11, 34, 19, 83, -2, 33, 2, 86, 65, -34, 9, 59, 87, 82, 54, 26, 54, 15, 29, 75],
[7, 68, 7, 36, -97, -83, 66, 63, 29, -18, -74, 55, 61, 15, 2, 24, -37, 80, 29, 0],
[23, 8, 43, 17, 72, 72, 46, 85, -47, 63, 42, 65, -22, 75, -41, 39, 49, 70, 17, 62],
[34, 31, 73, 14, 100, 14, 34, 0, 78, 72, 46, -82, 56, 86, 75, 62, 82, 91, 22, 56],
[25, -89, 25, 36, 0, 73, 58, 56, 0, 42, 55, 48, 0, 97, -89, 0, 67, 0, 92, 0],
[43, 86, 93, 21, 51, 64, 18, 85, -4, 76, 2, 12, 54, 88, 42, 95, 99, 43, 39, 41],
[4, 0, 53, -39, 100, 43, -78, 33, 77, 0, 19, 15, -27, 46, 33, -96, 47, -62, -39, 64],
[1, 43, 7, 99, 95, 0, -31, 5, 29, 8, 58, 0, 5, 21, -19, 72, 3, 45, 95, 20],
[15, 0, 85, 40, 75, 35, 47, 17, 68, 59, 98, 43, 1, 45, 38, 89, 79, -94, 48, 91],
[26, 82, 74, 41, -10, 8, 0, 7, 20, 16, 16, -72, 7, 59, 82, 77, 0, 34, 47, -70]]
[287, 205, 667, 890, 368, 936, 109, 527, 273, 399]
