3
60
30
[[48, 10, 76, 37, 83, 0, 44, 47, 63, 74, -66, 71, 77, 92, 4, 37, 6, 76, -7, 95, 49, -77, -83, 2, -90, 69, 52, 77, 52, 90, 71, 8, 75, -41, 98, 44, 50, 39, 39, 47, 17, 95, 56, 98, 39, -36, 13, 88, -44, 56, 1, 0, 69, 17, 80, 57, -20, 66, 23, 44],
[49, 74, 82, 50, 8, 93, 5, -40, 31, 82, 42, 8, 92, 59, 36, 79, -89, 48, -87, -69, 3, 33, 16, -17, 72, 59, 5, 37, -60, -88, 99, -38, 43, 2, 8, 80, 57, 22, 6, 20, 72, 93, 46, 74, -76, -38, 77, 32, 35, 77, 69, 56, 69, 100, 84, 53, 99, 33, 74, 30],
[-7, -80, 17, 90, 89, 96, 22, 84, -70, -35, 2, 70, 63, 45, 9, 35, 68, 72, -91, 37, -72, 55, 86, 41, 20, 29, 25, -77, -100, 26, 45, 12, 17, -3, 46, 25, 68, 24, 18, 69, 73, -39, -4, -13, -46, 7, -26, 11, -97, 19, 44, 23, 25, 66, 12, 82, -68, 84, 27, 27]]
[[0, 0, 20, 46, -52, 100, 94, 85, 44, 23, 17, -57, 25, 0, 41, 65, 55, 86, 0, -73, 12, 8, 0, -99, 90, 10, 94, 66, -70, -72, 94, 23, 40, 42, 97, 53, 56, 71, 35, 32, 43, 74, 28, 41, 41, 99, 38, 92, 99, 2, 77, 58, 84, 98, 0, 30, 41, 15, 99, 17],
[86, 28, 77, 0, 75, 2, 29, 27, 39, 59, 52, 98, 59, 0, 57, 86, 0, 72, 89, 44, -6, 0, 96, 88, 15, 91, 8, 20, 45, 0, 58, 12, 68, 84, 92, 33, 79, 54, 24, 26, 56, 66, 82, 0, 78, 56, 15, 43, 4, 22, 58, 75, 73, -54, 0, 88, 1, 11, 67, 80],
[38, 2, 1, 91, -90, 0, 68, -79, 79, 7, 49, 25, 37, 16, -73, 13, 33, 99, 78, 76, 53, 28, 93, 81, 73, 60, 82, 71, 0, 0, 22, 82, 45, 0, 0, 100, 85, 71, 62, 58, 48, 26, 0, 85, 8, 12, 89, 48, 80, 81, 93, 94, 9, 52, 31, 3, 98, 10, 0, 95],
[64, 100, 67, 88, 30, 40, 92, 4, -98, 46, 5, 18, -12, 19, 22, 28, 45, 36, 0, 24, 4, 96, 84, 29, 32, 29, 89, 82, 66, -92, 0, 85, 13, 74, 40, 73, 52, 92, 48, 5, 52, 60, 0, 37, 67, -96, 21, 61, 47, 42, 29, 68, 41, 16, 0, 36, 9, 10, 3, 6],
[7, -73, 38, 96, 77, 79, -73, 30, 77, 86, 81, -37, 16, 72, -63, 54, 75, 72, 0, 68, 45, -27, 33, 0, 1, 25, 51, -8, 0, 9, 45, -17, 0, 28, 44, 1, 0, 97, 72, 5, -11, 6, 8, 37, 0, 52, 93, 30, -19, 65, -67, -92, 20, 31, 47, -22, 91, 57, 70, 14],
[65, 24, 98, 44, 90, 76, 61, 0, 0, 42, 82, 71, 34, 90, 0, -64, 85, 89, 92, 50, 0, 92, -54, 5, -23, 43, 0, 0, 61, 58, 18, 5, 0, 29, -50, 0, 42, 6, 63, 65, -37, 17, 91, 60, -18, 89, 15, -15, 0, 69, 30, 0, 86, 33, 20, 88, 5, 53, 93, 79],
[62, 36, -13, 86, -33, 55, 75, 0, 36, 74, 48, 40, 13, 73, -66, 57, 13, 18, 0, 0, 99, 27, 78, 28, 7, 49, 20, 41, 49, 51, 58, 73, 0, 86, 85, 60, 98, 72, 61, 79, 2, 7, 63, -79, 51, 73, 33, 44, 26, 89, -73, 55, 32, 76, 20, 51, 97, 3, 59, 81],
[53, 32, 0, 77, 54, 46, 15, 6, 25, 39, 35, 66, 45, 91, -9, 13, 24, 23, 18, 70, 65, 0, 79, 0, 25, 38, 82, 51, 4, 15, 99, -36, 0, 88, -81, 22, 0, 93, 5, 63, 0, -14, 40, 38, 0, 85, 0, 100, -8, -29, -96, 9, 81, 44, 23, 76, 89, 70, 50, -76],
[0, 73, 20, 41, 0, 13, 0, 73, 8, 54, 25, 78, -57, 95, 0, 45, 67, 41, 4, 11, 15, 55, 38, 100, 46, 16, 79, 74, 36, 74, 82, 0, 49, 11, 53, 50, 99, 83, 10, 26, 66, 87, 58, 35, 14, 10, 56, 32, -25, 44, 26, 57, 66, 50, 60, 47, 55, 87, 0, 0],
