4
40
20
[[84, 33, 25, -64, -39, 83, 64, 78, 57, 51, 28, 13, 41, 16, 70, 53, 73, -74, -16, 83, 6, 6, 81, -18, 89, 11, 95, 84, 53, 50, 15, 77, -12, 86, 67, 19, 33, 43, 11, 52],
[-42, 15, 89, -11, 100, 65, 42, 2, 45, -97, 56, 86, -51, 4, 55, 60, 20, 68, 76, 52, 96, 90, 58, -33, 81, 15, 95, 26, 29, 3, -14, 99, 40, 16, 22, 90, 85, 56, 72, 46],
[95, 89, -39, 32, -56, 75, 0, 38, 39, 55, 22, 80, 24, 49, -42, -53, 56, 43, 51, 7, -89, -73, 55, 51, -80, 55, 51, 49, 70, -30, 94, 83, 54, 66, 0, 1, 56, 23, 95, 5],
[81, 58, 95, 5, 5, 93, -7, 47, 100, 53, 87, 11, 84, 53, 9, 94, -82, 21, 58, 77, 3, 61, -56, 45, 21, -56, 54, 50, 92, 14, 61, 92, 59, 93, 41, 79, 39, 41, -52, -72]]
[[15, 24, 70, 24, 72, -24, 0, -16, 43, 39, 31, 47, 29, -55, 59, 16, 73, 13, 12, 57, 59, 67, 67, 99, -78, 35, 6, 41, 89, 80, 44, 37, 0, 50, 49, 6, 95, 5, 38, 62],
[99, 33, -38, 39, 58, 0, 2, 0, 18, 84, 97, 71, 15, 40, 79, 39, 74, 7, -60, 79, 21, 97, 0, 9, 55, 38, 0, 58, 89, 32, 50, 0, 89, 96, 43, -34, 0, 46, 16, 51],
[5, -93, 27, 100, 0, 72, 77, 59, 10, 95, 37, 2, 77, 81, 90, 45, 35, 47, 78, -25, 57, 43, 68, -68, 96, 13, 24, 0, 100, 61, 52, 36, 27, 38, -37, 78, 3, 100, 93, -32],
[96, 29, 0, 9, 0, 69, 0, -40, 1, 33, 89, 84, 53, 91, 22, 53, 53, 86, 78, -69, 24, 55, 1, 0, 2, -87, 90, -76, 63, 0, 15, 29, 22, 17, -84, 12, 80, 39, 71, 49],
[50, 81, 75, -7, 16, 53, 69, 0, 50, 76, 30, 14, -78, 43, 92, 44, 41, -87, 83, 0, 20, 12, 81, 92, 30, 25, 58, 0, -34, 61, -75, 1, 85, 77, 20, 17, 80, 4, 31, 44],
[0, 5, -72, 0, 0, 50, 4, 29, -56, 0, 21, 0, 81, 56, 77, 12, -57, 88, 26, 65, 9, 50, 57, 34, 57, 98, -2, -35, 35, 39, 0, 51, 0, 5, -19, 98, 85, -74, 64, 87],
[44, 66, 73, 10, 8, 91, 0, 0, 37, 46, 17, 40, 61, 89, 9, 81, -62, 79, -32, 77, 3, 9, 3, 0, 40, 78, 72, 22, 14, 22, -26, 88, 32, 0, 35, 11, 0, 13, 66, -2],
[39, 17, 13, 43, 84, -32, 84, 78, 92, 23, 69, 39, 46, 91, 33, 89, 18, -9, 75, 76, 43, 48, 5, 91, 14, 0, 83, 62, -10, 99, 29, 30, 93, 91, 9, 98, 68, 13, 47, 86],
[99, 34, 29, 36, 40, 53, 0, -49, -60, 29, 68, 14, 68, 31, 0, 17, 17, 0, 50, 53, 95, 31, 29, 78, 51, 0, 80, 92, -20, 73, -43, 72, 44, 89, 38, 20, 43, 59, 0, 4],
[-46, -72, 77, 0, 57, 11, 4, 35, 41, 66, -42, 0, 87, 23, 70, 50, 52, -29, 38, 99, 4, 87, 48, 1, 24, 91, 81, -43, 59, 13, 27, 91, 66, 57, -92, 79, 0, 65, 48, 80],
[2, 3, 66, 50, 40, 53, 25, 44, 5, 93, 0, 71, 55, 5, -17, 74, 86, 58, 2, 0, 0, 58, 78, 5, 67, 25, 88, 21, 63, 94, 77, 51, 32, 86, 4, 6, 13, 2, 87, -90],
[35, 0, 72, 46, 15, 100, 16, 41, 86, 36, 15, 11, 4, 0, 0, 18, 43, 0, 62, -69, -51, 16, 65, -97, 0, 51, -26, 90, 28, -86, 12, 21, 58, 47, 0, 52, 26, -85, 90, 48],
[95, 96, 30, 58, 86, 88, 4, -74, 73, 80, 25, 23, 45, 15, 11, -80, -50, 0, 81, -68, 86, -75, 9, 10, 7, 49, -94, 26, 23, 46, 100, 69, -97, 81, 85, 0, 70, 0, 53, 80],
[87, 45, 51, 14, 46, -73, 2, 63, -17, 88, 31, -12, 19, 53, 15, 0, 1, 86, 8, -97, 54, -84, 8, 10, 0, 56, -52, 3, 86, 73, 66, 53, -13, -10, 18, 81, -48, 24, -6, 11],
[-35, 0, 52, 0, 38, 60, 1, 29, -66, 97, 0, 96, 62, 78, 48, 6, 82, -77, 58, 8, 14, 6, 44, 18, 86, 46, 10, 89, 89, 56, 39, 95, 0, 19, 0, 94, 71, -37, 97, -73],
[13, 2, -23, 98, 31, 4, 3, 62, 31, 35, 74, 27, 20, -24, 29, 82, 58, 52, 26, 84, 13, 24, 0, 86, 81, 72, 39, 63, 0, 65, 73, 86, 35, 38, 78, 35, 20, 48, 62, 29],
[95, 15, 98, 53, 41, 16, 34, 68, 7, 55, 88, 0, 35, 32, 60, 95, 55, 51, 63, 40, -32, 21, -79, 70, 97, 52, 11, 54, 29, 41, 46, 25, 100, 88, 3, 68, 16, 73, 79, 34],
[85, 76, 95, 0, 80, 68, 96, 25, 67, 0, 69, 25, 55, 0, 0, 92, 24, 20, -93, 60, -87, 81, 8, -31, 30, 66, 22, 80, 75, 60, 25, 41, 19, 57, 54, 0, 68, 8, 64, 0],
[41, 29, 98, 62, 38, 4, 21, 64, 74, 26, 77, 26, 99, 85, 45, 26, 72, 68, 17, 14, 25, 0, 45, 41, 0, 64, 45, 81, 83, 3, 42, 64, 33, 21, 5, 29, 0, 54, 68, 7],
